arm	run	evt	stub_bridge	seed	accept	gate	nseg	total_cm	maxlen_cm	stop	stop_len_cm	stop_angle_deg	stop_ratio	stop_degree
mcp1k	18255	281507	1	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281507	0	8001	0	size1	1	122.8	122.8	dead_end	0	-1	-1	1
mcp1k	18255	281507	0	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281527	1	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281527	1	14002	0	size1	1	161.8	161.8	dead_end	0	-1	-1	1
mcp1k	18255	281527	0	14001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281527	0	14002	0	size1	1	161.8	161.8	dead_end	0	-1	-1	1
mcp1k	18255	281595	1	20013	1	accepted	2	130	116.1	dead_end	0	-1	-1	1
mcp1k	18255	281595	1	20014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281595	1	20015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281595	0	20013	1	accepted	2	130	116.1	dead_end	0	-1	-1	1
mcp1k	18255	281595	0	20014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281595	0	20015	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281639	1	80013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281639	0	80013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281727	1	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281727	0	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	1	63039	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	1	63040	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	1	63041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	0	63039	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	0	63040	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281837	0	63041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	281953	1	10000	0	size1	1	87.66	87.66	dead_end	0	-1	-1	1
mcp1k	18255	281953	0	10000	0	size1	1	87.66	87.66	dead_end	0	-1	-1	1
mcp1k	18255	282057	1	19002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282057	0	19002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282072	1	7002	0	size1	1	1.895	1.895	dead_end	0	-1	-1	1
mcp1k	18255	282072	1	7003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282072	1	7005	1	accepted	2	309.8	212.3	dead_end	0	-1	-1	1
mcp1k	18255	282072	0	7002	0	size1	1	1.895	1.895	dead_end	0	-1	-1	1
mcp1k	18255	282072	0	7003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282072	0	7005	1	accepted	2	309.8	212.3	dead_end	0	-1	-1	1
mcp1k	18255	282204	1	4001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282204	1	4003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282204	1	4011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282204	0	4001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282204	0	4003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282204	0	4011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282217	1	9005	1	accepted	2	414.2	301.3	dead_end	0	-1	-1	1
mcp1k	18255	282217	1	9007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282217	0	9005	1	accepted	2	414.2	301.3	dead_end	0	-1	-1	1
mcp1k	18255	282217	0	9007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282231	1	19000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282231	0	19000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282385	1	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282385	1	11011	1	accepted	3	156.7	100.3	dead_end	0	-1	-1	1
mcp1k	18255	282385	0	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282385	0	11011	1	accepted	3	156.7	100.3	dead_end	0	-1	-1	1
mcp1k	18255	282459	1	10001	0	size1	1	91.04	91.04	dead_end	0	-1	-1	1
mcp1k	18255	282459	1	10004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282459	0	10001	0	size1	1	91.04	91.04	dead_end	0	-1	-1	1
mcp1k	18255	282459	0	10004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	1	10001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	1	10005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	1	10009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	0	10001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	0	10005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282666	0	10009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282737	1	21016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282737	1	21018	0	size1	1	176.6	176.6	dead_end	0	-1	-1	1
mcp1k	18255	282737	0	21016	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	282737	0	21018	0	size1	1	176.6	176.6	dead_end	0	-1	-1	1
mcp1k	18255	282899	1	7014	0	size1	1	133.6	133.6	both	28.02	22.46	1.662	2
mcp1k	18255	282899	0	7014	0	size1	1	133.6	133.6	both	28.02	22.46	1.662	2
mcp1k	18255	282979	1	14003	0	size1	1	15.97	15.97	angle	19.32	24.59	1.294	3
mcp1k	18255	282979	1	14050	0	size1	1	10.68	10.68	dead_end	0	-1	-1	1
mcp1k	18255	282979	1	14051	0	size1	1	2.99	2.99	dead_end	0	-1	-1	1
mcp1k	18255	282979	0	14003	0	size1	1	15.97	15.97	angle	19.32	24.59	1.294	3
mcp1k	18255	282979	0	14050	0	size1	1	10.68	10.68	dead_end	0	-1	-1	1
mcp1k	18255	282979	0	14051	0	size1	1	2.99	2.99	dead_end	0	-1	-1	1
mcp1k	18255	283009	1	23005	0	size1	1	10.36	10.36	angle	6.218	32.73	1.121	2
mcp1k	18255	283009	1	23030	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283009	0	23005	0	size1	1	10.36	10.36	angle	6.218	32.73	1.121	2
mcp1k	18255	283009	0	23030	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283040	1	2008	0	size1	1	68.98	68.98	dqdx	53.17	1.33	1.436	2
mcp1k	18255	283040	1	2032	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283040	0	2008	0	size1	1	68.98	68.98	dqdx	53.17	1.33	1.436	2
mcp1k	18255	283040	0	2032	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283091	1	24011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283091	1	24014	0	size1	1	121	121	angle	10.71	157.2	1.088	2
mcp1k	18255	283091	0	24011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283091	0	24014	0	size1	1	121	121	angle	10.71	157.2	1.088	2
mcp1k	18255	283229	1	6001	0	size1	1	174.7	174.7	dead_end	0	-1	-1	1
mcp1k	18255	283229	1	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283229	1	6011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283229	0	6001	0	size1	1	174.7	174.7	dead_end	0	-1	-1	1
mcp1k	18255	283229	0	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283229	0	6011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283463	1	14004	0	size1	1	7.846	7.846	dead_end	0	-1	-1	1
mcp1k	18255	283463	1	14044	0	size1	1	13.28	13.28	dead_end	0	-1	-1	1
mcp1k	18255	283463	1	14045	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283463	0	14004	0	size1	1	7.846	7.846	dead_end	0	-1	-1	1
mcp1k	18255	283463	0	14044	0	size1	1	13.28	13.28	dead_end	0	-1	-1	1
mcp1k	18255	283463	0	14045	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	1	23002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	1	23006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	1	23009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	0	23002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	0	23006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283515	0	23009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283595	1	12041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283595	0	12041	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283691	1	23001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283691	1	23004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283691	0	23001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283691	0	23004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283713	1	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283713	1	17007	1	accepted	2	498.4	251.9	dead_end	0	-1	-1	1
mcp1k	18255	283713	1	17009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283713	0	17005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283713	0	17007	1	accepted	2	498.4	251.9	dead_end	0	-1	-1	1
mcp1k	18255	283713	0	17009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283771	1	21001	0	size1	1	139.7	139.7	dead_end	0	-1	-1	1
mcp1k	18255	283771	1	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283771	0	21001	0	size1	1	139.7	139.7	dead_end	0	-1	-1	1
mcp1k	18255	283771	0	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283905	1	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283905	0	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283969	1	31001	0	size1	1	6.955	6.955	angle	10.06	59.53	1.237	2
mcp1k	18255	283969	0	31001	0	size1	1	6.955	6.955	angle	10.06	59.53	1.237	2
mcp1k	18255	283991	1	15003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283991	1	15004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283991	0	15003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	283991	0	15004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284013	1	8014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284013	1	8017	0	size1	1	147.1	147.1	dead_end	0	-1	-1	1
mcp1k	18255	284013	0	8014	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284013	0	8017	0	size1	1	147.1	147.1	dead_end	0	-1	-1	1
mcp1k	18255	284103	1	8005	1	accepted	2	167.8	124.6	dead_end	0	-1	-1	1
mcp1k	18255	284103	1	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284103	0	8005	1	accepted	2	167.8	124.6	dead_end	0	-1	-1	1
mcp1k	18255	284103	0	8010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	1	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	1	11017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	1	11034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	0	11007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	0	11017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284145	0	11034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284153	1	14004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284153	1	14005	0	size1	1	136.3	136.3	dead_end	0	-1	-1	1
mcp1k	18255	284153	0	14004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284153	0	14005	0	size1	1	136.3	136.3	dead_end	0	-1	-1	1
mcp1k	18255	284200	1	31028	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284200	1	31029	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284200	0	31028	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284200	0	31029	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284211	1	14004	0	size1	1	141.1	141.1	dead_end	0	-1	-1	1
mcp1k	18255	284211	1	14005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284211	0	14004	0	size1	1	141.1	141.1	dead_end	0	-1	-1	1
mcp1k	18255	284211	0	14005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284235	1	36033	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284235	0	36033	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284637	1	23001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284637	1	23002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284637	0	23001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284637	0	23002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284657	1	5005	0	size1	1	80.03	80.03	dead_end	0	-1	-1	1
mcp1k	18255	284657	1	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284657	1	5007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284657	0	5005	0	size1	1	80.03	80.03	dead_end	0	-1	-1	1
mcp1k	18255	284657	0	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284657	0	5007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284769	1	16002	0	size1	1	7.222	7.222	dead_end	0	-1	-1	1
mcp1k	18255	284769	1	16003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284769	1	16005	1	accepted	2	371.6	285.9	dead_end	0	-1	-1	1
mcp1k	18255	284769	0	16002	0	size1	1	7.222	7.222	dead_end	0	-1	-1	1
mcp1k	18255	284769	0	16003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284769	0	16005	1	accepted	2	371.6	285.9	dead_end	0	-1	-1	1
mcp1k	18255	284791	1	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284791	0	4000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	284794	1	12013	0	size1	1	274.9	274.9	dead_end	0	-1	-1	1
mcp1k	18255	284794	0	12013	0	size1	1	274.9	274.9	dead_end	0	-1	-1	1
mcp1k	18255	285069	1	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285069	1	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285069	1	9006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285069	0	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285069	0	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285069	0	9006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285253	1	24001	0	size1	1	29.78	29.78	dqdx	27.64	5.965	1.525	2
mcp1k	18255	285253	0	24001	0	size1	1	29.78	29.78	dqdx	27.64	5.965	1.525	2
mcp1k	18255	285311	1	11003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285311	1	11010	0	size1	1	13.78	13.78	both	10.21	151.1	2.285	3
mcp1k	18255	285311	1	11012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285311	0	11003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285311	0	11010	0	size1	1	13.78	13.78	both	10.21	151.1	2.285	3
mcp1k	18255	285311	0	11012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285366	1	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285366	0	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285443	1	7000	0	size1	1	74.86	74.86	dead_end	0	-1	-1	1
mcp1k	18255	285443	0	7000	0	size1	1	74.86	74.86	dead_end	0	-1	-1	1
mcp1k	18255	285467	1	18000	0	size1	1	100.6	100.6	dead_end	0	-1	-1	1
mcp1k	18255	285467	0	18000	0	size1	1	100.6	100.6	dead_end	0	-1	-1	1
mcp1k	18255	285531	1	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285531	1	15002	0	size1	1	152.1	152.1	angle	8.32	121.6	1.272	2
mcp1k	18255	285531	0	15001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285531	0	15002	0	size1	1	152.1	152.1	angle	8.32	121.6	1.272	2
mcp1k	18255	285564	1	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285564	1	9004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285564	0	9003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285564	0	9004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285665	1	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285665	1	9007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285665	0	9005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285665	0	9007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285753	1	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285753	1	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285753	1	15018	0	size1	1	4.302	4.302	both	0.6045	47.33	1.966	2
mcp1k	18255	285753	0	15002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285753	0	15006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285753	0	15018	0	size1	1	4.302	4.302	both	0.6045	47.33	1.966	2
mcp1k	18255	285929	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285929	1	13005	0	size1	1	277.6	277.6	dead_end	0	-1	-1	1
mcp1k	18255	285929	1	13009	0	size1	1	2.306	2.306	dqdx	14.04	5.879	2.619	2
mcp1k	18255	285929	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	285929	0	13005	0	size1	1	277.6	277.6	dead_end	0	-1	-1	1
mcp1k	18255	285929	0	13009	0	size1	1	2.306	2.306	dqdx	14.04	5.879	2.619	2
mcp1k	18255	285971	1	7009	1	accepted	3	218	113.9	dead_end	0	-1	-1	1
mcp1k	18255	285971	0	7009	1	accepted	3	218	113.9	dead_end	0	-1	-1	1
mcp1k	18255	286177	1	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286177	0	10000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286180	1	6003	0	size1	1	32.9	32.9	dead_end	0	-1	-1	1
mcp1k	18255	286180	1	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286180	1	6006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286180	0	6003	0	size1	1	32.9	32.9	dead_end	0	-1	-1	1
mcp1k	18255	286180	0	6005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286180	0	6006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286191	1	7002	0	size1	1	14.32	14.32	dqdx	96.31	7.622	1.369	2
mcp1k	18255	286191	0	7002	0	size1	1	14.32	14.32	dqdx	96.31	7.622	1.369	2
mcp1k	18255	286241	1	11000	0	size1	1	306.5	306.5	dead_end	0	-1	-1	1
mcp1k	18255	286241	1	11008	0	size1	1	3.019	3.019	dead_end	0	-1	-1	1
mcp1k	18255	286241	0	11000	0	size1	1	306.5	306.5	dead_end	0	-1	-1	1
mcp1k	18255	286241	0	11008	0	size1	1	3.019	3.019	dead_end	0	-1	-1	1
mcp1k	18255	286268	1	11003	0	size1	1	201.8	201.8	dead_end	0	-1	-1	1
mcp1k	18255	286268	0	11003	0	size1	1	201.8	201.8	dead_end	0	-1	-1	1
mcp1k	18255	286353	1	9011	0	size1	1	10.9	10.9	dead_end	0	-1	-1	1
mcp1k	18255	286353	1	9012	1	accepted	2	273.3	196.4	dead_end	0	-1	-1	1
mcp1k	18255	286353	0	9011	0	size1	1	10.9	10.9	dead_end	0	-1	-1	1
mcp1k	18255	286353	0	9012	1	accepted	2	273.3	196.4	dead_end	0	-1	-1	1
mcp1k	18255	286400	1	11003	0	size1	1	350.6	350.6	dead_end	0	-1	-1	1
mcp1k	18255	286400	0	11003	0	size1	1	350.6	350.6	dead_end	0	-1	-1	1
mcp1k	18255	286527	1	16000	0	size1	1	23.09	23.09	dead_end	0	-1	-1	1
mcp1k	18255	286527	1	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286527	0	16000	0	size1	1	23.09	23.09	dead_end	0	-1	-1	1
mcp1k	18255	286527	0	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286655	1	79023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286655	0	79023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	1	3009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	1	3010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	1	3011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	0	3009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	0	3010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286681	0	3011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286818	1	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286818	0	5002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286906	1	41007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	286906	0	41007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287007	1	21008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287007	1	21010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287007	1	21012	0	size1	1	3.374	3.374	dead_end	0	-1	-1	1
mcp1k	18255	287007	0	21008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287007	0	21010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287007	0	21012	0	size1	1	3.374	3.374	dead_end	0	-1	-1	1
mcp1k	18255	287211	1	10001	0	size1	1	101.7	101.7	dead_end	0	-1	-1	1
mcp1k	18255	287211	1	10006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287211	1	10021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287211	0	10001	0	size1	1	101.7	101.7	dead_end	0	-1	-1	1
mcp1k	18255	287211	0	10006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287211	0	10021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287249	1	14001	0	size1	1	139	139	dead_end	0	-1	-1	1
mcp1k	18255	287249	1	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287249	0	14001	0	size1	1	139	139	dead_end	0	-1	-1	1
mcp1k	18255	287249	0	14003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287517	1	13008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287517	1	13009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp1k	18255	287517	1	13010	0	size1	1	143.2	143.2	dead_end	0	-1	-1	1
