sample	run	subrun	evt	event_label	has_main	main_cluster	n_seg	n_shower	n_em_shower	em_max	em_sum	em_tier	has_mu	has_mu_any	mu_len	has_e	n_prim	pio_flag	pio_mass	n_pio_showers	has_pio_pair	lead_pio	has_e_nonpio	pio_e1	pio_e2	pio_angle	Enu	nue_score	numu_score	pio_2_score	cosmic_flag	match_isFC	is_nuecc_reco	is_ncpi0_reco	is_numucc_em
mcp1k	18255	1	60017	nu-candidate	1	7	3	2	2	2.97	5.08	0	1	1	46.62	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	247.46	-15.0	1.7246	0.2	1	0	0	0	0
mcp1k	18255	1	60669	nu-candidate	1	17	8	5	5	17.7	24.98	0	1	1	72.79	1	4	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	643.03	-15.0	2.351	0.2	1	1	0	0	0
mcp1k	18255	1	60933	nu-candidate	1	18	8	5	5	2.0	8.58	0	1	1	143.2	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	762.9	-15.0	3.8215	0.2	1	1	0	0	0
mcp1k	18255	1	61071	nu-candidate	1	4	4	3	2	2.92	3.27	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	71.75	-15.0	-1.6381	0.2	1	1	0	0	0
mcp1k	18255	1	61351	nu-candidate	1	17	7	6	5	4.68	10.93	0	1	1	360.45	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	946.61	-15.0	3.5495	0.2	1	0	0	0	0
mcp1k	18255	1	61417	nu-candidate	1	9	8	6	4	9.22	13.73	0	1	1	150.88	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	684.69	-15.0	4.1291	0.2	1	0	0	0	0
mcp1k	18255	1	61461	nu-candidate	1	10	19	14	12	67.89	80.39	50	1	1	92.77	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	950.44	-15.0	3.7283	0.2	1	1	0	0	0
mcp1k	18255	1	61579	nu-candidate	1	20	26	11	10	16.37	35.96	0	1	1	133.42	0	2	1	2.57	0	0	0	0	3.04	16.37	21.01	810.02	-15.0	4.301	0.2	1	1	0	0	0
mcp1k	18255	1	61681	nu-candidate	1	2	4	2	2	4.6	6.86	0	1	1	105.4	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	510.36	-15.0	3.6327	0.2	1	1	0	0	0
mcp1k	18255	1	61843	nu-candidate	1	17	28	15	15	85.66	246.25	50	0	1	27.53	1	5	1	14.95	0	0	0	1	11.43	85.66	19.0	643.23	-4.3009	-0.1137	0.1943	1	1	0	0	0
mcp1k	18255	1	62149	nu-candidate	1	13	6	4	4	3.35	7.09	0	1	1	101.46	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	700.1	-15.0	4.301	0.2	1	1	0	0	0
mcp1k	18255	1	62281	nu-candidate	1	19	6	3	3	15.74	22.29	0	0	1	29.84	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	755.94	-15.0	2.9202	0.2	1	1	0	0	0
mcp1k	18255	1	62459	nu-candidate	1	10	7	4	4	17.62	22.69	0	1	1	196.36	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	899.51	-15.0	2.9255	0.2	1	0	0	0	0
mcp1k	18255	1	62495	nu-candidate	1	16	12	8	7	2.9	12.82	0	1	1	60.27	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	517.92	-15.0	2.7555	0.2	1	0	0	0	0
mcp1k	18255	1	62561	nu-candidate	1	15	2	1	0	0.0	0	0	0	1	0.29	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	134.86	-15.0	-1.178	0.2	1	1	0	0	0
mcp1k	18255	1	62583	cosmic-tagged	1	25	33	30	27	11.84	71.06	0	0	1	16.19	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	419.5	-15.0	0.8031	0.2	1	1	0	0	0
mcp1k	18255	1	62613	nu-candidate	1	17	5	4	4	1.79	4.45	0	1	1	302.89	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	804.86	-15.0	-4.1229	0.2	1	0	0	0	0
mcp1k	18255	1	62721	nu-candidate	1	16	12	11	10	3.43	16.13	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	88.82	-15.0	-0.9469	0.2	1	1	0	0	0
mcp1k	18255	1	63163	nu-candidate	1	6	12	10	7	5.55	17.59	0	1	1	91.45	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	555.34	-15.0	3.71	0.2	1	0	0	0	0
mcp1k	18255	1	63359	nu-candidate	1	3	5	3	2	2.04	2.94	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	348.55	-15.0	-0.1903	0.2	1	1	0	0	0
mcp1k	18255	1	63427	nu-candidate	1	18	7	5	3	3.89	4.9	0	1	1	44.33	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	528.99	-15.0	2.4103	0.2	1	1	0	0	0
mcp1k	18255	1	63537	nu-candidate	1	2	10	9	9	12.79	27.69	0	0	1	0.34	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	135.93	-15.0	-1.6261	0.2	1	1	0	0	0
mcp1k	18255	1	63551	nu-candidate	1	6	2	1	1	0.61	0.61	0	1	1	98.08	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	353.56	-15.0	0.9911	0.2	1	1	0	0	0
mcp1k	18255	1	63559	nu-candidate	1	11	18	16	15	5.07	32.7	0	1	1	164.04	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	760.21	-15.0	-0.1557	0.2	1	0	0	0	0
mcp1k	18255	1	63603	nu-candidate	1	13	4	1	1	0.17	0.17	0	1	1	73.69	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	815.98	-15.0	3.6108	0.2	1	0	0	0	0
mcp1k	18255	1	63669	nu-candidate	1	5	14	12	10	12.06	25.99	0	1	1	77.46	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	542.91	-15.0	3.1256	0.2	1	0	0	0	0
mcp1k	18255	1	64409	nu-candidate	1	8	48	15	14	801.31	937.01	200	0	0	0.0	1	2	1	391.98	0	0	0	1	801.31	103.82	84.99	1076.62	4.3009	0.0906	-0.0397	1	1	1	0	0
mcp1k	18255	1	64503	nu-candidate	1	9	4	3	3	1.31	3.19	0	1	1	51.13	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	255.54	-15.0	0.8415	0.2	1	1	0	0	0
mcp1k	18255	1	64591	nu-candidate	1	17	32	12	11	298.06	361.24	200	0	0	0.0	0	1	1	149.58	0	0	0	0	50.74	298.06	74.92	944.43	-15.0	-2.3928	0.2	1	0	0	0	0
mcp1k	18255	1	64613	nu-candidate	1	20	2	1	1	1.23	1.23	0	0	1	0.02	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	106.99	-15.0	-2.3565	0.2	1	0	0	0	0
mcp1k	18255	1	64717	nu-candidate	1	17	18	16	14	32.52	54.62	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	527.14	-15.0	-0.7062	0.2	1	1	0	0	0
mcp1k	18255	1	64921	nu-candidate	1	62	20	13	11	2.43	13.39	0	0	1	11.02	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1010.92	-15.0	0.598	0.2	1	1	0	0	0
mcp1k	18255	1	64959	nu-candidate	1	19	3	2	2	66.4	68.11	50	1	1	89.94	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	402.07	-15.0	-2.7892	0.2	1	0	0	0	0
mcp1k	18255	1	65025	nu-candidate	1	16	2	1	1	10.76	10.76	0	1	1	39.8	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	237.86	-15.0	-1.117	0.2	1	0	0	0	0
mcp1k	18255	1	65053	nu-candidate	1	6	12	6	6	113.7	134.73	100	1	1	115.79	0	1	1	22.02	0	0	0	0	13.89	113.7	32.17	522.61	-15.0	2.7556	0.2	1	0	0	0	1
mcp1k	18255	1	65267	nu-candidate	1	15	8	8	7	25.33	34.66	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	33.72	-15.0	-0.6227	0.2	1	0	0	0	0
mcp1k	18255	1	65289	cosmic-tagged	1	18	25	17	15	4.67	26.29	0	0	0	0.0	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1310.07	-15.0	2.4572	0.2	1	1	0	0	0
mcp1k	18255	1	65295	nu-candidate	1	13	2	1	1	0.48	0.48	0	1	1	64.53	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	281.9	-15.0	1.5399	0.2	1	0	0	0	0
mcp1k	18255	1	65999	cosmic-tagged	1	27	8	7	7	49.19	69.32	0	0	1	26.55	0	1	1	9.99	0	0	0	0	58.78	10.35	19.61	265.19	-15.0	-1.7752	0.2	1	0	0	0	0
mcp1k	18259	1	66118	nu-candidate	1	9	4	2	2	1.39	1.97	0	1	1	72.79	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	443.33	-15.0	1.3857	0.2	1	1	0	0	0
mcp1k	18259	1	66272	nu-candidate	1	24	9	7	6	40.7	69.87	0	0	1	1.48	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	214.37	-15.0	-2.6872	0.2	1	1	0	0	0
mcp1k	18259	1	66646	nu-candidate	1	14	4	2	1	0.11	0.11	0	0	1	19.01	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	239.63	-15.0	2.5286	0.2	1	0	0	0	0
mcp1k	18259	1	66712	nu-candidate	1	11	9	4	3	3.16	6.87	0	0	1	2.7	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	766.08	-15.0	3.5454	0.2	1	0	0	0	0
mcp1k	18259	1	67394	nu-candidate	1	19	28	11	9	215.27	234.92	200	0	1	28.21	1	5	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	1148.01	0.1786	1.3416	0.2221	1	0	1	0	0
mcp1k	18259	1	67746	nu-candidate	1	10	4	2	1	1.69	1.69	0	1	1	41.75	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	532.02	-15.0	3.9817	0.2	1	0	0	0	0
mcp1k	18259	1	68648	nu-candidate	1	15	4	2	2	12.96	14.46	0	0	1	28.97	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	215.4	-15.0	-1.2609	0.2	1	0	0	0	0
mcp1k	18259	1	68714	nu-candidate	1	5	3	1	1	2.73	2.73	0	1	1	94.05	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	450.17	-15.0	2.3187	0.2	1	1	0	0	0
mcp1k	18259	1	68956	cosmic-tagged	1	16	5	3	3	2.33	3.68	0	1	1	70.23	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	610.63	-15.0	3.2583	0.2	1	0	0	0	0
mcp1k	18259	1	68978	nu-candidate	1	18	4	2	2	3.15	3.38	0	1	1	153.57	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	600.8	-15.0	1.2546	0.2	1	0	0	0	0
mcp1k	18259	1	71046	nu-candidate	1	19	10	8	7	6.6	15.11	0	1	1	195.02	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	640.35	-15.0	3.6985	0.2	1	0	0	0	0
mcp1k	18259	1	71178	nu-candidate	1	81	22	11	11	106.72	229.19	100	0	1	5.45	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	513.65	-15.0	-0.8323	0.2	1	1	0	0	0
mcp1k	18259	1	71222	nu-candidate	1	15	19	9	6	3.97	11.31	0	1	1	67.12	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	887.03	-15.0	2.8527	0.2	1	1	0	0	0
mcp1k	18259	1	71266	nu-candidate	1	15	2	1	1	2.23	2.23	0	1	1	94.85	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	348.32	-15.0	2.3332	0.2	1	0	0	0	0
mcp1k	18259	1	71530	cosmic-tagged	1	17	4	4	3	47.55	67.78	0	0	0	0.0	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	67.78	-15.0	-1.8113	0.2	1	1	0	0	0
mcp1k	18259	1	71640	nu-candidate	1	9	7	6	4	2.25	6.08	0	1	1	244.67	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	771.65	-15.0	2.7538	0.2	1	1	0	0	0
mcp1k	18259	1	72256	nu-candidate	1	9	4	2	2	1.15	1.65	0	1	1	69.09	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	419.16	-15.0	3.4116	0.2	1	0	0	0	0
mcp1k	18259	1	72586	nu-candidate	1	17	22	20	20	8.44	30.81	0	1	1	308.86	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	981.6	-15.0	0.9989	0.2	1	0	0	0	0
mcp1k	18259	1	73004	nu-candidate	1	15	16	10	10	43.24	106.44	0	1	1	97.73	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	934.95	-15.0	3.0697	0.2	1	1	0	0	0
mcp2k	18255	1	100080	nu-candidate	1	17	3	2	2	1.95	2.57	0	1	1	38.17	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	225.35	-15.0	-0.8121	0.2	1	0	0	0	0
mcp2k	18255	1	100135	nu-candidate	1	14	18	11	9	122.2	162.1	100	0	0	0.0	1	2	1	64.57	0	0	0	1	15.31	122.2	88.02	163.52	-4.3009	-0.4748	0.1188	1	0	1	0	0
mcp2k	18255	1	100157	nu-candidate	1	5	8	6	4	3.62	5.38	0	1	1	136.84	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	464.48	-15.0	-0.9357	0.2	1	0	0	0	0
mcp2k	18255	1	100190	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18259	1	100222	nu-candidate	1	113	111	21	19	2498.18	2763.06	200	1	1	53.49	1	2	1	149.31	0	0	0	1	109.5	2498.18	18.63	3184.51	-1.4856	1.0108	0.2	1	1	0	0	1
mcp2k	18255	1	100245	nu-candidate	1	12	8	4	2	91.38	93.26	50	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	569.87	-15.0	1.2699	0.2	1	1	0	0	0
mcp2k	18255	1	100322	nu-candidate	1	16	4	2	2	18.13	23.97	0	1	1	147.97	0	1	1	0.9	0	0	0	0	5.84	18.13	5.03	483.36	-15.0	2.0482	0.2	1	1	0	0	0
mcp2k	18259	1	100420	nu-candidate	1	14	9	7	6	3.43	12.71	0	1	1	117.14	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	534.92	-15.0	1.6048	0.2	1	0	0	0	0
mcp2k	18255	1	100421	nu-candidate	1	6	11	10	10	12.54	37.29	0	1	1	241.7	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	686.09	-15.0	2.9321	0.2	1	0	0	0	0
mcp2k	18255	1	100564	nu-candidate	1	8	4	2	2	1.13	1.93	0	1	1	144.07	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	608.82	-15.0	3.5462	0.2	1	1	0	0	0
mcp2k	18259	1	100640	nu-candidate	1	3	4	2	2	3.29	3.4	0	1	1	39.16	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	397.39	-15.0	1.4021	0.2	1	0	0	0	0
mcp2k	18259	1	100728	nu-candidate	0	-1	6	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	101004	nu-candidate	1	2	2	1	0	0.0	0	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	162.86	-15.0	-2.9558	0.2	0	0	0	0	0
mcp2k	18255	1	101224	nu-candidate	1	12	16	15	12	8.03	22.19	0	1	1	51.82	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	365.95	-15.0	-0.9163	0.2	1	0	0	0	0
mcp2k	18259	1	101454	nu-candidate	1	13	13	8	7	4.39	9.97	0	1	1	223.3	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	994.33	-15.0	3.096	0.2	1	1	0	0	0
mcp2k	18255	1	101466	nu-candidate	1	7	3	2	2	1.07	1.7	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	101.83	-15.0	-0.6672	0.2	1	1	0	0	0
mcp2k	18259	1	101498	nu-candidate	1	10	8	7	5	4.65	9.83	0	1	1	99.89	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	589.52	-15.0	0.3967	0.2	1	1	0	0	0
mcp2k	18255	1	101554	nu-candidate	1	13	22	20	19	6.02	40.47	0	1	1	244.08	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	995.29	-15.0	3.921	0.2	1	1	0	0	0
mcp2k	18255	1	101675	nu-candidate	1	11	20	15	14	43.02	76.21	0	1	1	31.4	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	844.63	-15.0	1.3316	0.2	1	1	0	0	0
mcp2k	18259	1	101828	nu-candidate	1	33	17	10	8	3.44	12.19	0	1	1	32.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	553.96	-15.0	1.0631	0.2	1	1	0	0	0
mcp2k	18255	1	102247	nu-candidate	1	13	10	10	10	6.18	20.53	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	15.56	-15.0	-1.4703	0.2	1	1	0	0	0
mcp2k	18255	1	102643	nu-candidate	1	19	4	3	3	1.98	3.37	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	11.68	-15.0	-3.4954	0.2	1	1	0	0	0
mcp2k	18255	1	102841	nu-candidate	1	11	15	13	13	3.23	22.66	0	1	1	49.2	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	459.07	-15.0	2.8087	0.2	1	1	0	0	0
mcp2k	18255	1	103061	nu-candidate	1	4	8	7	6	3.41	12.06	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	50.18	-15.0	-1.511	0.2	1	1	0	0	0
mcp2k	18255	1	103193	nu-candidate	1	2	1	1	1	30.66	30.66	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	30.66	-15.0	-2.9852	0.2	1	1	0	0	0
mcp2k	18255	1	103204	nu-candidate	1	20	4	2	2	2.96	4.51	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	763.83	-15.0	0.8879	0.2	1	0	0	0	0
mcp2k	18255	1	103391	nu-candidate	1	9	17	12	12	3.55	18.02	0	1	1	101.43	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	901.78	-15.0	3.1547	0.2	1	1	0	0	0
mcp2k	18255	1	103545	cosmic-tagged	1	18	6	3	3	12.99	26.33	0	0	1	12.11	0	2	1	6.75	0	0	0	0	12.47	12.99	30.74	370.87	-15.0	0.2898	0.2	1	0	0	0	0
mcp2k	18255	1	103798	nu-candidate	1	17	45	24	17	132.99	259.01	100	0	1	19.44	0	2	1	164.78	0	0	0	0	97.64	132.99	92.61	656.02	-15.0	-0.435	0.2	1	1	0	0	0
mcp2k	18255	1	103952	nu-candidate	1	21	20	15	9	9.68	21.74	0	1	1	61.85	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	712.46	-15.0	1.9045	0.2	1	1	0	0	0
mcp2k	18255	1	104216	nu-candidate	1	10	21	18	14	20.51	51.57	0	1	1	155.46	0	3	1	4.16	0	0	0	0	2.7	8.48	51.45	884.56	-15.0	1.3197	0.2	1	0	0	0	0
mcp2k	18255	1	104260	nu-candidate	1	10	16	13	11	41.15	55.22	0	1	1	115.13	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	695.74	-15.0	0.2231	0.2	1	0	0	0	0
mcp2k	18255	1	104304	nu-candidate	1	13	5	3	3	25.45	26.56	0	1	1	182.96	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	613.86	-15.0	1.9261	0.2	1	1	0	0	0
mcp2k	18255	1	104920	nu-candidate	1	9	7	5	3	1.42	4.22	0	1	1	205.4	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	746.04	-15.0	3.2348	0.2	1	0	0	0	0
mcp2k	18255	1	105074	nu-candidate	1	23	7	5	4	228.39	232.71	200	1	1	466.77	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1410.09	-15.0	-3.5945	0.2	1	0	0	0	1
mcp2k	18255	1	105140	nu-candidate	1	6	3	2	2	1.56	3.11	0	1	1	57.01	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	268.31	-15.0	1.2929	0.2	1	0	0	0	0
mcp2k	18255	1	105316	nu-candidate	1	20	35	28	25	7.22	41.18	0	0	1	15.17	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	489.18	-15.0	1.0814	0.2	1	1	0	0	0
mcp2k	18255	1	105426	nu-candidate	1	10	3	2	2	76.5	77.66	50	0	1	26.86	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	273.75	-15.0	1.145	0.2	1	1	0	0	0
mcp2k	18255	1	105492	nu-candidate	1	9	13	8	7	8.15	14.88	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	179.98	-15.0	-0.534	0.2	1	1	0	0	0
mcp2k	18259	1	156093	nu-candidate	1	8	7	5	4	10.04	21.51	0	1	1	129.56	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	995.96	-15.0	2.8787	0.2	1	0	0	0	0
mcp2k	18259	1	156313	nu-candidate	1	6	3	2	2	6.72	7.18	0	0	1	3.57	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	123.36	-15.0	-3.1062	0.2	1	1	0	0	0
mcp2k	18259	1	157215	cosmic-tagged	0	-1	1	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18259	1	157281	nu-candidate	1	7	6	4	3	2.92	5.46	0	1	1	211.99	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	757.95	-15.0	4.047	0.2	1	1	0	0	0
mcp2k	18259	1	158227	nu-candidate	1	11	3	2	2	1.48	2.95	0	1	1	227.12	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	635.17	-15.0	2.5419	0.2	1	1	0	0	0
mcp2k	18259	1	158689	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18259	1	159569	nu-candidate	1	49	20	14	11	4.07	25.07	0	0	0	0.0	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	652.89	-15.0	0.2623	0.2	1	1	0	0	0
mcp2k	18259	1	160031	nu-candidate	1	15	7	6	6	2.75	8.56	0	1	1	361.24	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	946.7	-15.0	-4.301	0.2	1	0	0	0	0
mcp2k	18259	1	160537	nu-candidate	1	13	10	7	7	62.4	79.66	50	0	1	26.6	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	322.83	-15.0	0.9078	0.2	1	0	0	0	0
mcp2k	18259	1	161043	nu-candidate	1	8	9	6	4	3.7	5.88	0	0	1	11.96	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	340.74	-15.0	-0.8961	0.2	1	1	0	0	0
mcp2k	18259	1	161725	cosmic-tagged	1	18	9	6	6	2.65	8.99	0	1	1	170.25	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	631.54	-15.0	2.0853	0.2	1	1	0	0	0
mcp2k	18259	1	162143	nu-candidate	1	8	21	15	13	8.04	25.47	0	1	1	128.86	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1548.23	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18259	1	162473	nu-candidate	1	24	4	3	2	7.68	8.38	0	0	1	0.47	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	121.01	-15.0	-2.1837	0.2	1	1	0	0	0
mcp2k	18259	1	163309	nu-candidate	1	19	7	6	5	6.99	13.2	0	1	1	219.23	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	628.57	-15.0	3.6577	0.2	1	1	0	0	0
mcp2k	18259	1	163771	nu-candidate	1	8	6	4	4	3.84	7.17	0	1	1	106.62	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	423.11	-15.0	1.6565	0.2	1	1	0	0	0
mcp2k	18259	1	164475	nu-candidate	1	16	9	4	4	3.5	6.1	0	1	1	163.45	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1091.53	-15.0	3.5416	0.2	1	1	0	0	0
mcp2k	18259	1	164576	no-bundle	1	24	9	8	7	3.36	13.9	0	1	1	106.6	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	386.91	-15.0	-0.1721	0.2	1	0	0	0	0
mcp2k	18259	1	164774	nu-candidate	1	24	3	2	2	3.0	4.43	0	1	1	74.11	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	304.96	-15.0	-0.0807	0.2	1	0	0	0	0
mcp2k	18259	1	165104	nu-candidate	1	9	7	6	6	6.09	15.97	0	1	1	98.08	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	365.56	-15.0	1.4212	0.2	1	1	0	0	0
mcp2k	18259	1	165157	nu-candidate	1	62	33	19	17	162.25	404.2	100	0	1	4.96	1	2	1	130.16	0	0	0	1	72.35	162.25	63.33	642.75	-4.3009	-1.039	0.2	1	1	1	0	0
mcp2k	18259	1	165393	nu-candidate	1	9	8	7	7	2.74	9.57	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	35.31	-15.0	-0.9438	0.2	1	1	0	0	0
mcp2k	18259	1	165544	nu-candidate	1	4	12	9	9	66.39	142.97	50	0	1	20.73	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	325.28	-15.0	-1.013	0.2	1	1	0	0	0
mcp2k	18259	1	165767	nu-candidate	1	7	9	3	2	2.64	2.85	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	602.23	-15.0	-0.5139	0.2	1	1	0	0	0
mcp2k	18259	1	165855	nu-candidate	1	5	6	5	5	4.02	6.85	0	1	1	241.9	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	671.99	-15.0	4.0865	0.2	1	1	0	0	0
mcp2k	18259	1	166006	nu-candidate	1	8	7	5	5	3.58	6.76	0	1	1	272.13	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	826.54	-15.0	4.255	0.2	1	1	0	0	0
mcp2k	18259	1	166050	nu-candidate	1	11	13	10	8	3.59	10.39	0	0	1	7.38	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	422.79	-15.0	-0.331	0.2	1	1	0	0	0
mcp2k	18259	1	166295	nu-candidate	1	19	20	12	10	77.1	167.91	50	0	0	0.0	0	1	1	12.11	0	0	0	0	76.98	77.1	9.02	527.82	-15.0	-0.6515	0.2	1	1	0	0	0
