set	sample	event	shower	conn	kine_best	kine_charge	E	nearest_edge	d_MeV	d_frac	tier	tier_prev_fudge	flip_crossed
141	mcp2k	392901	92022	3	2.24	2.24	2.24	100.0	97.76	0.9776	0	0	0
141	mcp2k	392901	128035	4	1.31	1.31	1.31	100.0	98.69	0.9869	0	0	0
141	mcp2k	392901	15008	3	182.9	182.9	182.9	150.0	32.9	0.2193	2	2	0
141	mcp2k	392901	15010	3	98.71	98.71	98.71	100.0	1.29	0.0129	0	1	1
141	mcp1k	393212	6009	2	299.68	299.68	299.68	250.0	49.68	0.1987	3	3	0
141	mcp1k	393212	52033	2	6.74	6.74	6.74	100.0	93.26	0.9326	0	0	0
141	mcp1k	393212	43024	2	5.36	5.36	5.36	100.0	94.64	0.9464	0	0	0
141	mcp1k	393212	35016	3	0.86	0.86	0.86	100.0	99.14	0.9914	0	0	0
141	mcp1k	393212	46027	3	2.52	2.52	2.52	100.0	97.48	0.9748	0	0	0
141	mcp1k	393212	48029	3	0.2	0.2	0.2	100.0	99.8	0.998	0	0	0
141	mcp2k	393505	63025	2	72.11	72.11	72.11	100.0	27.89	0.2789	0	0	0
141	mcp2k	393505	19015	2	8.98	8.98	8.98	100.0	91.02	0.9102	0	0	0
141	mcp2k	393505	20016	4	2.52	2.52	2.52	100.0	97.48	0.9748	0	0	0
141	mcp2k	393505	75029	3	1.53	1.53	1.53	100.0	98.47	0.9847	0	0	0
141	mcp2k	394167	11009	1	437.47	437.47	437.47	360.0	77.47	0.2152	4	4	0
141	mcp2k	394167	20043	2	11.02	11.02	11.02	100.0	88.98	0.8898	0	0	0
141	mcp2k	394167	14015	4	1.11	1.11	1.11	100.0	98.89	0.9889	0	0	0
141	mcp2k	394167	15016	4	1.26	1.26	1.26	100.0	98.74	0.9874	0	0	0
141	mcp2k	394167	16017	4	0.1	0.1	0.1	100.0	99.9	0.999	0	0	0
141	mcp2k	394167	17018	4	0.35	0.35	0.35	100.0	99.65	0.9965	0	0	0
141	mcp2k	394167	18019	4	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp2k	394167	19020	4	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	394167	47042	4	0.29	0.29	0.29	100.0	99.71	0.9971	0	0	0
141	mcp2k	395123	21011	1	101.14	101.14	101.14	100.0	1.14	0.0114	1	1	0
141	mcp2k	395597	20004	1	215.22	215.22	215.22	250.0	34.78	0.1391	2	2	0
141	mcp2k	395597	29010	4	0.57	0.57	0.57	100.0	99.43	0.9943	0	0	0
141	mcp2k	395870	64033	2	145.64	145.64	145.64	150.0	4.36	0.0291	1	1	0
141	mcp2k	395870	23003	4	0.14	0.14	0.14	100.0	99.86	0.9986	0	0	0
141	mcp2k	395870	24004	4	3.35	3.35	3.35	100.0	96.65	0.9665	0	0	0
141	mcp2k	395870	41006	4	1.21	1.21	1.21	100.0	98.79	0.9879	0	0	0
141	mcp2k	395870	42007	3	0.56	0.56	0.56	100.0	99.44	0.9944	0	0	0
141	mcp2k	395870	43008	3	1.04	1.04	1.04	100.0	98.96	0.9896	0	0	0
141	mcp2k	395870	44009	3	0.82	0.82	0.82	100.0	99.18	0.9918	0	0	0
141	mcp2k	395870	45010	4	0.47	0.47	0.47	100.0	99.53	0.9953	0	0	0
141	mcp2k	395870	49014	3	0.57	0.57	0.57	100.0	99.43	0.9943	0	0	0
141	mcp2k	395870	52017	4	1.47	1.47	1.47	100.0	98.53	0.9853	0	0	0
141	mcp2k	395870	54019	4	2.13	2.13	2.13	100.0	97.87	0.9787	0	0	0
141	mcp2k	395870	55020	4	0.44	0.44	0.44	100.0	99.56	0.9956	0	0	0
141	mcp2k	395870	56021	4	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp2k	395870	57022	4	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	395870	58023	3	1.19	1.19	1.19	100.0	98.81	0.9881	0	0	0
141	mcp2k	395870	65046	4	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	396037	69026	2	132.45	132.45	132.45	150.0	17.55	0.117	1	1	0
141	mcp2k	396037	65017	3	15.91	15.91	15.91	100.0	84.09	0.8409	0	0	0
141	mcp2k	396037	22003	4	0.12	0.12	0.12	100.0	99.88	0.9988	0	0	0
141	mcp2k	396037	52004	3	2.79	2.79	2.79	100.0	97.21	0.9721	0	0	0
141	mcp2k	396037	53005	3	0.25	0.25	0.25	100.0	99.75	0.9975	0	0	0
141	mcp2k	396037	54006	3	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp2k	396037	58010	3	0.85	0.85	0.85	100.0	99.15	0.9915	0	0	0
141	mcp2k	396037	60012	3	0.33	0.33	0.33	100.0	99.67	0.9967	0	0	0
141	mcp2k	396037	61013	3	1.26	1.26	1.26	100.0	98.74	0.9874	0	0	0
141	mcp2k	396037	62014	3	0.28	0.28	0.28	100.0	99.72	0.9972	0	0	0
141	mcp2k	396037	70024	3	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp2k	396323	18012	3	155.54	155.54	155.54	150.0	5.54	0.0369	2	2	0
141	mcp2k	396323	19015	4	0.52	0.52	0.52	100.0	99.48	0.9948	0	0	0
141	mcp2k	396323	20016	4	1.19	1.19	1.19	100.0	98.81	0.9881	0	0	0
141	mcp2k	396323	37017	4	2.59	2.59	2.59	100.0	97.41	0.9741	0	0	0
141	mcp2k	396323	38018	4	3.43	3.43	3.43	100.0	96.57	0.9657	0	0	0
141	mcp2k	396816	18011	2	166.95	166.95	166.95	150.0	16.95	0.113	2	2	0
141	mcp2k	396816	53024	3	2.65	2.65	2.65	100.0	97.35	0.9735	0	0	0
141	mcp2k	396816	46017	3	1.72	1.72	1.72	100.0	98.28	0.9828	0	0	0
141	mcp2k	396816	48019	3	3.28	3.28	3.28	100.0	96.72	0.9672	0	0	0
141	mcp2k	396816	60033	4	0.49	0.49	0.49	100.0	99.51	0.9951	0	0	0
141	mcp2k	396816	61034	4	0.74	0.74	0.74	100.0	99.26	0.9926	0	0	0
141	mcp2k	397401	16014	1	136.7	136.7	136.7	150.0	13.3	0.0887	1	1	0
141	mcp2k	397401	45016	3	1.77	1.77	1.77	100.0	98.23	0.9823	0	0	0
141	mcp2k	397401	46017	3	7.18	7.18	7.18	100.0	92.82	0.9282	0	0	0
141	mcp2k	397630	15045	1	12.36	12.36	12.36	100.0	87.64	0.8764	0	0	0
141	mcp2k	397630	15047	1	73.08	73.08	73.08	100.0	26.92	0.2692	0	0	0
141	mcp2k	397630	33038	2	106.03	106.03	106.03	100.0	6.03	0.0603	1	1	0
141	mcp2k	397630	19010	2	119.75	119.75	119.75	100.0	19.75	0.1975	1	1	0
141	mcp2k	397630	20012	4	1.11	1.11	1.11	100.0	98.89	0.9889	0	0	0
141	mcp2k	397630	26016	3	0.44	0.44	0.44	100.0	99.56	0.9956	0	0	0
141	mcp2k	397630	29019	3	0.56	0.56	0.56	100.0	99.44	0.9944	0	0	0
141	mcp2k	397630	30020	3	1.29	1.29	1.29	100.0	98.71	0.9871	0	0	0
141	mcp2k	397630	31021	3	0.81	0.81	0.81	100.0	99.19	0.9919	0	0	0
141	mcp2k	398191	66009	2	12.21	12.21	12.21	100.0	87.79	0.8779	0	0	0
141	mcp2k	398191	29005	4	2.35	2.35	2.35	100.0	97.65	0.9765	0	0	0
141	mcp2k	398191	63006	3	3.23	3.23	3.23	100.0	96.77	0.9677	0	0	0
141	mcp2k	398191	64007	3	1.42	1.42	1.42	100.0	98.58	0.9858	0	0	0
141	mcp2k	398191	65008	4	0.66	0.66	0.66	100.0	99.34	0.9934	0	0	0
141	mcp2k	398191	22004	3	99.09	99.09	99.09	100.0	0.91	0.0091	0	1	1
141	mcp1k	399118	60031	2	52.24	52.24	52.24	100.0	47.76	0.4776	0	0	0
141	mcp1k	399118	15009	2	133.5	133.5	133.5	150.0	16.5	0.11	1	1	0
141	mcp1k	400504	62014	2	62.93	62.93	62.93	100.0	37.07	0.3707	0	0	0
141	mcp1k	400504	63024	2	142.8	142.8	142.8	150.0	7.2	0.048	1	1	0
141	mcp1k	401450	23018	1	1077.33	1077.33	1077.33	800.0	277.33	0.3467	5	5	0
141	mcp1k	401450	23020	1	18.1	18.1	18.1	100.0	81.9	0.819	0	0	0
141	mcp1k	401450	75083	2	11.52	11.52	11.52	100.0	88.48	0.8848	0	0	0
141	mcp1k	401450	77085	2	10.34	10.34	10.34	100.0	89.66	0.8966	0	0	0
141	mcp1k	401450	25060	2	196.19	196.19	196.19	150.0	46.19	0.308	2	2	0
141	mcp1k	401450	86094	3	38.92	38.92	38.92	100.0	61.08	0.6108	0	0	0
141	mcp1k	401450	93106	3	32.13	32.13	32.13	100.0	67.87	0.6787	0	0	0
141	mcp1k	401450	57066	4	2.04	2.04	2.04	100.0	97.96	0.9796	0	0	0
141	mcp1k	401450	58067	4	2.75	2.75	2.75	100.0	97.25	0.9725	0	0	0
141	mcp1k	401450	73081	3	6.94	6.94	6.94	100.0	93.06	0.9306	0	0	0
141	mcp1k	401450	74082	3	0.57	0.57	0.57	100.0	99.43	0.9943	0	0	0
141	mcp1k	401450	94107	4	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp2k	403023	60030	2	92.97	92.97	92.97	100.0	7.03	0.0703	0	0	0
141	mcp2k	403023	59022	2	121.82	121.82	121.82	100.0	21.82	0.2182	1	1	0
141	mcp2k	403023	21004	4	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp2k	403023	22005	4	0.75	0.75	0.75	100.0	99.25	0.9925	0	0	0
141	mcp2k	403023	47006	3	1.71	1.71	1.71	100.0	98.29	0.9829	0	0	0
141	mcp2k	403023	48007	3	1.2	1.2	1.2	100.0	98.8	0.988	0	0	0
141	mcp2k	403023	52012	3	1.61	1.61	1.61	100.0	98.39	0.9839	0	0	0
141	mcp2k	403023	56016	3	1.88	1.88	1.88	100.0	98.12	0.9812	0	0	0
141	mcp2k	403023	62040	3	2.27	2.27	2.27	100.0	97.73	0.9773	0	0	0
141	mcp2k	403309	11000	1	102.86	99.96	102.86	100.0	2.86	0.0286	1	1	0
141	mcp2k	403309	15001	4	0.45	0.45	0.45	100.0	99.55	0.9955	0	0	0
141	mcp2k	406125	8059	1	144.69	144.69	144.69	150.0	5.31	0.0354	1	1	0
141	mcp2k	406125	38021	2	2.6	2.6	2.6	100.0	97.4	0.974	0	0	0
141	mcp2k	406125	74055	2	53.7	53.7	53.7	100.0	46.3	0.463	0	0	0
141	mcp2k	406125	42025	2	0.51	0.51	0.51	100.0	99.49	0.9949	0	0	0
141	mcp2k	406125	15010	4	0.8	0.8	0.8	100.0	99.2	0.992	0	0	0
141	mcp2k	406125	16011	4	0.76	0.76	0.76	100.0	99.24	0.9924	0	0	0
141	mcp2k	406125	17012	4	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp2k	406125	31014	3	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp2k	406125	34017	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	406125	41024	3	4.09	4.09	4.09	100.0	95.91	0.9591	0	0	0
141	mcp2k	406125	43026	3	3.13	3.13	3.13	100.0	96.87	0.9687	0	0	0
141	mcp2k	406125	44027	3	5.11	5.11	5.11	100.0	94.89	0.9489	0	0	0
141	mcp2k	406125	45028	3	1.91	1.91	1.91	100.0	98.09	0.9809	0	0	0
141	mcp2k	406125	47030	3	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	406125	48031	3	0.57	0.57	0.57	100.0	99.43	0.9943	0	0	0
141	mcp2k	406125	49032	3	1.28	1.28	1.28	100.0	98.72	0.9872	0	0	0
141	mcp2k	406125	51037	3	1.74	1.74	1.74	100.0	98.26	0.9826	0	0	0
141	mcp2k	406125	53039	3	2.25	2.25	2.25	100.0	97.75	0.9775	0	0	0
141	mcp2k	406125	58044	3	1.82	1.82	1.82	100.0	98.18	0.9818	0	0	0
141	mcp2k	406125	59045	3	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	406125	66046	3	1.56	1.56	1.56	100.0	98.44	0.9844	0	0	0
141	mcp2k	406125	72052	3	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp1k	407918	11009	1	54.81	54.81	54.81	100.0	45.19	0.4519	0	0	0
141	mcp1k	407918	17010	2	178.07	178.07	178.07	150.0	28.07	0.1871	2	2	0
141	mcp1k	407918	18011	4	0.88	0.88	0.88	100.0	99.12	0.9912	0	0	0
141	mcp1k	407918	35013	3	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp1k	407918	36014	3	0.37	0.37	0.37	100.0	99.63	0.9963	0	0	0
141	mcp1k	407918	46016	4	2.19	2.19	2.19	100.0	97.81	0.9781	0	0	0
141	mcp2k	408304	9033	1	13.7	45.73	13.7	100.0	86.3	0.863	0	0	0
141	mcp2k	408304	9039	1	157.46	157.46	157.46	150.0	7.46	0.0497	2	2	0
141	mcp2k	408304	15009	4	2.81	2.81	2.81	100.0	97.19	0.9719	0	0	0
141	mcp2k	408304	16010	4	0.06	0.06	0.06	100.0	99.94	0.9994	0	0	0
141	mcp2k	408304	17011	4	7.24	7.24	7.24	100.0	92.76	0.9276	0	0	0
141	mcp2k	408304	18012	4	2.44	2.44	2.44	100.0	97.56	0.9756	0	0	0
141	mcp2k	408304	19013	4	1.35	1.35	1.35	100.0	98.65	0.9865	0	0	0
141	mcp2k	408304	20014	4	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp2k	408304	21015	4	0.23	0.23	0.23	100.0	99.77	0.9977	0	0	0
141	mcp2k	408304	31017	4	3.2	3.2	3.2	100.0	96.8	0.968	0	0	0
141	mcp2k	408304	33019	3	1.96	1.96	1.96	100.0	98.04	0.9804	0	0	0
141	mcp2k	408304	37023	3	1.14	1.14	1.14	100.0	98.86	0.9886	0	0	0
141	mcp2k	408304	54032	4	0.39	0.39	0.39	100.0	99.61	0.9961	0	0	0
141	mcp2k	408678	14003	1	292.18	292.18	292.18	250.0	42.18	0.1687	3	3	0
141	mcp2k	408678	42017	2	10.51	10.51	10.51	100.0	89.49	0.8949	0	0	0
141	mcp2k	408678	23009	4	1.98	1.98	1.98	100.0	98.02	0.9802	0	0	0
141	mcp2k	408678	39014	3	0.5	0.5	0.5	100.0	99.5	0.995	0	0	0
141	mcp2k	408678	40015	3	0.37	0.37	0.37	100.0	99.63	0.9963	0	0	0
141	mcp2k	408678	41016	3	1.29	1.29	1.29	100.0	98.71	0.9871	0	0	0
141	mcp2k	408678	45020	4	3.99	3.99	3.99	100.0	96.01	0.9601	0	0	0
141	mcp2k	408678	47022	3	0.84	0.84	0.84	100.0	99.16	0.9916	0	0	0
141	mcp2k	408678	48023	3	2.73	2.73	2.73	100.0	97.27	0.9727	0	0	0
141	mcp2k	408678	49024	3	2.61	2.61	2.61	100.0	97.39	0.9739	0	0	0
141	mcp2k	408678	50025	3	1.49	1.49	1.49	100.0	98.51	0.9851	0	0	0
141	mcp2k	408678	53028	3	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp2k	408678	54029	3	2.62	2.62	2.62	100.0	97.38	0.9738	0	0	0
141	mcp2k	408678	55030	3	0.15	0.15	0.15	100.0	99.85	0.9985	0	0	0
141	mcp2k	408678	57032	3	20.06	20.06	20.06	100.0	79.94	0.7994	0	0	0
141	mcp2k	408678	64035	4	2.49	2.49	2.49	100.0	97.51	0.9751	0	0	0
141	mcp2k	409140	13006	1	101.89	101.89	101.89	100.0	1.89	0.0189	1	1	0
141	mcp2k	409140	17007	4	5.83	5.83	5.83	100.0	94.17	0.9417	0	0	0
141	mcp2k	409140	46013	4	1.35	1.35	1.35	100.0	98.65	0.9865	0	0	0
141	mcp2k	409140	47014	4	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp2k	409140	48015	4	1.74	1.74	1.74	100.0	98.26	0.9826	0	0	0
141	mcp1k	410008	102042	2	7.16	7.16	7.16	100.0	92.84	0.9284	0	0	0
141	mcp1k	410008	88016	3	11.18	11.18	11.18	100.0	88.82	0.8882	0	0	0
141	mcp1k	410008	98035	3	133.2	133.2	133.2	150.0	16.8	0.112	1	1	0
141	mcp1k	410008	99039	3	5.39	5.39	5.39	100.0	94.61	0.9461	0	0	0
141	mcp1k	410008	83011	4	1.7	1.7	1.7	100.0	98.3	0.983	0	0	0
141	mcp1k	410008	84012	4	1.62	1.62	1.62	100.0	98.38	0.9838	0	0	0
141	mcp1k	410008	85013	4	1.32	1.32	1.32	100.0	98.68	0.9868	0	0	0
141	mcp1k	410008	89017	4	1.28	1.28	1.28	100.0	98.72	0.9872	0	0	0
141	mcp1k	410008	90018	4	1.55	1.55	1.55	100.0	98.45	0.9845	0	0	0
141	mcp1k	410008	91019	4	1.6	1.6	1.6	100.0	98.4	0.984	0	0	0
141	mcp1k	410008	93021	4	1.68	1.68	1.68	100.0	98.32	0.9832	0	0	0
141	mcp1k	410008	97022	4	9.36	9.36	9.36	100.0	90.64	0.9064	0	0	0
141	mcp1k	410008	100040	3	2.67	2.67	2.67	100.0	97.33	0.9733	0	0	0
141	mcp1k	410008	101041	3	0.85	0.85	0.85	100.0	99.15	0.9915	0	0	0
141	mcp1k	410008	103043	3	1.49	1.49	1.49	100.0	98.51	0.9851	0	0	0
141	mcp1k	410008	104044	3	0.71	0.71	0.71	100.0	99.29	0.9929	0	0	0
141	mcp1k	410008	20001	4	105.86	105.86	105.86	100.0	5.86	0.0586	1	1	0
141	mcp2k	412242	64054	2	76.69	76.69	76.69	100.0	23.31	0.2331	0	0	0
141	mcp2k	412242	60050	2	46.12	46.12	46.12	100.0	53.88	0.5388	0	0	0
141	mcp2k	412242	28036	2	71.91	71.91	71.91	100.0	28.09	0.2809	0	0	0
141	mcp2k	412242	68058	2	13.78	13.78	13.78	100.0	86.22	0.8622	0	0	0
141	mcp2k	412242	24012	4	0.45	0.45	0.45	100.0	99.55	0.9955	0	0	0
141	mcp2k	412242	25013	4	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	412242	26014	4	3.16	3.16	3.16	100.0	96.84	0.9684	0	0	0
141	mcp2k	412242	40039	3	0.58	0.58	0.58	100.0	99.42	0.9942	0	0	0
141	mcp2k	412242	41040	3	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	412242	42041	3	1.12	1.12	1.12	100.0	98.88	0.9888	0	0	0
141	mcp2k	412242	47046	3	1.07	1.07	1.07	100.0	98.93	0.9893	0	0	0
141	mcp2k	412242	48047	3	0.36	0.36	0.36	100.0	99.64	0.9964	0	0	0
141	mcp2k	412242	61051	4	1.54	1.54	1.54	100.0	98.46	0.9846	0	0	0
141	mcp2k	412242	62052	4	0.48	0.48	0.48	100.0	99.52	0.9952	0	0	0
141	mcp2k	412242	76066	3	0.93	0.93	0.93	100.0	99.07	0.9907	0	0	0
141	mcp2k	412242	77067	3	1.1	1.1	1.1	100.0	98.9	0.989	0	0	0
141	mcp2k	412242	14007	3	588.76	588.76	588.76	800.0	211.24	0.264	4	4	0
141	mcp2k	475778	4000	1	134.86	134.86	134.86	150.0	15.14	0.1009	1	1	0
141	mcp2k	475778	28001	4	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp1k	486247	7001	1	6.32	19.1	6.32	100.0	93.68	0.9368	0	0	0
141	mcp1k	486247	7003	1	8.66	7.14	8.66	100.0	91.34	0.9134	0	0	0
141	mcp1k	486247	18014	3	110.36	110.36	110.36	100.0	10.36	0.1036	1	1	0
141	mcp1k	486247	16004	4	1.88	1.88	1.88	100.0	98.12	0.9812	0	0	0
141	mcp1k	486247	17005	4	0.5	0.5	0.5	100.0	99.5	0.995	0	0	0
141	mcp1k	486247	26015	3	2.1	2.1	2.1	100.0	97.9	0.979	0	0	0
141	mcp1k	486247	27016	3	1.04	1.04	1.04	100.0	98.96	0.9896	0	0	0
141	mcp1k	486687	103067	2	231.89	231.89	231.89	250.0	18.11	0.0725	2	2	0
141	mcp1k	486687	92044	2	2.35	2.35	2.35	100.0	97.65	0.9765	0	0	0
141	mcp1k	486687	89041	2	50.8	50.8	50.8	100.0	49.2	0.492	0	0	0
141	mcp1k	486687	75016	2	0.59	0.59	0.59	100.0	99.41	0.9941	0	0	0
141	mcp1k	486687	93045	3	29.96	29.96	29.96	100.0	70.04	0.7004	0	0	0
141	mcp1k	486687	33010	4	2.61	2.61	2.61	100.0	97.39	0.9739	0	0	0
141	mcp1k	486687	73014	3	1.57	1.57	1.57	100.0	98.43	0.9843	0	0	0
141	mcp1k	486687	76017	3	1.14	1.14	1.14	100.0	98.86	0.9886	0	0	0
141	mcp1k	486687	77018	3	1.68	1.68	1.68	100.0	98.32	0.9832	0	0	0
141	mcp1k	486687	78019	3	1.05	1.05	1.05	100.0	98.95	0.9895	0	0	0
141	mcp1k	486687	79020	3	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp1k	486687	82023	3	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp1k	486687	95047	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp1k	486687	102065	3	1.37	1.37	1.37	100.0	98.63	0.9863	0	0	0
141	mcp1k	486907	24002	2	144.08	144.08	144.08	150.0	5.92	0.0394	1	1	0
141	mcp1k	486907	22004	2	425.78	425.78	425.78	360.0	65.78	0.1827	4	4	0
141	mcp1k	486907	75018	3	17.83	17.83	17.83	100.0	82.17	0.8217	0	0	0
141	mcp1k	486907	62010	4	2.06	2.06	2.06	100.0	97.94	0.9794	0	0	0
141	mcp1k	486907	63011	4	1.96	1.96	1.96	100.0	98.04	0.9804	0	0	0
141	mcp1k	486907	64012	4	1.23	1.23	1.23	100.0	98.77	0.9877	0	0	0
141	mcp1k	486907	71014	3	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp1k	486907	72015	3	1.83	1.83	1.83	100.0	98.17	0.9817	0	0	0
141	mcp1k	486907	76019	3	0.79	0.79	0.79	100.0	99.21	0.9921	0	0	0
141	mcp1k	486907	88045	3	1.1	1.1	1.1	100.0	98.9	0.989	0	0	0
141	mcp1k	486907	92049	3	1.36	1.36	1.36	100.0	98.64	0.9864	0	0	0
141	mcp1k	487853	17002	4	2.09	2.09	2.09	100.0	97.91	0.9791	0	0	0
141	mcp1k	487853	18003	4	0.6	0.6	0.6	100.0	99.4	0.994	0	0	0
141	mcp1k	487853	13000	3	156.33	156.33	156.33	150.0	6.33	0.0422	2	2	0
141	mcp1k	489327	19005	1	337.02	337.02	337.02	360.0	22.98	0.0638	3	3	0
141	mcp1k	489327	82027	2	43.12	43.12	43.12	100.0	56.88	0.5688	0	0	0
141	mcp1k	489327	27008	2	45.29	45.29	45.29	100.0	54.71	0.5471	0	0	0
141	mcp2k	493659	29001	2	65.01	65.01	65.01	100.0	34.99	0.3499	0	0	0
141	mcp2k	493659	75005	2	98.78	98.78	98.78	100.0	1.22	0.0122	0	1	1
141	mcp2k	493659	79009	3	0.61	0.61	0.61	100.0	99.39	0.9939	0	0	0
141	mcp2k	499423	54036	2	10.22	10.22	10.22	100.0	89.78	0.8978	0	0	0
141	mcp2k	499423	52034	3	8.0	8.0	8.0	100.0	92.0	0.92	0	0	0
141	mcp2k	499423	57042	3	25.68	25.68	25.68	100.0	74.32	0.7432	0	0	0
141	mcp2k	499423	20005	4	2.0	2.0	2.0	100.0	98.0	0.98	0	0	0
141	mcp2k	499423	21006	4	6.6	6.6	6.6	100.0	93.4	0.934	0	0	0
141	mcp2k	499423	22007	4	0.42	0.42	0.42	100.0	99.58	0.9958	0	0	0
141	mcp2k	499423	23008	4	0.95	0.95	0.95	100.0	99.05	0.9905	0	0	0
141	mcp2k	499423	37011	3	1.76	1.76	1.76	100.0	98.24	0.9824	0	0	0
141	mcp2k	499423	39013	3	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	499423	42016	3	4.85	4.85	4.85	100.0	95.15	0.9515	0	0	0
141	mcp2k	499423	44018	3	0.11	0.11	0.11	100.0	99.89	0.9989	0	0	0
141	mcp2k	499423	46020	3	4.39	4.39	4.39	100.0	95.61	0.9561	0	0	0
141	mcp2k	499423	49023	3	2.19	2.19	2.19	100.0	97.81	0.9781	0	0	0
141	mcp2k	499423	56038	3	2.97	2.97	2.97	100.0	97.03	0.9703	0	0	0
141	mcp2k	499423	50030	3	21.18	21.18	21.18	100.0	78.82	0.7882	0	0	0
141	mcp2k	499423	45019	3	8.57	8.57	8.57	100.0	91.43	0.9143	0	0	0
141	mcp2k	499577	13009	1	292.35	292.35	292.35	250.0	42.35	0.1694	3	3	0
141	mcp2k	499577	96066	2	37.96	37.96	37.96	100.0	62.04	0.6204	0	0	0
141	mcp2k	499577	76044	2	97.51	97.51	97.51	100.0	2.49	0.0249	0	0	0
141	mcp2k	499577	19032	4	0.2	0.2	0.2	100.0	99.8	0.998	0	0	0
141	mcp2k	499577	71038	3	1.8	1.8	1.8	100.0	98.2	0.982	0	0	0
141	mcp2k	499577	73040	3	0.56	0.56	0.56	100.0	99.44	0.9944	0	0	0
141	mcp2k	499577	74041	3	3.16	3.16	3.16	100.0	96.84	0.9684	0	0	0
141	mcp2k	499577	78052	3	1.49	1.49	1.49	100.0	98.51	0.9851	0	0	0
141	mcp2k	500083	3002	1	157.82	157.82	157.82	150.0	7.82	0.0522	2	2	0
141	mcp2k	500083	3008	1	14.16	27.86	14.16	100.0	85.84	0.8584	0	0	0
