event	node	seg	cls	site	how	final_ang	final_dist	dQ
38856	12089	12089	HOLD			-1.0	0.0	800952.6
38856	12089	36041	HOLD	pass3_cone	direct	24.45	30.94	35495.1
38856	12089	43048	HOLD	pass3_cone	direct	7.24	50.23	190229.5
38856	12090	12022	HOLD	in_main_cluster	walk_add	14.56	20.31	319215.3
38856	12090	12023	HOLD	in_main_cluster	walk_add	14.56	20.31	369919.9
38856	12090	12024	HOLD	pass3_cone	direct	18.88	22.21	1117449.6
38856	12090	12026	HOLD	pass3_cone	direct	21.01	29.07	348707.8
38856	12090	12034	HOLD	in_main_cluster	walk_add	13.87	26.91	242200.1
38856	12090	12090	HOLD			-1.0	0.0	1599434.5
38856	12090	35040	HOLD	pass3_cone	direct	18.56	79.63	73125.5
38856	12090	38043	HOLD	pass3_cone	direct	25.67	30.04	294953.4
38856	12090	40045	HOLD	pass3_cone	direct	24.14	65.93	59907.8
38856	12090	44049	HOLD	pass3_cone	direct	16.13	68.81	331396.2
38856	12090	45050	HOLD	pass3_cone	direct	16.35	48.39	214710.7
38856	12090	61059	HOLD	pass3_cone	direct	14.7	22.68	119248.1
38856	12090	61060	HOLD	pass3_cone	direct	26.37	16.69	558426.1
38856	12090	61061	HOLD	pass3_cone	direct	14.7	22.68	147172.0
38856	12090	66070	HOLD	pass3_cone	direct	13.83	124.12	72561.3
38856	39044	39044	HOLD			-1.0	0.0	34686.2
42280	8021	8001	HOLD	in_main_cluster	walk_add	3.2	104.17	130439.9
42280	8021	8012	HOLD	in_main_cluster	walk_add	5.61	35.69	923639.5
42280	8021	8015	HOLD	in_main_cluster	walk_add	0.97	89.52	495507.6
42280	8021	8017	HOLD	in_main_cluster	walk_add	1.56	90.76	1346715.9
42280	8021	8021	HOLD			-1.0	0.0	4191549.1
42280	8021	8022	HOLD	in_main_cluster	walk_add	0.85	30.63	521429.3
42280	8021	8023	HOLD	in_main_cluster	walk_add	12.38	25.92	548856.4
42280	8021	8024	HOLD	pass3_cone	direct	3.16	63.4	521584.6
42280	8021	8025	HOLD	in_main_cluster	walk_add	6.64	79.64	221859.5
42280	8021	8026	HOLD	in_main_cluster	walk_add	2.27	81.78	156658.4
42280	8021	8028	HOLD	in_main_cluster	walk_add	3.27	75.47	212297.8
42280	8021	8037	HOLD	in_main_cluster	walk_add	4.5	108.13	216463.6
42280	8021	8038	HOLD	in_main_cluster	walk_add	13.32	47.71	228950.9
42280	8021	8039	HOLD	in_main_cluster	walk_add	5.61	35.69	2907594.2
42280	8021	8040	HOLD	in_main_cluster	walk_add	7.04	48.51	2408375.5
42280	8021	8043	HOLD	in_main_cluster	walk_add	11.88	52.57	813183.9
42280	8021	8045	HOLD	in_main_cluster	walk_add	12.1	57.79	332427.2
42280	8021	8047	HOLD	in_main_cluster	walk_add	14.22	65.68	105186.8
42280	8021	8049	HOLD	in_main_cluster	walk_add	14.79	65.97	42923.1
42280	8021	8053	HOLD	pass3_cone	direct	18.71	61.46	187411.1
42280	8021	8054	HOLD	pass3_cone	direct	19.19	68.8	278607.3
42280	8021	8055	HOLD	in_main_cluster	walk_add	1.92	76.25	877520.8
42280	8021	8056	HOLD	in_main_cluster	walk_add	4.02	72.64	374055.9
42280	8021	8057	HOLD	in_main_cluster	walk_add	2.09	75.85	303363.3
42280	8021	8058	HOLD	in_main_cluster	walk_add	3.52	71.72	256375.5
42280	8021	8059	HOLD	in_main_cluster	walk_add	3.23	68.05	452021.8
42280	8021	8060	HOLD	in_main_cluster	walk_add	4.66	66.9	256762.4
42280	8021	8061	HOLD	in_main_cluster	walk_add	7.54	77.52	149671.3
42280	8021	8062	HOLD	in_main_cluster	walk_add	5.82	79.39	184713.2
42280	8021	8063	HOLD	in_main_cluster	walk_add	7.84	77.86	170366.7
42280	8021	8064	HOLD	in_main_cluster	walk_add	12.65	72.67	510002.2
42280	8021	8065	HOLD	in_main_cluster	walk_add	2.56	82.27	1004112.7
42280	8021	8066	HOLD	in_main_cluster	walk_add	0.62	81.86	154548.6
42280	8021	8067	HOLD	in_main_cluster	walk_add	0.49	66.42	408614.1
42280	8021	8068	HOLD	in_main_cluster	walk_add	3.23	68.05	851506.7
42280	8021	8069	HOLD	in_main_cluster	walk_add	7.68	62.0	462805.2
42280	8021	31078	HOLD	pass3_cone	direct	6.0	103.75	144859.5
42280	8021	33080	HOLD	pass3_cone	direct	6.26	80.75	44777.6
42280	8021	34081	HOLD	pass3_cone	direct	19.82	37.15	115138.1
42280	8021	35082	HOLD	pass3_cone	direct	8.78	117.03	46056.5
42280	8021	36083	HOLD	pass3_cone	direct	7.78	117.72	199151.4
42280	8021	38085	HOLD	pass3_cone	direct	21.73	60.69	114249.1
42280	8021	39086	HOLD	pass3_cone	direct	6.04	112.93	176438.5
42280	8021	41088	HOLD	pass3_cone	direct	22.11	33.52	18253.0
42280	8021	42089	HOLD	pass3_cone	direct	24.29	26.01	191284.4
42280	8021	43090	HOLD	pass3_cone	direct	3.22	97.51	110427.9
42280	8021	44091	HOLD	pass3_cone	direct	3.28	95.94	294753.6
42280	8021	45092	HOLD	pass3_cone	direct	1.01	174.34	94273.9
42280	8021	46093	HOLD	pass3_cone	direct	3.78	158.72	29401.1
42280	8021	47094	HOLD	pass3_cone	direct	2.85	117.9	39348.1
42280	8021	48095	HOLD	pass3_cone	direct	14.09	72.03	66599.3
42280	8021	49096	HOLD	pass3_cone	direct	8.98	82.57	36628.2
42280	8021	50097	HOLD	pass3_cone	direct	3.79	159.92	90658.0
42280	8021	53100	HOLD	pass3_cone	direct	2.56	89.18	330121.7
42280	8021	54102	HOLD	pass3_cone	direct	3.35	138.76	386258.7
42280	8021	54104	HOLD	pass3_cone	direct	3.87	142.7	320280.4
42280	8021	55105	HOLD	pass3_cone	direct	2.88	157.13	112890.2
42280	8021	56106	HOLD	pass3_cone	direct	3.79	132.88	156587.9
42280	8021	96107	HOLD	pass3_cone	direct	19.27	67.21	2151761.6
42280	8021	98109	HOLD	pass3_cone	direct	6.28	83.07	491384.6
42280	8021	99110	HOLD	pass3_cone	direct	1.81	97.64	131548.8
42280	8021	101112	HOLD	pass3_cone	direct	2.42	114.03	311086.0
42280	8021	103114	HOLD	pass3_cone	direct	1.64	122.92	174860.8
42280	8021	104115	HOLD	pass3_cone	direct	12.04	110.66	98303.5
42280	8021	106117	HOLD	pass3_cone	direct	3.46	121.3	48432.5
42280	16070	16070	HOLD			-1.0	0.0	22896.6
42280	17071	17071	HOLD			-1.0	0.0	89571.8
42280	25072	25072	HOLD			-1.0	0.0	44877.7
42280	26073	26073	HOLD			-1.0	0.0	61581.9
42280	28075	28075	HOLD			-1.0	0.0	104828.0
42280	29076	29076	HOLD			-1.0	0.0	22803.5
42280	30077	30077	HOLD			-1.0	0.0	73531.4
42280	37084	37084	HOLD			-1.0	0.0	238261.3
42280	40087	40087	HOLD			-1.0	0.0	45547.6
42280	51098	51098	HOLD			-1.0	0.0	125350.4
42280	52099	52099	HOLD			-1.0	0.0	454181.7
46363	19079	19001	HOLD	in_main_cluster	walk_add	2.95	105.83	55982.7
46363	19079	19039	HOLD	in_main_cluster	walk_add	1.89	86.7	224876.6
46363	19079	19041	HOLD	in_main_cluster	walk_add	1.89	86.7	746443.3
46363	19079	19042	HOLD	in_main_cluster	walk_add	2.76	46.43	1090018.7
46363	19079	19044	HOLD	in_main_cluster	walk_add	2.34	43.86	501156.3
46363	19079	19046	HOLD	in_main_cluster	walk_add	3.68	38.36	492474.6
46363	19079	19047	HOLD	in_main_cluster	walk_add	6.76	49.84	382359.0
46363	19079	19050	HOLD	in_main_cluster	walk_add	4.82	55.12	779094.9
46363	19079	19051	HOLD	in_main_cluster	walk_add	10.07	62.67	604579.8
46363	19079	19052	HOLD	in_main_cluster	walk_add	6.1	60.73	414316.4
46363	19079	19053	HOLD	in_main_cluster	walk_add	3.76	70.86	339674.5
46363	19079	19055	HOLD	in_main_cluster	walk_add	2.38	73.34	432463.2
46363	19079	19056	HOLD	in_main_cluster	walk_add	2.34	43.86	272269.9
46363	19079	19058	HOLD	in_main_cluster	walk_add	6.06	41.2	361645.0
46363	19079	19060	HOLD	in_main_cluster	walk_add	3.23	87.97	226375.3
46363	19079	19061	HOLD	in_main_cluster	walk_add	1.83	91.59	918147.6
46363	19079	19062	HOLD	in_main_cluster	walk_add	4.01	86.0	133826.8
46363	19079	19063	HOLD	in_main_cluster	walk_add	3.48	44.15	902300.1
46363	19079	19064	HOLD	in_main_cluster	walk_add	5.52	76.83	286791.1
46363	19079	19074	HOLD	in_main_cluster	walk_add	2.74	52.05	383287.6
46363	19079	19075	HOLD	in_main_cluster	walk_add	2.76	46.43	143626.0
46363	19079	19076	HOLD	in_main_cluster	walk_add	1.77	47.35	427292.8
46363	19079	19077	HOLD	in_main_cluster	walk_add	1.77	47.35	373801.2
46363	19079	19078	HOLD	in_main_cluster	walk_add	2.23	34.54	2124880.8
46363	19079	19079	HOLD			-1.0	0.0	3374232.9
46363	19079	19080	HOLD	in_main_cluster	walk_add	2.23	34.54	655626.8
46363	19079	19082	HOLD	in_main_cluster	walk_add	6.01	85.77	436685.9
46363	19079	19087	HOLD	in_main_cluster	walk_add	1.23	77.07	602109.2
46363	19079	19088	HOLD	in_main_cluster	walk_add	2.87	50.33	2673494.8
46363	19079	19089	HOLD	in_main_cluster	walk_add	1.93	64.27	1117164.4
46363	19079	19090	HOLD	in_main_cluster	walk_add	1.93	64.27	856966.7
46363	19079	19091	HOLD	in_main_cluster	walk_add	1.83	91.59	260523.5
46363	19079	19092	HOLD	in_main_cluster	walk_add	1.83	91.59	948129.3
46363	19079	19150	HOLD	in_main_cluster	walk_add	2.87	50.33	196810.1
46363	19079	50097	HOLD	pass3_cone	direct	7.77	105.09	84822.2
46363	19079	51098	HOLD	pass3_cone	direct	3.82	114.51	105180.1
46363	19079	52099	HOLD	pass3_cone	direct	10.46	118.22	59450.2
46363	19079	53100	HOLD	pass3_cone	direct	4.43	109.32	33855.2
46363	19079	54101	HOLD	pass3_cone	direct	2.04	110.57	84408.3
46363	19079	55102	HOLD	pass3_cone	direct	4.82	113.56	170746.0
46363	19079	56103	HOLD	pass3_cone	direct	2.43	84.62	63170.9
46363	19079	58105	HOLD	pass3_cone	direct	17.37	30.78	333592.4
46363	19079	64111	HOLD	pass3_cone	direct	9.48	109.06	69838.5
46363	19079	65112	HOLD	pass3_cone	direct	13.72	72.06	141201.9
46363	19079	68115	HOLD	pass3_cone	direct	12.06	61.48	77805.1
46363	19079	70117	HOLD	pass3_cone	direct	5.42	102.93	78277.5
46363	19079	71118	HOLD	pass3_cone	direct	1.46	72.99	95548.7
46363	19079	73120	HOLD	pass3_cone	direct	9.51	101.58	187680.6
46363	19079	74121	HOLD	pass3_cone	direct	3.79	103.79	50128.9
46363	19079	75123	HOLD	pass3_cone	direct	9.39	113.61	103946.8
46363	19079	75126	HOLD	pass3_cone	direct	7.95	112.42	289219.1
46363	19079	76127	HOLD	pass3_cone	direct	8.02	102.12	340991.7
46363	19079	79130	HOLD	pass3_cone	direct	1.17	156.1	57386.8
46363	19079	83134	HOLD	pass3_cone	direct	4.68	80.85	75936.4
46363	19079	86143	HOLD	pass3_cone	direct	11.02	68.85	351909.7
46363	19079	87144	HOLD	pass3_cone	direct	6.71	52.07	90764.2
46363	19079	89147	HOLD	pass3_cone	direct	5.43	139.75	234558.7
46363	19079	89148	HOLD	pass3_cone	direct	5.61	141.16	552307.7
46363	19079	89149	HOLD	pass3_cone	direct	5.61	141.16	234762.7
46363	25093	25093	HOLD			-1.0	0.0	20455.4
46363	26094	26094	HOLD			-1.0	0.0	151216.0
46363	48095	48095	HOLD			-1.0	0.0	30238.9
46363	49096	49096	HOLD			-1.0	0.0	43592.4
46363	57104	57104	HOLD			-1.0	0.0	29871.4
46363	59106	59106	HOLD			-1.0	0.0	29959.8
46363	60107	60107	HOLD			-1.0	0.0	39800.5
46363	61108	61108	HOLD			-1.0	0.0	22935.8
46363	62109	62109	HOLD			-1.0	0.0	27225.8
46363	63110	63110	HOLD			-1.0	0.0	29417.9
46363	66113	66113	HOLD			-1.0	0.0	31072.2
46363	67114	67114	HOLD			-1.0	0.0	30027.3
46363	69116	69116	HOLD			-1.0	0.0	59843.0
46363	72119	72119	HOLD			-1.0	0.0	22359.3
46363	77128	77128	HOLD			-1.0	0.0	43741.8
46363	78129	78129	HOLD			-1.0	0.0	159261.1
46363	80131	80131	HOLD			-1.0	0.0	54671.0
46363	81132	81132	HOLD			-1.0	0.0	36001.0
46363	82133	82133	HOLD			-1.0	0.0	51681.2
46363	84135	84135	HOLD			-1.0	0.0	48135.6
46363	85136	85136	HOLD			-1.0	0.0	250593.9
47212	2103	2103	OUT	stem_backfill	direct	-1.0	0.0	546793.4
47212	2103	63031	IN	pass4_angle	direct	22.54	33.37	52430.1
47212	2103	64032	IN	pass4_angle	direct	31.34	53.09	28637.7
47212	2103	65033	IN	pass4_angle	direct	19.01	48.36	31307.9
47212	2103	67035	IN	pass4_angle	direct	8.78	45.9	202733.0
47212	2103	71040	IN	pass4_angle	direct	19.48	34.8	41022.8
47212	2103	71042	IN	pass4_angle	direct	18.26	36.13	370456.8
47212	2103	71043	IN	pass4_angle	direct	19.59	40.23	85990.0
47212	2103	105051	IN	from_vertices	walk_add	15.59	38.34	111933.5
47212	2103	105053	IN	from_vertices	walk_add	16.15	39.79	176043.8
47212	2103	105061	IN	from_vertices	walk_add	19.37	47.19	139156.2
47212	2103	105067	IN	pass4_proximity	direct	14.93	29.63	575467.3
47212	2103	105070	IN	from_vertices	walk_add	12.43	23.62	559040.1
47212	2103	105072	IN			14.36	5.01	1315130.3
47212	2103	105073	IN	from_vertices	walk_add	10.04	17.51	967582.6
47212	2103	105074	IN	from_vertices	walk_add	17.91	16.85	471348.7
47212	2103	105076	IN	from_vertices	walk_add	15.15	31.28	326149.2
47212	2103	105077	IN	from_vertices	walk_add	12.43	23.62	278089.5
47212	2103	105079	IN	from_vertices	walk_add	13.63	26.13	486285.8
47212	2103	105080	IN	from_vertices	walk_add	17.09	39.11	268627.7
47212	2103	105081	IN	from_vertices	walk_add	16.29	43.56	105750.6
47212	2103	105082	IN	from_vertices	walk_add	16.29	43.56	56969.3
47212	2103	105083	IN	from_vertices	walk_add	13.63	26.13	168197.1
47212	2103	105086	IN	from_vertices	walk_add	17.41	47.62	167087.9
47212	2103	105088	IN	from_vertices	walk_add	14.8	40.13	516732.4
47212	37005	37005	HOLD			-1.0	0.0	64812.2
47212	39007	39007	HOLD			-1.0	0.0	42312.7
47212	41009	41009	HOLD			-1.0	0.0	64395.5
47212	42010	42010	HOLD			-1.0	0.0	28789.2
47212	43011	43011	HOLD			-1.0	0.0	73174.0
47212	44012	44012	HOLD			-1.0	0.0	31169.0
47212	45013	45013	HOLD			-1.0	0.0	24991.1
47212	46014	46014	HOLD			-1.0	0.0	74801.6
47212	47015	47015	HOLD			-1.0	0.0	25918.7
47212	48016	48016	HOLD			-1.0	0.0	27404.9
47212	49017	49017	HOLD			-1.0	0.0	26578.3
47212	50018	50018	HOLD			-1.0	0.0	75095.2
47212	51019	51019	HOLD			-1.0	0.0	34893.6
47212	52020	52020	HOLD			-1.0	0.0	23799.6
47212	53021	53021	HOLD			-1.0	0.0	158164.0
47212	54022	54022	HOLD			-1.0	0.0	47354.6
47212	55023	55023	HOLD			-1.0	0.0	44610.4
47212	56024	56024	HOLD			-1.0	0.0	178897.1
47212	57025	57025	HOLD			-1.0	0.0	51696.8
47212	58026	58026	HOLD			-1.0	0.0	66335.4
47212	59027	59027	HOLD			-1.0	0.0	253749.9
47212	59027	60028	HOLD	pass4_angle	direct	17.7	35.94	30134.3
47212	59027	61029	HOLD	pass4_angle	direct	24.94	28.16	28187.6
47212	62030	62030	HOLD			-1.0	0.0	86436.4
47212	70038	70038	IN			-1.0	0.0	1217628.4
47212	72044	72044	HOLD			-1.0	0.0	39976.5
47212	73045	73045	HOLD			-1.0	0.0	25569.4
47212	74046	74046	HOLD			-1.0	0.0	41556.8
47212	109100	35003	HOLD	pass4_angle	direct	10.54	50.4	48566.9
47212	109100	36004	HOLD	pass4_angle	direct	15.43	35.05	61571.9
47212	109100	38006	HOLD	pass4_angle	direct	15.86	28.56	129115.3
47212	109100	40008	HOLD	pass4_angle	direct	2.03	21.31	112025.3
47212	109100	66034	HOLD	pass4_angle	direct	6.41	80.13	35188.8
47212	109100	68036	HOLD	pass4_angle	direct	4.09	58.71	118878.8
47212	109100	69037	HOLD	pass4_angle	direct	10.96	60.15	34428.0
47212	109100	75047	HOLD	pass4_angle	direct	4.1	55.74	21319.2
47212	109100	106089	HOLD	pass4_angle	direct	2.96	33.53	122870.1
47212	109100	107092	HOLD	pass4_angle	direct	2.72	51.06	95413.3
47212	109100	107094	HOLD	pass4_angle	direct	0.82	31.34	1181084.8
47212	109100	107095	HOLD	pass4_angle	direct	0.82	31.34	205908.7
47212	109100	108096	HOLD	pass4_angle	direct	2.04	21.11	63419.5
47212	109100	109099	HOLD	pass4_proximity	direct	1.85	16.02	116478.6
47212	109100	109100	HOLD			-1.0	0.0	718251.2
47212	109100	109101	HOLD	pass4_proximity	direct	4.12	6.42	541685.6
47212	109100	109102	HOLD	from_vertices	walk_add	4.12	6.42	367875.9
52672	9011	9001	HOLD	from_vertices	walk_add	1.76	44.91	288962.4
52672	9011	9003	HOLD	from_vertices	walk_add	8.23	42.68	505007.1
52672	9011	9004	HOLD	from_vertices	walk_add	8.23	42.68	372756.5
52672	9011	9006	HOLD	from_vertices	walk_add	2.17	24.39	1417365.1
52672	9011	9008	HOLD	from_vertices	walk_add	2.17	24.39	380720.1
52672	9011	9011	HOLD			-1.0	0.0	706953.4
52672	9011	9012	HOLD	from_vertices	walk_add	1.29	19.67	626871.1
52672	9011	9013	HOLD	from_vertices	walk_add	4.75	4.15	2669716.2
52672	9011	9014	HOLD	from_vertices	walk_add	5.96	18.87	265121.4
52672	9011	9015	HOLD	from_vertices	walk_add	1.29	19.67	290362.0
52672	9011	33028	HOLD	pass4_angle	direct	16.98	87.63	71683.0
52672	9011	34029	HOLD	pass4_angle	direct	15.82	83.77	151779.5
52672	9011	35030	HOLD	pass4_angle	direct	15.36	66.02	145349.1
52672	9011	36031	HOLD	pass4_angle	direct	12.29	77.1	20609.6
52672	9011	37032	HOLD	pass4_angle	direct	21.72	82.71	43532.5
52672	9011	38033	HOLD	pass4_angle	direct	11.98	101.65	84626.1
52672	9011	39034	HOLD	pass4_angle	direct	9.73	74.59	154282.8
52672	9011	40035	HOLD	pass4_angle	direct	9.65	81.83	33074.7
52672	9011	41036	HOLD	pass4_angle	direct	1.95	133.7	208260.5
52672	9011	42037	HOLD	pass4_angle	direct	7.37	71.97	197076.2
52672	9011	43038	HOLD	pass4_angle	direct	5.37	52.41	86640.5
52672	9011	45040	HOLD	pass4_angle	direct	4.34	87.15	62979.3
52672	9011	46041	HOLD	pass4_angle	direct	10.63	82.43	74358.2
52672	9011	47042	HOLD	pass4_angle	direct	11.19	78.49	72008.2
52672	9011	48043	HOLD	pass4_angle	direct	18.01	98.71	47657.5
52672	9011	49044	HOLD	pass4_angle	direct	6.07	60.85	27892.7
52672	9011	50045	HOLD	pass4_angle	direct	11.82	74.27	59685.7
52672	9011	52047	HOLD	pass4_angle	direct	2.91	50.01	80288.7
52672	9011	53048	HOLD	pass4_angle	direct	15.25	99.72	39259.1
52672	9011	55050	HOLD	pass4_angle	direct	3.86	80.14	59784.9
52672	9011	56051	HOLD	pass4_angle	direct	8.0	58.7	127144.9
52672	9011	57052	HOLD	pass4_angle	direct	22.55	105.35	49982.5
52672	9011	61056	HOLD	pass4_angle	direct	4.21	78.43	203425.2
52672	9011	63058	HOLD	pass4_angle	direct	7.91	86.81	95068.2
52672	9011	64060	HOLD	pass4_angle	direct	12.43	85.17	294088.7
52672	9011	64061	HOLD	pass4_angle	direct	12.71	87.23	328354.9
52672	9011	77064	HOLD	pass4_angle	direct	11.92	33.84	21648.7
52672	9011	78065	HOLD	pass4_angle	direct	6.09	53.77	50628.9
52672	9011	79066	HOLD	pass4_angle	direct	9.59	31.89	47665.5
52672	9011	80068	HOLD	pass4_angle	direct	5.82	68.52	229822.8
52672	9011	80070	HOLD	pass4_angle	direct	6.14	70.22	175294.9
52672	9011	80071	HOLD	pass4_angle	direct	5.42	70.55	394008.8
52672	9011	80073	HOLD	pass4_angle	direct	3.81	75.81	167185.7
52672	9011	83083	HOLD	pass4_angle	direct	4.02	59.03	90597.2
52672	9011	86086	HOLD	pass4_angle	direct	8.68	88.31	56215.7
52672	9011	87087	HOLD	pass4_angle	direct	8.33	86.8	40465.1
52672	13016	13016	HOLD			-1.0	0.0	47038.8
52672	14017	14017	HOLD			-1.0	0.0	34660.4
52672	15018	15018	HOLD			-1.0	0.0	67412.8
52672	16019	16019	HOLD			-1.0	0.0	39285.4
52672	25020	25020	HOLD			-1.0	0.0	388615.5
52672	26021	26021	HOLD			-1.0	0.0	36532.0
52672	27022	27022	HOLD			-1.0	0.0	124472.8
52672	28023	28023	HOLD			-1.0	0.0	30842.0
52672	29024	29024	HOLD			-1.0	0.0	35726.3
52672	30025	30025	HOLD			-1.0	0.0	23870.3
52672	31026	31026	HOLD			-1.0	0.0	21740.5
52672	32027	32027	HOLD			-1.0	0.0	26980.4
52672	44039	44039	HOLD			-1.0	0.0	27109.8
52672	51046	51046	HOLD			-1.0	0.0	72084.2
52672	58053	58053	HOLD			-1.0	0.0	57066.6
52672	59054	59054	HOLD			-1.0	0.0	67612.9
52672	60055	60055	HOLD			-1.0	0.0	33919.6
52672	62057	62057	HOLD			-1.0	0.0	82621.1
52672	76063	76063	HOLD			-1.0	0.0	113470.0
52672	82082	82080	HOLD	in_main_cluster	walk_add	35.88	3.67	588203.6
52672	82082	82081	HOLD	in_main_cluster	walk_add	67.33	2.32	217370.4
52672	82082	82082	HOLD			-1.0	0.0	319978.5
52672	84084	84084	HOLD			-1.0	0.0	25435.7
52672	85085	85085	HOLD			-1.0	0.0	34833.2
54095	17137	17018	HOLD	in_main_cluster	walk_add	8.77	95.83	794509.9
54095	17137	17019	HOLD	in_main_cluster	walk_add	2.2	83.54	1955192.3
54095	17137	17025	HOLD	in_main_cluster	walk_add	4.31	53.92	814552.1
54095	17137	17026	HOLD	pass3_cluster_map	direct	4.71	48.23	365657.4
54095	17137	17029	HOLD	in_main_cluster	walk_add	6.27	71.01	1065178.4
54095	17137	17030	HOLD	in_main_cluster	walk_add	7.03	69.88	221785.7
54095	17137	17032	HOLD	in_main_cluster	walk_add	4.31	53.92	1125746.2
54095	17137	17033	HOLD	in_main_cluster	walk_add	6.53	59.24	241515.0
54095	17137	17034	HOLD	examine_showers_retarget	walk_add	4.31	48.5	227371.4
54095	17137	17035	HOLD	examine_showers_retarget	walk_add	4.31	48.5	1203888.3
54095	17137	17036	HOLD	examine_showers_retarget	walk_add	5.23	44.35	563892.4
54095	17137	17037	HOLD	pass3_cone	direct	4.22	98.36	96737.7
54095	17137	17038	HOLD	examine_showers_retarget	walk_add	7.89	40.43	795408.8
54095	17137	17039	HOLD	examine_showers_retarget	walk_add	3.08	18.72	3464265.5
54095	17137	17041	HOLD	examine_showers_retarget	walk_add	14.43	16.43	242000.8
54095	17137	17042	HOLD	pass3_cone	direct	8.14	62.37	382815.8
54095	17137	17045	HOLD	in_main_cluster	walk_add	2.74	68.62	2188598.0
54095	17137	17046	HOLD	in_main_cluster	walk_add	3.21	59.92	2802239.6
54095	17137	17047	HOLD	in_main_cluster	walk_add	2.74	68.62	500005.1
54095	17137	17051	HOLD	pass3_cone	direct	5.8	91.55	405764.0
54095	17137	17052	HOLD	pass3_cone	direct	5.72	65.29	399046.0
54095	17137	17054	HOLD	pass3_cone	direct	4.51	66.84	422327.4
54095	17137	17055	HOLD	in_main_cluster	walk_add	2.2	83.54	745193.3
54095	17137	17056	HOLD	in_main_cluster	walk_add	10.9	56.53	551948.8
54095	17137	17057	HOLD	pass3_cone	direct	6.41	95.21	614621.8
54095	17137	17058	HOLD	pass3_cluster_map	direct	9.14	61.27	290306.4
54095	17137	17061	HOLD	pass3_cluster_map	direct	2.07	55.49	328959.0
54095	17137	17062	HOLD	in_main_cluster	walk_add	6.27	71.01	68601.4
54095	17137	17063	HOLD	in_main_cluster	walk_add	5.22	73.54	352286.7
54095	17137	17064	HOLD	in_main_cluster	walk_add	5.22	73.54	131181.8
54095	17137	17065	HOLD	pass3_cone	direct	5.62	63.5	448179.7
54095	17137	17066	HOLD	pass3_cone	direct	9.11	65.48	741301.1
54095	17137	17067	HOLD	pass3_cone	direct	12.92	62.83	374696.9
54095	17137	17068	HOLD	pass3_cone	direct	3.82	55.86	410500.3
54095	17137	17070	HOLD	pass3_cone	direct	3.95	57.02	1858816.3
54095	17137	17071	HOLD	pass3_cluster_map	direct	5.41	52.46	564060.0
54095	17137	17072	HOLD	in_main_cluster	walk_add	2.9	78.17	1465652.6
54095	17137	17073	HOLD	in_main_cluster	walk_add	3.4	82.95	780844.3
54095	17137	17074	HOLD	in_main_cluster	walk_add	3.4	82.95	1322598.8
54095	17137	17137	HOLD	examine_showers_retarget_seed	direct	-1.0	0.0	1812650.4
54095	17137	17138	HOLD	examine_showers_retarget	walk_add	5.27	47.87	204407.8
54095	17137	17139	HOLD	examine_showers_retarget	walk_add	3.08	18.72	112568.0
54095	17137	17142	HOLD	in_main_cluster	walk_add	2.2	83.54	1028047.3
54095	17137	17143	HOLD	in_main_cluster	walk_add	3.6	103.8	159058.4
54095	17137	48084	HOLD	pass3_cone	direct	17.12	100.63	94393.1
54095	17137	54090	HOLD	pass3_cone	direct	13.74	89.13	38852.3
54095	17137	57093	HOLD	pass3_cone	direct	12.93	121.06	7937.7
54095	17137	58094	HOLD	pass3_cone	direct	13.04	113.91	63269.3
54095	17137	59095	HOLD	pass3_cone	direct	9.6	110.57	42044.8
54095	17137	60096	HOLD	pass3_cone	direct	7.2	123.52	82431.6
54095	17137	61097	HOLD	pass3_cone	direct	7.43	84.99	99293.4
54095	17137	62098	HOLD	pass3_cone	direct	9.58	112.36	33869.1
54095	17137	65101	HOLD	pass3_cone	direct	8.95	107.25	71999.0
54095	17137	67103	HOLD	pass3_cone	direct	8.19	118.45	91706.5
54095	17137	71107	HOLD	pass3_cone	direct	9.33	121.41	86807.4
54095	17137	72108	HOLD	pass3_cone	direct	12.99	79.62	113671.0
54095	17137	74110	HOLD	pass3_cone	direct	9.28	82.63	42920.5
54095	17137	76112	HOLD	pass3_cone	direct	11.64	118.33	110623.8
54095	17137	77113	HOLD	pass3_cone	direct	10.14	142.94	22464.0
