event	truth	out_qfrac	q_out	q_wo	q_in	shower_id	node_id	sh_pdg	grp	cluster	root_cluster	anchor	nseg	len	dQ	qfrac	med_dqdx_mip	max_seglen	n_track_pid	nsh_holding	touches_main_vtx	nlinks	gap_exact	nstep	cont_frac	conn_qmed	conn_qfrac	walked	ax30_ang	ax100_ang	grp_ang	dis_start	dis_main	anchor_vtx	anchor_dis	conn_new	out_segs
168596	IN	0.0	0	0	32054.7	0	14153	11	27	94	14	0	1	0.72	32054.7	0.0013	0.509	0.72	0	1	0	0	27.48	45	0.0	3854.0	1.0	1	7.66	7.37	69.14	74.83	74.83	125148	5.46	3	[]
168596	IN	0.0	0	0	97981.3	0	14153	11	28	95	14	0	1	2.23	97981.3	0.004	0.704	2.23	0	1	0	0	56.23	93	0.011	838.3	0.602	1	4.85	4.51	43.85	103.81	103.81	132172	3.19	3	[]
168596	IN	0.0	0	0	327944.1	0	14153	11	29	96	14	0	1	4.49	327944.1	0.0133	1.481	4.49	0	1	0	0	43.58	72	0.056	2568.5	0.736	1	4.87	5.36	31.33	90.38	90.38	93126	2.65	3	[]
168596	IN	0.0	0	0	50688.8	0	14153	11	30	98	14	0	1	1.1	50688.8	0.0021	0.603	1.1	0	1	0	0	47.06	77	0.091	1770.2	0.636	1	3.96	3.47	82.33	94.32	94.32	92124	8.7	3	[]
168596	IN	0.0	0	0	67692.6	0	14153	11	31	120	14	0	1	0.35	67692.6	0.0027	1.551	0.35	0	1	0	0	17.69	28	0.143	7311.0	1.0	1	5.08	4.59	93.72	64.48	64.48	122142	2.5	3	[]
168596	IN	0.0	0	0	42171.1	0	14153	11	32	121	14	0	1	0.35	42171.1	0.0017	1.029	0.35	0	1	0	0	4.14	6	0.167	2789.6	1.0	1	3.59	3.27	71.73	44.48	44.48	14026	4.14	3	[]
168596	IN	0.0	0	0	88876.9	0	14153	11	33	122	14	0	1	3.24	88876.9	0.0036	0.566	3.24	0	1	0	0	17.19	28	0.429	9007.9	1.0	1	5.05	4.64	73.66	64.46	64.46	120138	2.29	3	[]
168596	IN	0.0	0	0	71701.0	0	14153	11	34	123	14	0	1	1.93	71701.0	0.0029	0.579	1.93	0	1	0	0	6.4	10	0.1	5049.0	1.0	1	10.87	10.83	77.42	41.05	41.05	14021	6.4	3	[]
168596	IN	0.0	0	0	273500.2	0	14153	11	35	125	14	0	1	4.61	273500.2	0.0111	1.113	4.61	0	1	0	0	29.08	47	0.34	7325.4	1.0	1	5.23	4.75	50.29	76.22	76.22	94128	4.45	3	[]
168596	IN	0.0	0	0	515868.8	0	14153	11	36	127	14	0	1	8.19	515868.8	0.0209	1.056	8.19	0	1	0	0	34.16	56	0.143	4179.6	0.714	1	2.24	1.78	47.54	81.32	81.32	91122	2.63	3	[]
168596	IN	0.0	0	0	615987.9	0	14153	11	37	129	14	0	3	9.36	615987.9	0.025	1.079	3.76	0	1	0	0	67.36	111	0.036	711.0	0.568	1	1.82	2.27	12.98	114.62	114.62	79097	13.71	3	[]
168596	IN	0.0	0	0	219937.2	0	14153	11	38	130	14	0	1	4.58	219937.2	0.0089	0.721	4.58	0	1	0	0	7.01	11	0.091	17527.5	1.0	1	22.74	23.09	107.54	18.06	18.05	14042	7.58	3	[]
168596	IN	0.0	0	0	89749.2	0	14153	11	39	131	14	0	1	0.5	89749.2	0.0036	1.705	0.5	0	1	0	0	9.86	15	0.267	5949.1	0.933	1	9.58	9.09	137.75	50.69	50.38	121140	8.17	3	[]
168596	IN	0.0	0	0	37296.4	0	14153	11	40	132	14	0	1	0.94	37296.4	0.0015	0.552	0.94	0	1	0	0	57.45	95	0.021	1215.5	0.632	1	4.22	4.11	69.66	105.14	105.14	95130	3.19	3	[]
168596	HOLD	0.0	0	0	0	2	128131	11	0	128	128	1	2	8.33	437339.2	0.8281	0.961	4.71	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	115.9	-1	-1.0	-1	[]
168596	HOLD	0.0	0	0	0	2	128131	11	1	71	128	0	1	1.46	90782.5	0.1719	0.843	1.46	0	1	0	0	31.56	52	0.0	0.0	0.115	1	29.09	10.48	20.32	36.1	149.33	128156	32.12	3	[]
169356	HOLD	0.0	0	0	0	2	67030	11	0	67	67	1	4	23.27	1300048.9	0.8472	0.989	10.71	0	1	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	33.68	-1	-1.0	-1	[]
169356	HOLD	0.0	0	0	0	2	67030	11	1	56	67	0	1	0.3	16941.0	0.011	0.442	0.3	0	1	0	0	2.77	4	0.0	251.6	0.75	1	17.36	17.36	72.1	11.72	44.07	67043	2.97	3	[]
169356	HOLD	0.0	0	0	0	2	67030	11	2	65	67	0	1	1.87	217568.6	0.1418	2.066	1.87	0	1	0	0	17.78	29	0.034	0.0	0.276	1	18.32	18.32	30.56	28.37	61.97	67040	17.78	3	[]
169626	HOLD	0.0	0	0	0	0	22034	11	0	22	22	1	1	28.75	1763960.3	0.8983	1.194	28.75	0	1	1	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-1.0	0.0	-1	-1.0	-1	[]
169626	HOLD	0.0	0	0	0	0	22034	11	1	54	22	0	1	0.49	56583.4	0.0288	1.138	0.49	0	1	0	0	28.57	47	0.0	0.0	0.128	1	12.56	10.22	103.61	52.24	52.2	59081	7.55	3	[]
169626	HOLD	0.0	0	0	0	0	22034	11	2	55	22	0	1	0.21	45535.3	0.0232	1.203	0.21	0	1	0	0	18.44	30	0.033	0.0	0.267	1	8.16	5.68	68.7	42.69	42.69	56076	4.19	3	[]
