ev	site	shw	seg	pdg	verdict	final_owner	kept	len_cm	site_ang	dist_cm	ang15	ang60	ao
489330	pass3_cone	4019	34059	2212	UNL	4018	0	0.23	22.06	47.01	22.06	23.2	0.0
489330	pass3_cone	4019	35060	13	UNL	4018	0	0.33	23.48	33.92	23.48	25.28	0.0
489330	pass3_cone	4019	37062	2212	UNL	4018	0	0.26	7.51	41.84	7.51	10.64	0.0
489330	pass3_cone	4019	40065	11	UNL	4018	0	2.11	8.22	56.67	8.22	11.17	0.0
489330	pass3_cone	4019	41066	11	UNL	4018	0	2.3	15.69	30.9	15.69	17.7	0.0
489330	pass3_cone	4019	43068	13	UNL	4018	0	0.35	8.4	72.56	8.4	9.74	0.0
489330	pass3_cone	4019	53070	13	UNL	4018	0	2.07	7.25	31.59	7.25	6.9	0.0
489330	pass3_cone	4019	54084	11	UNL	4018	0	9.16	2.37	46.58	2.37	2.8	0.0
489330	pass3_cone	4019	54085	11	UNL	4018	0	11.99	3.75	46.93	3.75	1.73	0.0
489330	pass3_cone	4019	54086	13	UNL	4018	0	7.22	2.4	57.37	2.4	0.69	0.0
489330	pass3_cone	4019	54087	11	UNL	4018	0	6.77	2.4	57.37	2.4	0.67	0.0
489330	pass3_cone	4019	54090	11	UNL	4018	0	3.66	9.0	40.34	9.0	6.99	0.0
489330	pass3_cone	4019	54102	11	UNL	4018	0	26.12	3.38	42.8	3.38	1.11	0.0
489330	pass3_cone	4019	54103	11	UNL	4018	0	7.46	3.38	42.8	3.38	1.84	0.0
489330	pass3_cone	4019	54104	11	UNL	4018	0	2.62	5.43	41.87	5.43	4.42	0.0
489330	pass3_cone	4019	54111	11	UNL	4018	0	2.7	2.05	40.35	2.05	0.48	0.0
489330	pass3_cone	4019	54112	11	UNL	4018	0	5.38	1.97	34.9	1.97	3.6	0.0
489330	pass3_cone	4019	54113	11	UNL	4018	0	4.82	1.24	35.94	1.24	1.25	0.0
489330	pass3_cone	4019	54114	11	UNL	4018	0	5.48	3.38	42.8	3.38	1.6	0.0
489330	pass3_cone	4019	54115	11	UNL	4018	0	6.82	4.33	40.3	4.33	4.39	0.0
489330	pass3_cone	4019	55116	11	UNL	4018	0	8.93	14.32	20.85	14.32	13.87	0.0
489330	pass3_cone	4019	56117	13	UNL	4018	0	0.16	6.66	61.52	6.66	4.52	0.0
54095	pass3_cone	17035	17037	11	UNL	17137	0	3.03	3.1	49.95	10.81	3.1	0.0
54095	pass3_cone	17035	17042	11	UNL	17137	0	8.02	21.6	14.34	27.02	21.49	0.0
54095	pass3_cone	17035	17051	11	UNL	17137	0	15.71	11.67	43.11	16.43	11.15	0.0
54095	pass3_cone	17035	17052	11	UNL	17137	0	11.44	24.38	18.77	23.92	25.82	0.0
54095	pass3_cone	17035	17054	11	UNL	17137	0	13.28	6.34	18.35	11.08	5.55	0.0
54095	pass3_cone	17035	17057	11	UNL	17137	0	16.65	8.9	46.8	12.02	8.22	0.0
54095	pass3_cone	17035	17065	11	UNL	17137	0	10.74	11.88	15.06	15.43	10.37	0.0
54095	pass3_cone	17035	17066	11	UNL	17137	0	16.13	19.73	17.86	15.82	19.21	0.0
54095	pass3_cone	17035	17067	11	UNL	17137	0	8.75	24.97	16.45	20.21	23.88	0.0
54095	pass3_cone	17035	17068	11	UNL	17137	0	7.18	14.57	7.87	11.6	15.93	0.0
54095	pass3_cone	17035	17070	11	UNL	17137	0	7.13	4.79	8.53	11.6	4.67	0.0
54095	pass3_cone	17035	48084	13	UNL	17137	0	0.99	23.89	55.44	18.21	23.21	0.0
54095	pass3_cone	17035	54090	13	UNL	17137	0	0.73	21.95	42.06	20.22	19.81	0.0
54095	pass3_cone	17035	57093	13	UNL	17137	0	0.24	13.7	74.31	7.96	13.12	0.0
54095	pass3_cone	17035	58094	13	UNL	17137	0	0.8	15.16	67.52	9.84	15.22	0.0
54095	pass3_cone	17035	59095	13	UNL	17137	0	0.58	10.0	62.66	7.6	7.93	0.0
54095	pass3_cone	17035	60096	13	UNL	17137	0	1.04	4.15	75.53	1.76	3.63	0.0
54095	pass3_cone	17035	61097	2212	UNL	17137	0	0.44	10.89	37.6	7.57	11.88	0.0
54095	pass3_cone	17035	62098	13	UNL	17137	0	0.4	13.29	64.24	14.41	11.24	0.0
54095	pass3_cone	17035	65101	11	UNL	17137	0	1.16	9.6	59.95	5.79	10.31	0.0
54095	pass3_cone	17035	67103	2212	UNL	17137	0	0.74	6.43	70.45	3.81	4.69	0.0
54095	pass3_cone	17035	71107	13	UNL	17137	0	2.15	10.01	73.34	9.82	7.82	0.0
54095	pass3_cone	17035	72108	11	UNL	17137	0	2.02	24.89	34.55	21.23	25.79	0.0
54095	pass3_cone	17035	74110	13	UNL	17137	0	0.34	12.56	34.99	7.74	10.94	0.0
54095	pass3_cone	17035	76112	13	UNL	17137	0	1.31	19.17	70.54	21.59	17.77	0.0
54095	pass3_cone	17035	77113	11	UNL	17137	0	0.94	7.87	95.44	2.13	7.06	0.0
54095	pass3_cone	17035	78114	13	UNL	17137	0	0.76	5.92	79.15	4.82	3.85	0.0
54095	pass3_cone	17035	89119	13	UNL	17137	0	3.19	9.94	31.51	11.72	8.21	0.0
54095	pass3_cone	17035	93124	11	UNL	17137	0	4.36	2.9	58.08	8.01	3.02	0.0
54095	pass3_cone	17035	93126	11	UNL	17137	0	3.62	0.39	61.12	5.76	1.86	0.0
54095	pass3_cone	17035	93129	11	UNL	17137	0	4.12	0.73	58.46	5.86	2.88	0.0
54095	pass3_cone	17035	93130	11	UNL	17137	0	5.98	0.73	58.46	5.86	2.78	0.0
54095	pass3_cone	17035	94131	13	UNL	17137	0	0.35	2.96	67.69	2.9	3.06	0.0
54095	pass3_cone	17035	95132	13	UNL	17137	0	7.53	17.15	52.0	20.49	16.13	0.0
54095	pass3_cone	17035	97134	13	UNL	17137	0	0.37	8.58	74.22	3.41	7.54	0.0
54095	pass3_cluster_map	17035	17026	11	UNL	17137	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54095	pass3_cluster_map	17035	17058	11	UNL	17137	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54095	pass3_cluster_map	17035	17061	11	UNL	17137	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
54095	pass3_cluster_map	17035	17071	11	UNL	17137	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
69314	pass3_cone	3014	41030	13	UNL	3014	1	0.27	14.26	41.51	14.26	14.26	5.0
69314	pass3_cone	3014	43032	13	UNL	3014	1	0.3	10.92	45.96	10.92	1.98	5.0
69314	pass3_cone	3014	72083	11	UNL	3014	1	5.97	21.1	11.67	21.1	11.96	5.0
74544	pass3_cone	12085	12050	11	UNL	12085	1	10.94	4.57	79.34	0.93	4.57	0.0
74544	pass3_cone	12085	12051	11	UNL	12085	1	3.74	4.55	89.26	0.88	4.55	0.0
74544	pass3_cone	12085	12052	11	UNL	12085	1	4.45	5.8	88.29	2.13	5.8	0.0
74544	pass3_cone	12085	31060	13	UNL	12085	1	1.12	7.12	88.33	9.35	7.12	0.0
74544	pass3_cone	12085	32061	13	UNL	12085	1	0.87	7.09	83.96	7.33	7.09	0.0
74544	pass3_cone	12085	33062	11	UNL	12085	1	1.38	24.05	74.21	26.9	24.05	0.0
74544	pass3_cone	12085	34063	13	UNL	12085	1	0.81	14.05	35.79	10.47	14.05	0.0
74544	pass3_cone	12085	35064	13	UNL	12085	1	0.95	6.15	28.34	8.5	6.18	0.0
74544	pass3_cone	12085	36065	11	UNL	12085	1	3.98	9.12	68.68	9.84	9.07	0.0
74544	pass3_cone	12085	37066	11	UNL	12085	1	0.63	10.22	76.52	11.07	10.17	0.0
74544	pass3_cone	12085	38067	11	UNL	12085	1	0.79	17.03	44.5	20.1	17.06	0.0
74544	pass3_cone	12085	41070	13	UNL	12085	1	0.25	18.78	78.31	20.88	18.64	0.0
74544	pass3_cone	12085	42071	13	UNL	12085	1	0.6	9.08	22.52	6.79	9.2	0.0
74544	pass3_cone	12085	43072	11	UNL	12085	1	1.34	4.59	79.46	3.12	4.67	0.0
74544	pass3_cone	12085	44078	11	UNL	12085	1	2.8	14.44	51.28	10.93	14.48	0.0
74544	pass3_cone	12085	44079	11	UNL	12085	1	4.54	14.44	51.28	10.93	14.04	0.0
74544	pass3_cone	12085	45080	13	UNL	12085	1	2.78	7.47	93.9	3.82	6.51	0.0
74544	pass3_cone	12085	46081	11	UNL	12085	1	3.19	17.24	63.83	18.09	17.48	0.0
74544	pass3_cone	12085	55083	2212	UNL	12085	1	0.13	3.44	95.08	7.03	4.35	0.0
81597	pass3_cone	19009	19020	11	UNL	19009	1	7.04	3.48	46.28	3.14	3.48	0.0
81597	pass3_cone	19009	19040	211	UNL	19009	1	0.9	4.29	50.78	5.69	4.49	0.0
81597	pass3_cone	19009	19041	11	UNL	19009	1	9.15	1.24	49.34	0.85	1.3	0.0
81597	pass3_cone	19009	19042	11	UNL	19009	1	5.48	3.75	50.32	4.88	3.95	0.0
81597	pass3_cone	19009	89051	13	UNL	19009	1	0.59	20.93	66.58	19.98	20.98	0.0
81597	pass3_cone	19009	90052	13	UNL	19009	1	0.22	19.08	71.8	20.37	19.03	0.0
81597	pass3_cone	19009	91053	11	UNL	19009	1	3.9	9.64	52.33	9.0	9.68	0.0
81597	pass3_cone	19009	92054	11	UNL	19009	1	2.08	11.03	88.33	9.61	10.9	0.0
81597	pass3_cone	19009	93055	11	UNL	19009	1	2.38	6.08	71.45	7.33	6.31	0.0
81597	pass3_cone	19009	94056	11	UNL	19009	1	2.48	4.26	68.38	5.25	4.55	0.0
81597	pass3_cone	19009	96058	11	UNL	19009	1	3.07	21.09	61.03	19.65	20.98	0.0
81597	pass3_cone	19009	97059	13	UNL	19009	1	1.04	12.5	71.16	13.95	12.59	0.0
81597	pass3_cone	19009	98060	11	UNL	19009	1	1.85	6.54	80.0	7.34	6.32	0.0
81597	pass3_cone	19009	99061	2212	UNL	19009	1	0.56	7.48	98.93	8.18	7.25	0.0
81597	pass3_cone	19009	101063	11	UNL	19009	1	3.25	4.98	72.09	4.53	4.68	0.0
81597	pass3_cone	19009	102064	11	UNL	19009	1	1.2	4.07	80.13	5.01	3.87	0.0
81597	pass3_cone	19009	105067	11	UNL	19009	1	2.37	16.25	54.81	17.7	16.32	0.0
81597	pass3_cone	19009	106068	11	UNL	19009	1	3.46	4.09	55.55	4.49	3.75	0.0
81597	pass3_cone	19009	108070	2212	UNL	19009	1	0.22	9.37	87.06	10.16	8.88	0.0
81597	pass3_cone	19009	109071	11	UNL	19009	1	1.53	4.06	46.53	4.32	3.62	0.0
81597	pass3_cone	19009	110072	11	UNL	19009	1	1.25	12.72	76.89	14.17	12.49	0.0
81597	pass3_cone	19009	111073	13	UNL	19009	1	3.55	6.15	59.67	7.34	5.7	0.0
81597	pass3_cone	19009	112075	13	UNL	19009	1	2.57	15.19	58.45	16.63	14.93	0.0
81597	pass3_cone	19009	112076	211	UNL	19009	1	2.31	13.15	59.69	14.58	12.56	0.0
81597	pass3_cone	19009	113083	11	UNL	19009	1	7.11	6.07	80.54	5.61	5.87	0.0
81597	pass3_cone	19009	113084	11	UNL	19009	1	1.67	5.36	79.88	5.18	5.02	0.0
81597	pass3_cone	19009	115086	11	UNL	19009	1	2.24	7.12	30.69	6.27	7.91	0.0
81597	pass3_cone	19009	119098	13	UNL	19009	1	6.48	3.05	91.57	1.8	3.41	0.0
81597	pass3_cone	19009	120099	11	UNL	19009	1	0.97	15.37	48.89	16.82	14.85	0.0
81597	pass3_cone	19009	19102	211	UNL	19009	1	1.7	3.46	50.84	4.8	2.64	0.0
90055	pass3_cone	11033	11004	11	UNL	11033	1	22.46	9.24	46.92	3.99	9.24	0.0
90055	pass3_cone	11033	11016	11	UNL	11033	1	6.91	2.02	58.5	10.76	1.74	0.0
90055	pass3_cone	11033	11017	11	UNL	11033	1	10.82	2.02	58.5	10.76	1.71	0.0
90055	pass3_cone	11033	11018	11	UNL	11033	1	16.78	2.02	58.5	10.76	1.69	0.0
90055	pass3_cone	11033	11038	11	UNL	11033	1	10.77	18.85	48.91	9.34	17.79	0.0
90055	pass3_cone	11033	87046	11	UNL	11033	1	1.52	2.32	134.83	9.61	0.44	0.0
90055	pass3_cone	11033	88047	11	UNL	11033	1	1.0	4.4	146.78	7.91	2.57	0.0
90055	pass3_cone	11033	90049	11	UNL	11033	1	2.41	12.3	39.51	10.85	11.59	0.0
90055	pass3_cone	11033	97056	2212	UNL	11033	1	0.47	24.31	34.13	17.2	22.75	0.0
90055	pass3_cone	11033	98057	13	UNL	11033	1	0.17	15.47	69.72	26.46	17.09	0.0
90055	pass3_cone	11033	99058	13	UNL	11033	1	0.16	8.71	86.8	14.25	8.51	0.0
90055	pass3_cone	11033	100059	2212	UNL	11033	1	1.35	19.81	54.39	13.44	18.6	0.0
90055	pass3_cone	11033	101060	11	UNL	11033	1	3.13	17.88	51.71	9.5	16.0	0.0
90055	pass3_cone	11033	102061	11	UNL	11033	1	0.9	10.75	78.2	10.35	9.88	0.0
90055	pass3_cone	11033	114073	11	UNL	11033	1	1.13	9.22	107.56	17.2	10.49	0.0
90055	pass3_cone	11033	116075	11	UNL	11033	1	0.79	12.48	96.8	20.99	14.03	0.0
90055	pass3_cone	11033	127086	13	UNL	11033	1	0.32	18.98	35.62	20.88	18.48	0.0
90055	pass3_cone	11033	129089	11	UNL	11033	1	2.16	24.36	73.49	13.99	22.05	0.0
90055	pass3_cone	11033	130090	11	UNL	11033	1	4.43	7.87	102.71	4.35	5.7	0.0
90055	pass3_cone	11033	135095	11	UNL	11033	1	1.68	9.44	64.94	17.25	10.74	0.0
90055	pass3_cone	11033	136096	13	UNL	11033	1	0.5	4.61	101.56	8.62	2.71	0.0
90055	pass3_cone	11033	137106	211	UNL	11033	1	3.87	4.52	80.07	7.46	2.42	0.0
90055	pass3_cone	11033	137108	13	UNL	11033	1	4.17	4.71	83.38	7.17	2.42	0.0
90055	pass3_cone	11033	139110	11	UNL	11033	1	1.79	10.36	47.2	4.68	8.47	0.0
90055	pass3_cone	11033	140111	13	UNL	11033	1	1.58	5.08	71.49	8.15	3.65	0.0
90055	pass3_cone	11033	141112	11	UNL	11033	1	1.97	3.66	70.9	11.63	4.24	0.0
90055	pass3_cone	11033	142127	2212	UNL	11033	1	0.43	4.62	113.53	7.35	2.18	0.0
90055	pass3_cone	11033	142128	11	UNL	11033	1	6.85	4.72	113.87	7.23	2.28	0.0
90055	pass3_cone	11033	142129	13	UNL	11033	1	8.61	4.72	113.87	7.23	2.28	0.0
90055	pass3_cone	11033	143133	11	UNL	11033	1	8.18	6.59	125.02	5.35	4.16	0.0
90055	pass3_cone	11033	145138	11	UNL	11033	1	5.45	14.1	60.93	12.48	13.26	0.0
90055	pass3_cone	11033	147146	11	UNL	11033	1	12.08	10.75	116.2	7.2	8.69	0.0
90055	pass3_cone	11033	147147	11	UNL	11033	1	1.41	10.61	127.34	6.82	8.5	0.0
168432	pass3_cone	19032	40008	2212	OUT	40008	0	0.66	20.0	113.62	20.0	20.0	5.0
175896	pass3_cone	17044	66037	2212	OUT	17044	1	5.57	9.07	33.79	9.07	9.07	0.0
175896	pass3_cone	17044	66041	2212	OUT	17044	1	17.58	11.49	33.48	11.49	7.82	0.0
280972	pass3_cone	7028	35052	2212	UNL	7040	0	0.55	2.86	37.16	2.86	2.5	0.0
280972	pass3_cone	7028	38055	11	UNL	7040	0	1.3	5.63	28.05	5.63	5.01	0.0
280972	pass3_cone	7028	44061	13	UNL	7040	0	0.39	19.3	65.15	19.3	17.46	0.0
280972	pass3_cone	7028	49066	13	UNL	7040	0	1.09	10.83	74.67	10.83	9.0	0.0
280972	pass3_cone	7028	52069	13	UNL	7040	0	2.98	4.75	24.24	4.75	5.86	0.0
280972	pass3_cone	7028	53070	13	UNL	7040	0	0.22	10.64	34.7	10.64	9.56	0.0
280972	pass3_cone	7028	83154	11	UNL	7040	0	3.25	15.74	26.43	15.74	14.28	0.0
280972	pass3_cone	7028	84155	11	UNL	7040	0	4.6	16.11	29.43	16.11	11.41	0.0
280972	pass3_cone	7028	87159	13	UNL	7040	0	5.14	23.27	72.76	23.27	15.92	0.0
280972	pass3_cone	7028	87163	11	UNL	7040	0	4.05	23.66	77.07	23.66	16.39	0.0
280972	pass3_cone	7028	88168	11	UNL	7040	0	0.92	12.34	60.51	12.34	4.51	0.0
280972	pass3_cone	7028	88169	11	UNL	7040	0	2.63	11.94	58.33	11.94	4.03	0.0
280972	pass3_cone	7028	89170	13	UNL	7040	0	0.05	15.59	35.1	15.59	6.92	0.0
282979	pass3_cone	14003	34011	13	OUT	41018	0	0.53	12.62	112.41	18.59	12.62	5.0
282979	pass3_cone	14050	36013	13	UNL	36013	0	0.35	23.73	76.44	23.73	23.73	5.0
282979	pass3_cone	14003	38015	11	OUT	41018	0	0.83	14.15	117.7	20.89	14.15	5.0
282979	pass3_cone	14003	39016	13	OUT	41018	0	0.87	11.42	102.34	16.61	11.42	5.0
282979	pass3_cone	14003	40017	13	OUT	41018	0	0.47	10.0	99.88	14.04	10.0	5.0
282979	pass3_cone	14003	41018	13	OUT	41018	0	0.46	12.66	96.49	15.66	12.66	5.0
282979	pass3_cone	14003	44031	2212	OUT	41018	0	0.9	14.57	102.04	21.51	14.57	5.0
282979	pass3_cone	14003	44032	2212	OUT	41018	0	9.32	14.16	102.54	21.1	14.16	5.0
282979	pass3_cone	14003	45034	11	OUT	41018	0	2.41	9.08	98.71	15.17	9.08	5.0
282979	pass3_cone	14003	45035	11	OUT	41018	0	10.61	10.67	99.29	17.28	10.67	5.0
282979	pass3_cone	14003	46036	2212	OUT	41018	0	1.56	11.14	97.61	16.58	11.14	5.0
286681	pass3_cluster_map	3012	3008	11	OUT	3008	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
287654	pass3_cone	12003	40009	11	UNL	12003	1	2.09	13.05	25.38	13.05	13.05	0.0
287654	pass3_cone	12003	41010	11	UNL	12003	1	1.9	20.15	23.22	20.15	16.12	0.0
287654	pass3_cone	12003	42011	13	UNL	12003	1	1.46	21.77	14.67	21.77	13.51	0.0
287654	pass3_cone	12003	43012	11	UNL	43012	0	1.32	19.26	71.55	17.63	9.38	0.0
287654	pass3_cone	12003	44013	11	UNL	12003	1	4.78	21.99	12.11	20.45	12.54	0.0
313781	pass3_cone	9012	50010	11	UNL	9012	1	10.3	13.71	32.29	13.71	13.71	0.0
317939	pass3_cone	26001	79026	13	UNL	26001	1	0.31	14.61	42.28	14.61	13.46	0.0
317939	pass3_cone	26001	80027	13	UNL	26001	1	0.01	13.75	35.43	13.75	10.3	0.0
317939	pass3_cone	26001	81028	13	UNL	26001	1	0.35	3.6	24.8	3.6	8.15	0.0
386442	pass3_cone	16008	42016	13	OUT	16008	1	0.41	13.16	66.73	13.16	14.66	0.0
386948	pass3_cone	92079	70026	13	UNL	92079	1	0.35	12.43	10.15	12.43	12.43	0.0
390182	pass3_cone	4008	38022	13	UNL	4008	1	0.19	28.39	17.33	31.91	28.39	5.0
401450	pass3_cone	23018	23009	11	UNL	23018	1	12.17	0.98	31.0	6.43	0.98	0.0
401450	pass3_cone	23018	23024	11	UNL	23018	1	9.79	4.84	30.49	6.21	4.51	0.0
401450	pass3_cone	23018	24050	11	UNL	23018	1	3.26	24.62	24.88	19.53	24.12	0.0
401450	pass3_cone	23018	61069	11	UNL	23018	1	0.67	19.51	42.66	17.3	18.69	0.0
401450	pass3_cone	23018	62070	2212	UNL	23018	1	0.39	9.43	51.04	11.97	8.68	0.0
401450	pass3_cone	23018	63071	13	UNL	23018	1	0.46	4.34	65.32	3.05	3.69	0.0
401450	pass3_cone	23018	64072	11	UNL	23018	1	2.88	11.11	46.6	5.49	10.35	0.0
401450	pass3_cone	23018	65073	13	UNL	23018	1	0.23	11.61	53.98	5.26	10.8	0.0
401450	pass3_cone	23018	66074	13	UNL	23018	1	0.39	8.01	64.6	12.11	9.11	0.0
401450	pass3_cone	23018	68076	13	UNL	23018	1	0.57	17.48	48.31	12.3	17.43	0.0
401450	pass3_cone	23018	71079	13	UNL	23018	1	2.17	19.49	57.23	23.3	19.1	0.0
401450	pass3_cone	23018	76084	2212	UNL	23018	1	0.36	5.39	69.93	8.52	4.24	0.0
401450	pass3_cone	23018	79087	11	UNL	23018	1	3.29	6.41	76.66	11.5	5.83	0.0
401450	pass3_cone	23018	82090	11	UNL	23018	1	0.98	6.25	94.45	9.5	5.16	0.0
401450	pass3_cone	23018	83091	13	UNL	23018	1	0.31	3.99	88.55	4.17	2.89	0.0
401450	pass3_cone	23018	85093	13	UNL	23018	1	0.13	9.24	94.48	3.85	8.27	0.0
401450	pass3_cone	23018	87095	13	UNL	23018	1	1.68	10.26	97.8	7.51	8.98	0.0
401450	pass3_cone	23018	88100	13	UNL	23018	1	1.71	8.0	108.59	3.23	7.01	0.0
401450	pass3_cone	23018	88101	11	UNL	23018	1	7.88	8.93	101.34	4.04	7.9	0.0
401450	pass3_cone	23018	24109	0	UNL	23018	1	0.96	24.62	24.88	19.53	23.42	0.0
401450	pass3_cluster_map	23018	24051	11	UNL	23018	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
401450	pass3_cluster_map	23018	24052	11	UNL	23018	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
401450	pass3_cluster_map	23018	24053	11	UNL	23018	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
486687	pass3_cone	20068	81022	13	UNL	20068	1	0.53	22.42	12.25	22.42	22.42	5.0
489327	pass3_cone	19005	70009	13	UNL	19005	1	0.37	3.59	94.34	3.59	4.06	0.0
489327	pass3_cone	19005	71010	13	UNL	19005	1	2.18	4.27	96.46	4.27	3.53	0.0
489327	pass3_cone	19005	72011	13	UNL	19005	1	1.1	19.97	64.95	19.97	20.65	0.0
489327	pass3_cone	19005	73012	11	UNL	19005	1	0.74	5.75	72.74	5.75	5.58	0.0
489327	pass3_cone	19005	74013	13	UNL	19005	1	0.55	3.97	81.05	3.97	3.22	0.0
489327	pass3_cone	19005	75014	11	UNL	19005	1	0.82	2.45	78.35	2.45	1.73	0.0
489327	pass3_cone	19005	77016	13	UNL	19005	1	0.89	4.69	60.48	4.69	4.53	0.0
489327	pass3_cone	19005	78017	11	UNL	19005	1	1.43	9.63	48.21	9.63	9.8	0.0
489327	pass3_cone	19005	79018	11	UNL	19005	1	4.42	4.03	84.86	4.03	6.38	0.0
489327	pass3_cone	19005	80019	13	UNL	19005	1	0.52	2.87	70.01	2.87	5.03	0.0
489327	pass3_cone	19005	81020	13	UNL	19005	1	0.31	6.14	56.86	6.14	8.37	0.0
489327	pass3_cone	19005	84029	11	UNL	19005	1	0.95	6.71	23.53	6.71	7.35	0.0
489327	pass3_cone	19005	85035	11	UNL	19005	1	2.16	2.98	46.17	2.98	3.14	0.0
489327	pass3_cone	19005	85037	11	UNL	19005	1	4.45	3.03	41.75	3.03	2.72	0.0
489327	pass3_cone	19005	85038	11	UNL	19005	1	5.88	3.03	41.75	3.03	2.0	0.0
489327	pass3_cone	19005	85039	11	UNL	19005	1	2.7	1.92	34.45	1.92	0.17	0.0
489327	pass3_cone	19005	85040	11	UNL	19005	1	5.58	2.4	36.85	2.4	1.08	0.0
489327	pass3_cone	19005	86043	11	UNL	19005	1	2.86	8.76	70.81	8.76	6.81	0.0
489327	pass3_cone	19005	86045	13	UNL	19005	1	7.14	8.72	73.53	8.72	6.77	0.0
489327	pass3_cone	19005	86047	11	UNL	19005	1	1.71	7.8	79.77	7.8	5.94	0.0
489327	pass3_cone	19005	86048	11	UNL	19005	1	2.46	8.39	80.74	8.39	6.59	0.0
489327	pass3_cone	19005	87050	11	UNL	19005	1	3.91	2.71	76.73	2.71	1.07	0.0
489327	pass3_cone	19005	87051	2212	UNL	19005	1	0.72	2.61	76.03	2.61	1.03	0.0
64409	pass3_cone	8022	35042	11	UNL	8022	1	2.03	12.09	61.5	9.48	12.09	0.0
64409	pass3_cone	8022	37044	13	UNL	8022	1	1.44	13.8	57.36	12.12	13.8	0.0
64409	pass3_cone	8022	38045	13	UNL	8022	1	0.33	8.08	83.89	6.79	8.12	0.0
64409	pass3_cone	8022	39046	13	UNL	8022	1	0.31	5.66	45.13	7.28	5.58	0.0
64409	pass3_cone	8022	42049	13	UNL	8022	1	0.44	5.95	61.42	8.26	6.31	0.0
64409	pass3_cone	8022	43050	11	UNL	8022	1	0.74	4.87	85.68	2.71	4.81	0.0
64409	pass3_cone	8022	44051	13	UNL	8022	1	0.18	18.97	41.79	20.92	18.92	0.0
64409	pass3_cone	8022	45052	13	UNL	8022	1	1.65	2.71	153.33	2.68	3.12	0.0
64409	pass3_cone	8022	48055	13	UNL	8022	1	0.34	8.87	75.06	11.09	8.64	0.0
64409	pass3_cone	8022	49056	13	UNL	8022	1	0.37	3.89	108.32	2.23	4.13	0.0
64409	pass3_cone	8022	50057	13	UNL	8022	1	0.36	10.51	57.86	13.01	10.43	0.0
64409	pass3_cone	8022	51058	13	UNL	8022	1	0.33	17.76	69.41	17.55	18.3	0.0
64409	pass3_cone	8022	54072	11	UNL	8022	1	3.29	5.53	52.16	7.48	5.88	0.0
64409	pass3_cone	8022	54073	11	UNL	8022	1	3.01	8.14	48.46	9.49	8.38	0.0
64409	pass3_cone	8022	54074	11	UNL	8022	1	3.59	6.51	50.28	7.52	6.51	0.0
64409	pass3_cone	8022	55075	13	UNL	8022	1	2.14	5.24	53.6	2.78	5.66	0.0
64409	pass3_cone	8022	56076	13	UNL	8022	1	0.6	3.11	53.93	0.55	3.35	0.0
64409	pass3_cone	8022	58082	13	UNL	8022	1	1.36	4.58	81.53	2.33	4.7	0.0
64409	pass3_cone	8022	58083	11	UNL	8022	1	12.85	3.79	70.14	1.23	3.96	0.0
64409	pass3_cone	8022	59088	11	UNL	8022	1	3.0	4.67	138.09	2.39	4.79	0.0
64409	pass3_cone	8022	59089	11	UNL	8022	1	4.11	4.23	134.69	2.04	4.34	0.0
100135	pass3_cone	14025	42015	13	UNL	14025	1	4.35	21.81	11.23	21.81	7.27	0.0
100222	pass3_cone	113236	14007	11	UNL	113236	1	8.87	4.8	30.02	4.8	0.73	0.0
100222	pass3_cone	113236	14022	11	UNL	113236	1	3.16	6.97	37.81	6.97	2.48	0.0
100222	pass3_cone	113236	14025	11	UNL	113236	1	4.19	3.46	56.17	3.46	6.39	0.0
100222	pass3_cone	113236	14027	11	UNL	113236	1	3.87	3.46	56.17	3.46	5.06	0.0
100222	pass3_cone	113236	14030	11	UNL	113236	1	5.25	2.22	47.8	2.22	2.11	0.0
100222	pass3_cone	113236	14031	11	UNL	113236	1	6.03	2.22	47.8	2.22	1.44	0.0
100222	pass3_cone	113236	14032	11	UNL	113236	1	3.1	2.81	53.31	2.81	2.53	0.0
100222	pass3_cone	113236	14033	11	UNL	113236	1	6.67	2.81	53.31	2.81	2.31	0.0
100222	pass3_cone	113236	14034	11	UNL	113236	1	8.95	5.4	61.71	5.4	7.65	0.0
100222	pass3_cone	113236	14035	11	UNL	113236	1	6.55	4.07	59.97	4.07	2.65	0.0
100222	pass3_cone	113236	14036	11	UNL	113236	1	7.0	4.05	61.91	4.05	3.84	0.0
100222	pass3_cone	113236	14039	11	UNL	113236	1	9.29	4.65	63.05	4.65	5.04	0.0
100222	pass3_cone	113236	14040	11	UNL	113236	1	11.35	4.0	38.29	4.0	3.85	0.0
100222	pass3_cone	113236	79066	13	UNL	113236	1	0.79	5.42	83.12	5.42	5.52	0.0
100222	pass3_cone	113236	81068	13	UNL	113236	1	1.23	11.67	91.78	11.67	12.0	0.0
100222	pass3_cone	113236	108116	11	UNL	113236	1	2.12	12.06	84.56	12.06	11.25	0.0
