event	truth	frac_wanted	keep_node	cand_node	conn1	conn2	mv1	mv2	len1	len2	gap	gap_exact	angle_fold	nstep	ngood	nbad	badrun	cont_frac	qmed	qfrac	dqdx_frag	dqdx_abs	t0_frag	t0_abs	walked	ax15_ang	ax100_ang	ax_d	jx15_ang	jx100_ang	jx_d
30504	DISTINCT	0.0	68059	58040	3	3	0	0	1.7	0.9	17.72	17.72	77.47	29	1	28	28	0.034	0.0	0.276	12637.8	6781.6	1.6	1.6	1	129.99	129.99	17.72	129.99	129.99	17.72
30504	DISTINCT	0.0	69060	58040	3	3	0	0	2.5	0.9	18.79	18.79	71.73	30	1	29	29	0.033	0.0	0.2	12637.8	6225.2	1.6	1.6	1	144.7	127.31	18.79	144.7	127.31	18.79
30504	DISTINCT	0.0	11065	63045	1	2	1	1	71.2	4.1	2.83	2.83	62.54	4	1	3	3	0.25	2160.1	1.0	5179.2	5438.3	1.6	1.6	1	23.2	27.59	15.34	23.2	27.59	15.34
30504	DISTINCT	0.0	11068	63045	1	2	1	1	124.0	4.1	15.34	15.34	34.19	25	3	22	22	0.12	2265.8	0.84	5179.2	5427.0	1.6	1.6	1	150.86	153.98	15.34	150.86	153.98	15.34
30504	DISTINCT	0.0	11069	63045	1	2	1	1	8.7	4.1	15.34	15.34	47.13	25	3	22	22	0.12	2265.8	0.84	5179.2	3335.9	1.6	1.6	1	137.81	137.81	15.34	137.81	137.81	15.34
30504	DISTINCT	0.0	11008	63045	1	2	1	1	15.3	4.1	15.18	15.18	35.23	24	0	24	24	0.0	2699.0	0.958	5179.2	1399.1	1.6	1.6	1	139.9	139.9	15.34	139.9	139.9	15.34
30504	DISTINCT	0.0	11065	67058	1	3	1	0	71.2	0.7	3.21	3.21	84.75	4	2	2	1	0.5	7012.5	1.0	2918.3	4248.9	1.6	1.6	1	94.37	98.9	3.21	94.37	98.9	3.21
30504	DISTINCT	0.0	11066	67058	1	3	1	0	2.1	0.7	3.21	3.21	89.01	4	2	2	1	0.5	7012.5	1.0	2918.3	3749.6	1.6	1.6	1	161.43	161.43	3.21	161.43	161.43	3.21
30504	DISTINCT	0.0	11068	67058	1	3	1	0	124.0	0.7	3.21	3.21	70.58	4	2	2	1	0.5	7012.5	1.0	2918.3	5427.0	1.6	1.6	1	79.42	82.24	3.21	79.42	82.24	3.21
30504	DISTINCT	0.0	11069	67058	1	3	1	0	8.7	0.7	3.1	3.1	39.15	4	1	3	3	0.25	4179.0	1.0	2918.3	3335.9	1.6	1.6	1	79.12	79.12	3.21	79.12	79.12	3.21
30504	DISTINCT	0.0	11008	67058	1	3	1	0	15.3	0.7	2.03	2.03	78.96	2	1	1	1	0.5	8965.6	1.0	2918.3	1399.1	1.6	1.6	1	68.72	68.72	3.21	68.72	68.72	3.21
30504	DISTINCT	0.0	50032	67058	3	3	0	0	1.0	0.7	20.8	20.8	79.51	34	1	33	33	0.029	0.0	0.206	2918.3	2534.1	1.6	1.6	1	109.39	109.39	21.51	109.68	109.68	20.8
30504	DISTINCT	0.0	55037	67058	3	3	0	0	2.2	0.7	26.67	26.67	33.27	43	0	43	43	0.0	1446.5	0.767	2918.3	5314.5	1.6	1.6	1	81.39	81.39	26.96	81.39	81.39	26.96
30504	DISTINCT	0.0	58040	67058	3	3	0	0	0.9	0.7	22.99	22.99	51.99	37	4	33	21	0.108	92.0	0.514	2918.3	12637.8	1.6	1.6	1	156.4	156.4	23.28	155.23	155.23	22.99
30504	DISTINCT	0.0	63045	67058	2	3	1	0	4.1	0.7	14.68	14.68	86.92	23	0	23	23	0.0	1623.7	0.609	2918.3	5179.2	1.6	1.6	1	163.24	163.24	14.68	163.24	163.24	14.68
30504	DISTINCT	0.0	68059	67058	3	3	0	0	1.7	0.7	10.22	10.22	45.67	16	5	11	7	0.312	3057.5	0.812	2918.3	6781.6	1.6	1.6	1	118.53	118.53	10.22	118.53	118.53	10.22
30504	DISTINCT	0.0	69060	67058	3	3	0	0	2.5	0.7	12.83	12.83	54.59	20	3	17	13	0.15	1970.6	0.85	2918.3	6225.2	1.6	1.6	1	110.43	126.09	12.83	110.43	126.09	12.83
30504	DISTINCT	0.0	11065	68059	1	3	1	0	71.2	1.7	5.22	5.22	37.11	8	3	5	5	0.375	1122.9	0.625	6781.6	4248.9	1.6	1.6	1	45.23	40.71	7.57	45.23	40.71	7.57
30504	DISTINCT	0.0	11066	68059	1	3	1	0	2.1	1.7	5.86	5.86	83.55	9	1	8	8	0.111	0.0	0.444	6781.6	3749.6	1.6	1.6	1	31.81	31.81	7.57	31.81	31.81	7.57
30504	DISTINCT	0.0	11068	68059	1	3	1	0	124.0	1.7	7.57	7.57	26.37	12	2	10	10	0.167	350.5	0.5	6781.6	5427.0	1.6	1.6	1	140.16	137.65	7.57	140.16	137.65	7.57
30504	DISTINCT	0.0	11069	68059	1	3	1	0	8.7	1.7	7.57	7.57	5.01	12	2	10	10	0.167	350.5	0.5	6781.6	3335.9	1.6	1.6	1	131.78	131.78	7.57	131.78	131.78	7.57
30504	DISTINCT	0.0	11008	68059	1	3	1	0	15.3	1.7	7.57	7.57	43.24	12	2	10	10	0.167	350.5	0.5	6781.6	1399.1	1.6	1.6	1	151.43	151.43	7.57	151.43	151.43	7.57
30504	DISTINCT	0.0	55037	68059	3	3	0	0	2.2	1.7	23.98	23.98	78.91	39	1	38	38	0.026	984.9	0.744	6781.6	5314.5	1.6	1.6	1	85.2	85.2	25.48	84.24	84.24	24.22
30504	DISTINCT	0.0	63045	68059	2	3	1	0	4.1	1.7	13.51	13.51	44.99	22	4	18	14	0.182	1993.1	0.909	6781.6	5179.2	1.6	1.6	1	154.97	154.97	14.26	150.2	150.2	13.51
30504	DISTINCT	0.0	69060	68059	3	3	0	0	2.5	1.7	2.0	2.0	16.62	2	0	2	2	0.0	4326.0	1.0	6781.6	6225.2	1.6	1.6	1	128.02	136.2	3.13	99.22	108.23	2.0
30504	DISTINCT	0.0	11065	69060	1	3	1	0	71.2	2.5	7.72	7.72	35.07	12	5	7	6	0.417	4649.5	0.75	6225.2	4248.9	1.6	1.6	1	47.6	43.3	10.24	47.6	43.3	10.24
30504	DISTINCT	0.0	11068	69060	1	3	1	0	124.0	2.5	10.24	10.24	29.93	16	2	14	14	0.125	1231.6	0.688	6225.2	5427.0	1.6	1.6	1	141.26	138.24	10.24	141.26	138.24	10.24
30504	DISTINCT	0.0	11069	69060	1	3	1	0	8.7	2.5	10.24	10.24	21.01	16	2	14	14	0.125	1231.6	0.688	6225.2	3335.9	1.6	1.6	1	138.85	138.85	10.24	138.85	138.85	10.24
30504	DISTINCT	0.0	11008	69060	1	3	1	0	15.3	2.5	10.24	10.24	48.29	16	2	14	14	0.125	1231.6	0.688	6225.2	1399.1	1.6	1.6	1	147.34	147.34	10.24	147.34	147.34	10.24
30504	DISTINCT	0.0	63045	69060	2	3	1	0	4.1	2.5	13.44	13.44	32.38	21	3	18	15	0.143	403.6	0.524	6225.2	5179.2	1.6	1.6	1	145.27	145.27	14.88	138.73	138.73	13.44
37112	DISTINCT	0.0	84070	46027	1	3	1	0	5.0	0.2	22.73	22.73	51.77	37	0	37	37	0.0	0.0	0.324	5822.7	20187.6	0.9	0.9	1	101.74	103.15	22.73	101.74	103.15	22.73
37112	DISTINCT	0.0	84074	46027	1	3	1	0	33.9	0.2	22.73	22.73	89.25	37	0	37	37	0.0	0.0	0.324	5822.7	8601.8	0.9	0.9	1	147.22	142.74	22.73	147.22	142.74	22.73
37112	DISTINCT	0.0	67048	47028	2	3	0	0	119.9	0.1	20.89	20.89	43.95	34	0	34	34	0.0	0.0	0.206	4318.4	4870.4	0.9	0.9	1	33.6	26.4	66.72	33.6	26.4	66.72
37112	DISTINCT	0.0	84070	47028	1	3	1	0	5.0	0.1	18.96	18.96	68.35	31	0	31	31	0.0	0.0	0.194	4318.4	5385.9	0.9	0.9	1	12.76	10.14	81.83	12.76	10.14	81.83
37112	DISTINCT	0.0	67048	53034	2	3	0	0	119.9	0.1	20.5	20.5	11.5	33	0	33	33	0.0	0.0	0.394	5674.7	4298.5	0.9	0.9	1	32.64	31.48	43.1	32.68	31.5	43.22
37112	DISTINCT	0.0	84070	53034	1	3	1	0	5.0	0.1	29.18	29.18	27.04	48	0	48	48	0.0	0.0	0.354	5674.7	5385.9	0.9	0.9	1	28.43	21.2	54.67	28.37	21.21	54.8
37112	DISTINCT	0.0	67048	59040	2	3	0	0	119.9	2.9	16.89	16.89	52.07	27	4	23	21	0.148	12111.2	1.0	3276.8	11116.5	0.9	0.9	1	44.26	50.87	27.44	44.26	50.87	27.44
37112	DISTINCT	0.0	59040	66047	3	3	0	0	2.9	0.8	3.2	3.2	34.64	4	0	4	4	0.0	27867.2	1.0	3043.5	3276.8	0.9	0.9	1	42.43	42.43	4.82	34.92	34.92	5.09
37112	DISTINCT	0.0	67048	66047	2	3	0	0	119.9	0.8	16.43	16.43	58.37	26	3	23	23	0.115	3286.5	1.0	3043.5	11116.5	0.9	0.9	1	51.44	58.31	24.41	51.44	58.31	24.41
37112	DISTINCT	0.0	84070	66047	1	3	1	0	5.0	0.8	28.04	28.04	50.49	46	0	46	46	0.0	23536.7	0.935	3043.5	20187.6	0.9	0.9	1	61.27	42.01	30.06	61.27	42.01	30.06
37112	DISTINCT	0.0	84074	66047	1	3	1	0	33.9	0.8	28.02	28.02	68.17	46	0	46	46	0.0	3321.9	0.891	3043.5	8601.8	0.9	0.9	1	69.13	64.69	30.06	69.13	64.69	30.06
37112	DISTINCT	0.0	67048	84070	2	1	0	1	119.9	5.0	4.33	4.33	44.22	6	0	6	6	0.0	5344.8	1.0	5385.9	4870.4	0.9	0.9	1	145.63	152.19	15.86	17.86	10.6	56.94
37112	DISTINCT	0.0	84074	84070	1	1	1	1	33.9	5.0	0.0	0.0	64.05	0	0	0	0	1.0	-1.0	-1.0	20187.6	8601.8	0.9	0.9	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
37112	DISTINCT	0.0	67048	84074	2	1	0	1	119.9	33.9	9.82	9.82	55.87	15	0	15	15	0.0	878.7	0.667	8601.8	3416.6	0.9	0.9	1	145.63	152.19	15.86	122.11	125.79	9.82
38856	DISTINCT	0.0	12090	12035	1	1	1	1	94.1	89.3	0.0	0.0	22.86	0	0	0	0	1.0	-1.0	-1.0	7062.7	9202.9	1.1	1.1	1	-1.0	-1.0	0.0	11.55	11.18	31.22
38856	DISTINCT	0.0	12035	12088	1	1	1	1	89.3	10.7	0.0	0.0	58.56	0	0	0	0	1.0	-1.0	-1.0	5666.6	2817.9	1.1	1.1	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
38856	DISTINCT	0.0	12089	12088	1	1	1	1	32.1	10.7	0.0	0.0	27.89	0	0	0	0	1.0	-1.0	-1.0	5666.6	2352.0	1.1	1.1	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
38856	DISTINCT	0.0	12090	12088	1	1	1	1	94.1	10.7	0.0	0.0	39.42	0	0	0	0	1.0	-1.0	-1.0	5666.6	5688.0	1.1	1.1	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
38856	DISTINCT	0.0	12035	12089	1	1	1	1	89.3	32.1	0.0	0.0	40.08	0	0	0	0	1.0	-1.0	-1.0	2352.0	2817.9	1.1	1.1	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
38856	DISTINCT	0.0	12090	12089	1	1	1	1	94.1	32.1	0.0	0.0	17.21	0	0	0	0	1.0	-1.0	-1.0	2352.0	5688.0	1.1	1.1	1	-1.0	-1.0	0.0	-1.0	-1.0	0.0
38856	DISTINCT	0.0	12035	12082	1	1	1	0	89.3	1.0	1.19	1.19	44.22	1	1	0	0	1.0	22730.7	1.0	4805.9	2817.9	1.1	1.1	1	35.25	29.75	2.32	35.25	29.75	2.32
38856	DISTINCT	0.0	12088	12082	1	1	1	0	10.7	1.0	2.2	2.2	51.07	3	3	0	0	1.0	19569.6	1.0	4805.9	5666.6	1.1	1.1	1	75.59	75.59	2.32	75.59	75.59	2.32
38856	DISTINCT	0.0	12089	12082	1	1	1	0	32.1	1.0	1.81	1.81	23.66	2	2	0	0	1.0	23892.3	1.0	4805.9	2352.0	1.1	1.1	1	47.93	49.6	2.32	47.93	49.6	2.32
38856	DISTINCT	0.0	12090	12082	1	1	1	0	94.1	1.0	1.32	1.32	34.17	1	1	0	0	1.0	19543.1	1.0	4805.9	5688.0	1.1	1.1	1	38.69	41.85	2.32	38.69	41.85	2.32
42280	DISTINCT	0.0	8021	26073	1	3	1	0	506.6	1.0	11.37	11.37	80.42	18	2	16	16	0.111	0.0	0.333	3771.5	11101.0	1.9	1.9	1	12.63	3.81	149.0	12.63	3.81	149.0
42280	DISTINCT	0.0	8021	28075	1	3	1	0	506.6	0.9	15.11	15.11	67.56	24	0	24	24	0.0	0.0	0.083	9056.7	7433.1	1.9	1.9	1	11.37	4.25	181.74	11.37	4.25	181.74
42280	DISTINCT	0.0	40087	28075	3	3	0	0	1.0	0.9	24.24	24.24	37.92	39	0	39	39	0.0	0.0	0.205	9056.7	2849.3	1.9	1.9	1	103.7	103.7	24.24	103.7	103.7	24.24
42280	DISTINCT	0.0	8021	29076	1	3	1	0	506.6	0.6	23.57	23.57	75.17	38	0	38	38	0.0	1070.5	0.579	1904.8	2928.7	1.9	1.9	1	19.09	8.83	162.24	19.09	8.83	162.24
42280	DISTINCT	0.0	26073	29076	3	3	0	0	1.0	0.6	22.97	22.97	27.33	37	0	37	37	0.0	1163.4	0.622	1904.8	3771.5	1.9	1.9	1	162.27	162.27	22.97	162.27	162.27	22.97
42280	DISTINCT	0.0	8021	37084	1	2	1	1	506.6	3.3	6.83	6.83	57.95	10	0	10	10	0.0	0.0	0.2	6070.7	9160.3	1.9	1.9	1	32.26	22.73	34.11	32.26	22.73	34.11
42280	DISTINCT	0.0	8021	51098	1	3	1	0	506.6	1.7	29.34	29.34	77.14	48	1	47	47	0.021	0.0	0.229	6308.3	2915.0	1.9	1.9	1	20.79	16.14	107.92	20.79	16.14	107.92
46363	DISTINCT	0.0	19079	49096	1	3	1	0	390.2	0.1	9.98	9.98	73.18	16	1	15	15	0.062	0.0	0.25	6516.9	3353.0	0.8	0.8	1	13.5	13.89	122.6	13.5	13.89	122.6
46363	DISTINCT	0.0	19079	59106	1	3	1	0	390.2	0.6	10.82	10.82	65.38	17	0	17	17	0.0	537.7	0.765	2754.0	6175.8	0.8	0.8	1	74.69	74.98	12.13	74.69	74.98	12.13
46363	DISTINCT	0.0	60107	61108	3	3	0	0	0.4	0.2	4.86	4.86	55.86	7	0	7	7	0.0	0.0	0.286	3129.5	4522.5	0.8	0.8	1	60.83	60.83	5.04	60.83	60.83	5.04
46363	DISTINCT	0.0	77128	62109	3	3	0	0	0.4	0.3	11.11	11.11	12.67	18	0	18	18	0.0	0.0	0.111	3175.5	4711.6	0.8	0.8	1	60.71	60.71	11.28	60.71	60.71	11.28
46363	DISTINCT	0.0	62109	63110	3	3	0	0	0.3	0.1	29.65	29.65	6.24	48	0	48	48	0.0	0.0	0.25	4766.3	3175.5	0.8	0.8	1	75.8	75.8	29.73	75.8	75.8	29.73
46363	DISTINCT	0.0	66113	67114	3	3	0	0	0.4	0.1	20.17	20.17	6.6	33	0	33	33	0.0	0.0	0.121	4612.3	3771.2	0.8	0.8	1	110.61	110.61	20.2	110.42	110.42	20.17
46363	DISTINCT	0.0	19079	72119	1	3	1	0	390.2	0.3	6.34	6.34	89.54	10	0	10	10	0.0	1486.7	0.8	3328.0	8023.6	0.8	0.8	1	11.96	11.73	105.67	11.96	11.73	105.67
46363	DISTINCT	0.0	19079	77128	1	3	1	0	390.2	0.4	26.89	26.89	80.07	44	0	44	44	0.0	0.0	0.114	4711.6	6175.8	0.8	0.8	1	175.34	176.07	27.33	175.34	176.07	27.33
46363	DISTINCT	0.0	19079	78129	1	2	1	1	390.2	2.4	28.3	28.3	56.83	46	0	46	46	0.0	0.0	0.196	4593.9	4816.1	0.8	0.8	1	4.49	5.23	180.07	4.49	5.23	180.07
46363	DISTINCT	0.0	19079	80131	1	3	1	0	390.2	0.9	22.82	22.82	53.86	37	1	36	36	0.027	0.0	0.135	4191.6	5860.3	0.8	0.8	1	8.77	8.94	160.03	8.77	8.94	160.03
46363	DISTINCT	0.0	78129	80131	2	3	1	0	2.4	0.9	26.26	26.26	64.34	43	1	42	42	0.023	0.0	0.093	4191.6	4593.9	0.8	0.8	1	132.87	132.87	26.36	131.85	131.85	26.26
46363	DISTINCT	0.0	82133	81132	3	3	0	0	0.4	0.3	21.66	21.66	84.08	35	0	35	35	0.0	0.0	0.086	5072.2	5870.5	0.8	0.8	1	47.8	47.8	21.95	47.8	47.8	21.95
46363	DISTINCT	0.0	84135	81132	3	3	0	0	0.7	0.3	23.63	23.63	69.56	38	0	38	38	0.0	0.0	0.289	5072.2	3978.6	0.8	0.8	1	50.69	50.69	24.05	50.69	50.69	24.05
46363	DISTINCT	0.0	19079	82133	1	3	1	0	390.2	0.4	10.86	10.86	22.18	17	0	17	17	0.0	1666.2	0.588	5870.5	5453.0	0.8	0.8	1	9.35	8.87	143.12	9.35	8.87	143.12
46363	DISTINCT	0.0	80131	82133	3	3	0	0	0.9	0.4	22.86	22.86	76.11	37	1	36	36	0.027	0.0	0.189	5870.5	4191.6	0.8	0.8	1	135.98	135.98	22.86	135.98	135.98	22.86
46363	DISTINCT	0.0	84135	82133	3	3	0	0	0.7	0.4	7.69	7.69	28.04	12	0	12	12	0.0	1656.0	1.0	5870.5	3978.6	0.8	0.8	1	115.69	115.69	7.87	113.15	113.15	7.69
46363	DISTINCT	0.0	19079	84135	1	3	1	0	390.2	0.7	16.13	16.13	45.51	26	0	26	26	0.0	0.0	0.346	3978.6	5453.0	0.8	0.8	1	10.55	10.0	150.06	10.55	10.0	150.06
46363	DISTINCT	0.0	80131	84135	3	3	0	0	0.9	0.7	21.69	21.69	77.59	35	0	35	35	0.0	0.0	0.143	3978.6	4191.6	0.8	0.8	1	151.19	151.19	21.69	151.19	151.19	21.69
46363	DISTINCT	0.0	85136	84135	3	3	0	0	4.1	0.7	27.84	27.84	35.47	45	1	44	44	0.022	0.0	0.222	3978.6	5657.6	0.8	0.8	1	85.32	85.32	28.42	85.32	85.32	28.42
46363	DISTINCT	0.0	19079	85136	1	3	1	0	390.2	4.1	24.03	24.03	87.5	39	2	37	37	0.051	0.0	0.333	5657.6	5860.3	0.8	0.8	1	8.27	7.27	162.85	8.27	7.27	162.85
47212	UNKNOWN	0.0	42010	39007	3	3	0	0	1.0	0.6	24.38	24.38	21.84	40	0	40	40	0.0	0.0	0.0	3505.5	1914.6	1.2	1.2	1	27.56	27.56	25.71	28.37	28.37	25.24
47212	UNKNOWN	0.0	43011	44012	3	3	0	0	0.7	0.4	25.66	25.66	15.06	42	0	42	42	0.0	0.0	0.095	3350.0	6247.4	1.2	1.2	1	103.92	103.92	25.83	103.22	103.22	25.66
47212	UNKNOWN	0.0	52020	45013	3	3	0	0	0.4	0.3	22.01	22.01	48.67	36	0	36	36	0.0	0.0	0.056	2995.1	2557.5	1.2	1.2	1	17.21	17.21	22.41	17.21	17.21	22.41
47212	UNKNOWN	0.0	53021	47015	3	3	0	0	0.4	0.3	23.08	23.08	26.59	37	0	37	37	0.0	0.0	0.243	2855.3	16463.7	1.2	1.2	1	77.52	77.52	23.17	77.52	77.52	23.17
47212	UNKNOWN	0.0	56024	47015	3	3	0	0	0.6	0.3	26.94	26.94	73.51	44	0	44	44	0.0	0.0	0.205	2855.3	16036.0	1.2	1.2	1	47.07	47.07	27.35	47.07	47.07	27.35
47212	UNKNOWN	0.0	42010	48016	3	3	0	0	1.0	0.1	28.55	28.55	65.94	47	0	47	47	0.0	0.0	0.043	3946.1	1914.6	1.2	1.2	1	109.53	109.53	28.67	109.5	109.5	28.55
47212	UNKNOWN	0.0	45013	48016	3	3	0	0	0.3	0.1	22.46	22.46	60.79	36	0	36	36	0.0	0.0	0.139	3946.1	2995.1	1.2	1.2	1	70.97	70.97	22.54	70.97	70.97	22.54
47212	UNKNOWN	0.0	52020	48016	3	3	0	0	0.4	0.1	26.08	26.08	80.39	42	0	42	42	0.0	0.0	0.19	3946.1	2557.5	1.2	1.2	1	66.74	66.74	26.25	66.74	66.74	26.25
47212	UNKNOWN	0.0	54022	48016	3	3	0	0	0.5	0.1	16.3	16.3	60.56	26	1	25	25	0.038	0.0	0.115	3946.1	5058.2	1.2	1.2	1	73.03	73.03	16.46	72.78	72.78	16.43
47212	DISTINCT	0.0	2103	49017	1	3	1	0	124.6	0.1	28.7	28.7	19.06	47	1	46	46	0.021	0.0	0.17	4019.4	7770.3	1.2	1.2	1	125.82	125.21	28.7	125.82	125.21	28.7
47212	UNKNOWN	0.0	47015	49017	3	3	0	0	0.3	0.1	21.97	21.97	25.34	36	0	36	36	0.0	0.0	0.194	4019.4	2855.3	1.2	1.2	1	79.19	79.19	22.06	78.85	78.85	22.04
47212	UNKNOWN	0.0	51019	49017	3	3	0	0	0.4	0.1	22.36	22.36	15.48	36	0	36	36	0.0	0.0	0.167	4019.4	4034.3	1.2	1.2	1	76.71	76.71	22.44	76.71	76.71	22.44
47212	UNKNOWN	0.0	53021	49017	3	3	0	0	0.4	0.1	9.01	9.01	47.81	14	0	14	14	0.0	0.0	0.357	4019.4	16463.7	1.2	1.2	1	148.92	148.92	9.01	148.92	148.92	9.01
47212	UNKNOWN	0.0	55023	49017	3	3	0	0	0.2	0.1	8.9	8.9	78.67	14	0	14	14	0.0	0.0	0.286	4019.4	5683.1	1.2	1.2	1	74.16	74.16	8.95	74.16	74.16	8.95
47212	UNKNOWN	0.0	56024	49017	3	3	0	0	0.6	0.1	19.26	19.26	85.0	31	0	31	31	0.0	0.0	0.226	4019.4	16036.0	1.2	1.2	1	98.97	98.97	19.26	98.97	98.97	19.26
47212	DISTINCT	0.0	2103	51019	1	3	1	0	124.6	0.4	21.65	21.65	7.44	35	0	35	35	0.0	0.0	0.114	4034.3	7770.3	1.2	1.2	1	114.7	111.89	21.65	114.7	111.89	21.65
47212	UNKNOWN	0.0	53021	51019	3	3	0	0	0.4	0.4	24.6	24.6	50.82	40	0	40	40	0.0	0.0	0.2	4034.3	16463.7	1.2	1.2	1	145.17	145.17	24.6	145.17	145.17	24.6
47212	UNKNOWN	0.0	58026	51019	3	3	0	0	0.6	0.4	26.63	26.63	45.19	43	0	43	43	0.0	0.0	0.116	4034.3	5878.4	1.2	1.2	1	144.32	144.32	26.63	144.32	144.32	26.63
47212	UNKNOWN	0.0	74046	51019	3	3	0	0	1.2	0.4	26.7	26.7	17.46	44	0	44	44	0.0	0.0	0.114	4034.3	2186.1	1.2	1.2	1	55.06	55.06	27.38	55.06	55.06	27.38
47212	UNKNOWN	0.0	54022	52020	3	3	0	0	0.5	0.4	24.12	24.12	54.19	39	0	39	39	0.0	0.0	0.436	2557.5	5058.2	1.2	1.2	1	55.8	55.8	24.39	55.8	55.8	24.39
47212	DISTINCT	0.0	2103	53021	1	3	1	0	124.6	0.4	24.47	24.47	58.26	40	2	38	38	0.05	0.0	0.225	16463.7	7770.3	1.2	1.2	1	112.57	112.65	24.47	112.57	112.65	24.47
47212	UNKNOWN	0.0	56024	53021	3	3	0	0	0.6	0.4	13.31	13.31	47.58	21	2	19	19	0.095	0.0	0.286	16463.7	16036.0	1.2	1.2	1	94.24	94.24	13.51	93.07	93.07	13.31
47212	UNKNOWN	0.0	42010	54022	3	3	0	0	1.0	0.5	27.38	27.38	41.28	45	0	45	45	0.0	0.0	0.022	5058.2	1914.6	1.2	1.2	1	143.26	143.26	27.76	143.09	143.09	27.38
47212	UNKNOWN	0.0	73045	54022	3	3	0	0	0.5	0.5	26.09	26.09	38.92	42	0	42	42	0.0	0.0	0.095	5058.2	2668.5	1.2	1.2	1	117.92	117.92	26.3	117.26	117.26	26.09
47212	DISTINCT	0.0	2103	55023	1	3	1	0	124.6	0.2	25.62	25.62	68.69	42	1	41	41	0.024	0.0	0.262	5683.1	7770.3	1.2	1.2	1	108.0	107.48	25.62	108.0	107.48	25.62
47212	UNKNOWN	0.0	47015	55023	3	3	0	0	0.3	0.2	25.5	25.5	79.74	41	2	39	28	0.049	0.0	0.293	5683.1	2855.3	1.2	1.2	1	98.5	98.5	25.69	98.65	98.65	25.5
47212	UNKNOWN	0.0	51019	55023	3	3	0	0	0.4	0.2	22.1	22.1	76.02	36	0	36	36	0.0	0.0	0.111	5683.1	4034.3	1.2	1.2	1	99.72	99.72	22.1	99.72	99.72	22.1
47212	UNKNOWN	0.0	53021	55023	3	3	0	0	0.4	0.2	5.2	5.2	53.91	8	0	8	8	0.0	1552.8	0.875	5683.1	16463.7	1.2	1.2	1	117.52	117.52	5.33	116.78	116.78	5.2
47212	UNKNOWN	0.0	56024	55023	3	3	0	0	0.6	0.2	11.51	11.51	6.34	18	1	17	17	0.056	0.0	0.278	5683.1	16036.0	1.2	1.2	1	113.08	113.08	11.57	112.12	112.12	11.51
47212	UNKNOWN	0.0	59027	55023	2	3	1	0	4.9	0.2	29.45	29.45	71.62	48	0	48	48	0.0	0.0	0.354	5683.1	4932.2	1.2	1.2	1	145.79	141.95	29.45	145.79	141.95	29.45
47212	UNKNOWN	0.0	59027	56024	2	3	1	0	4.9	0.6	22.48	22.48	69.6	36	0	36	36	0.0	0.0	0.306	16036.0	4932.2	1.2	1.2	1	128.62	126.17	22.48	128.62	126.17	22.48
47212	UNKNOWN	0.0	74046	57025	3	3	0	0	1.2	1.1	14.12	14.12	20.32	23	0	23	23	0.0	546.3	0.826	3119.0	2186.1	1.2	1.2	1	72.75	72.75	14.42	72.75	72.75	14.42
47212	UNKNOWN	0.0	57025	58026	3	3	0	0	1.1	0.6	12.07	12.07	76.99	19	0	19	19	0.0	4161.3	1.0	5878.4	3119.0	1.2	1.2	1	114.71	114.71	12.3	115.97	115.97	12.07
47212	UNKNOWN	0.0	74046	58026	3	3	0	0	1.2	0.6	2.44	2.44	61.25	3	0	3	3	0.0	435.9	0.667	5878.4	2186.1	1.2	1.2	1	34.02	34.02	3.58	36.95	36.95	3.29
47212	UNKNOWN	0.0	42010	72044	3	3	0	0	1.0	0.4	16.88	16.88	11.08	27	0	27	27	0.0	0.0	0.185	5280.3	1914.6	1.2	1.2	1	116.68	116.68	16.99	115.45	115.45	16.88
47212	UNKNOWN	0.0	73045	72044	3	3	0	0	0.5	0.4	8.77	8.77	0.68	14	0	14	14	0.0	0.0	0.071	5280.3	2668.5	1.2	1.2	1	34.09	34.09	9.17	34.09	34.09	9.17
47212	UNKNOWN	0.0	42010	73045	3	3	0	0	1.0	0.5	16.82	16.82	10.66	27	0	27	27	0.0	0.0	0.111	2668.5	1914.6	1.2	1.2	1	147.21	147.21	17.17	146.1	146.1	16.82
52672	DISTINCT	0.0	27022	26021	3	3	0	0	1.8	0.5	5.3	5.3	41.22	8	0	8	8	0.0	2978.2	0.75	3335.6	5446.2	1.5	1.5	1	33.56	33.56	6.65	33.56	33.56	6.65
52672	DISTINCT	0.0	9011	28023	2	3	1	0	154.4	0.3	12.32	12.32	18.12	20	1	19	19	0.05	0.0	0.15	4118.5	8207.2	1.5	1.5	1	22.63	20.96	90.7	22.63	20.96	90.7
52672	DISTINCT	0.0	30025	28023	3	3	0	0	0.4	0.3	15.11	15.11	14.95	24	0	24	24	0.0	0.0	0.292	4118.5	2569.3	1.5	1.5	1	74.05	74.05	15.21	74.05	74.05	15.21
52672	DISTINCT	0.0	31026	28023	3	3	0	0	0.4	0.3	17.23	17.23	11.2	28	0	28	28	0.0	0.0	0.179	4118.5	2777.0	1.5	1.5	1	71.1	71.1	17.34	71.1	71.1	17.34
