run	idx	evt	gid	ch	exp	meas	cov	gold	r_cath	nhit	avail	pe_here	pe_other	pe_none	peak	wmax_ns	dt_main
039349	53	23277	88	3	22.3	0.0	1	0	0.6681	2	167.18	0.0	0.0	167.18	114.0	15632.0	0.63
039349	53	23277	88	12	17.61	0.0	1	0	0.6681	2	55.94	0.0	0.0	55.94	76.0	4192.0	0.71
039349	53	23277	88	18	12.34	0.0	1	0	0.6681	3	49.49	0.0	0.0	49.49	77.0	2080.0	0.66
039349	53	23277	88	19	161.8	0.0	0	0	0.6681	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	53	23277	89	12	114.29	0.0	1	0	1.7244	2	195.45	0.0	0.0	195.45	209.0	5424.0	0.83
039349	53	23277	89	18	107.11	0.0	1	0	1.7244	2	213.08	0.0	0.0	213.08	256.0	4896.0	0.78
039349	53	23277	97	0	41.23	102.06	1	0	0.6259	4	113.15	102.06	0.0	11.09	108.0	3776.0	0.57
039349	53	23277	97	12	126.52	1442.207	0	0	0.6259	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	53	23277	97	18	97.69	0.0	0	0	0.6259	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	53	23277	97	19	14.73	117.71	1	0	0.6259	2	33.42	32.24	0.0	1.18	51.0	5296.0	0.66
039349	53	23277	106	0	51.32	63.843	1	0	1.9726	2	63.84	63.84	0.0	0.0	57.0	6496.0	0.58
039349	53	23277	106	1	50.08	48.26	1	0	1.9726	2	49.41	48.26	0.0	1.15	82.0	3472.0	0.63
039349	53	23277	106	3	65.01	0.0	0	0	1.9726	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	53	23277	129	1	10.81	0.0	1	0	0.5415	2	15.71	0.0	0.0	15.71	31.0	1584.0	0.77
039349	53	23277	129	3	14.85	0.0	1	0	0.5415	2	70.92	0.0	0.0	70.92	66.3	6032.0	0.74
039349	53	23277	135	0	169.63	0.0	0	0	1.0821	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	53	23277	137	0	262.53	0.0	0	0	1.5167	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	54	23297	35	1	47.92	0.0	0	0	0.564	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	54	23297	35	3	118.38	0.0	0	0	0.564	1	225.63	0.0	0.0	225.63	355.0	5696.0	0.78
039349	54	23297	50	1	11.8	17.92	1	0	0.6232	1	17.92	17.92	0.0	0.0	29.0	2560.0	0.66
039349	54	23297	50	3	18.3	0.0	1	0	0.6232	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	54	23297	88	12	747.48	32.45	1	0	1.4915	2	32.45	32.45	0.0	0.0	27.0	3872.0	0.75
039349	54	23297	88	18	566.61	27.74	1	0	1.4915	5	35.45	27.74	0.0	7.71	45.0	1744.0	0.7
039349	54	23297	103	0	153.47	0.0	0	0	1.6498	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	54	23297	124	12	275.43	40.76	1	0	0.8626	2	40.76	40.76	0.0	0.0	36.0	4736.0	0.81
039349	54	23297	124	18	180.72	23.28	1	0	0.8626	2	23.28	23.28	0.0	0.0	22.0	2752.0	0.81
039349	54	23297	134	0	137.19	143.01	0	0	0.5463	1	143.01	143.01	0.0	0.0	215.0	8848.0	0.54
039349	54	23297	139	19	129.01	0.0	1	0	0.9075	3	312.36	0.0	0.0	312.36	256.0	5696.0	0.79
039349	55	23317	43	1	89.76	0.0	1	0	1.5113	2	231.54	0.0	138.68	92.86	291.0	3888.0	2.19
039349	55	23317	43	3	209.87	0.0	0	0	1.5113	4	811.99	0.0	523.44	288.55	360.7	6304.0	2.22
039349	55	23317	61	0	47.13	72.84	1	0	0.8121	4	82.08	72.84	0.0	9.24	72.0	5824.0	0.64
039349	55	23317	61	3	10.03	91.627	1	0	0.8121	2	91.63	91.63	0.0	0.0	45.0	15776.0	0.75
039349	55	23317	73	0	13.45	0.0	1	0	1.1356	4	26.32	0.0	0.0	26.32	26.0	1664.0	0.67
039349	55	23317	73	1	29.08	0.0	1	0	1.1356	2	36.51	0.0	0.0	36.51	71.0	2624.0	0.69
039349	55	23317	73	3	41.91	0.0	1	0	1.1356	2	144.52	0.0	0.0	144.52	118.0	6912.0	0.69
039349	55	23317	94	12	139.18	0.0	0	0	0.9624	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	55	23317	94	18	122.98	0.0	0	0	0.9624	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	55	23317	94	19	12.42	0.0	1	0	0.9624	4	48.28	0.0	0.0	48.28	56.0	5840.0	0.83
039349	56	55766	18	12	81.58	0.0	0	0	0.7686	1	4.17	0.0	0.0	4.17	10.0	1552.0	0.78
039349	56	55766	18	18	33.3	0.0	0	0	0.7686	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	56	55766	38	3	17.73	0.0	1	1	1.0988	3	10.51	0.0	0.0	10.51	14.7	1680.0	0.7
039349	56	55766	38	19	23.57	0.0	0	1	1.0988	2	12.31	0.0	0.0	12.31	30.0	1504.0	0.74
039349	56	55766	39	19	23.92	0.0	0	0	1.0608	2	61.07	0.0	0.0	61.07	129.0	3168.0	0.85
039349	56	55766	72	0	50.73	0.0	1	1	0.6243	3	168.21	0.0	0.0	168.21	164.0	5968.0	0.55
039349	56	55766	72	3	10.4	0.0	1	1	0.6243	3	85.76	0.0	0.0	85.76	92.0	5072.0	0.62
039349	56	55766	72	12	38.08	0.0	0	1	0.6243	1	66.75	0.0	0.0	66.75	107.0	5472.0	0.7
039349	56	55766	72	18	25.88	0.0	0	1	0.6243	1	89.99	0.0	0.0	89.99	160.0	4528.0	0.66
039349	56	55766	72	19	81.01	0.0	0	1	0.6243	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	56	55766	82	0	472.27	0.0	0	0	0.7409	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	56	55766	84	1	28.85	0.0	0	0	1.376	1	6.62	0.0	0.0	6.62	20.0	1360.0	0.75
039349	56	55766	84	3	38.43	0.0	1	0	1.376	1	23.37	0.0	0.0	23.37	29.0	6528.0	0.79
039349	56	55766	93	12	11.56	0.0	0	0	0.9743	1	0.89	0.0	0.0	0.89	5.0	464.0	0.78
039349	56	55766	106	1	34.62	0.0	1	0	0.8702	1	0.13	0.0	0.0	0.13	6.3	48.0	1.91
039349	56	55766	106	3	75.03	0.0	1	0	0.8702	4	3456.93	0.0	0.0	3456.93	5801.3	4528.0	0.91
039349	56	55766	111	19	233.67	58.63	1	0	1.1954	3	19.85	16.19	0.0	3.66	29.0	2256.0	0.67
039349	56	55766	133	19	46.36	9.29	1	0	1.0771	4	19.69	9.29	0.0	10.4	23.0	2528.0	0.74
039349	56	55766	135	0	266.0	0.0	0	0	1.0697	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	56	55766	135	3	12.64	132.37	1	0	1.0697	2	132.37	132.37	0.0	0.0	66.0	15920.0	0.78
039349	57	55786	34	1	80.66	0.0	0	1	0.899	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	34	3	172.49	0.0	0	1	0.899	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	34	19	66.13	0.0	0	1	0.899	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	36	1	69.78	105.027	1	1	0.7967	1	105.03	105.03	0.0	0.0	180.7	6192.0	0.6
039349	57	55786	36	3	155.45	0.0	0	1	0.7967	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	36	19	21.1	29.13	0	1	0.7967	1	29.13	29.13	0.0	0.0	44.0	4544.0	0.67
039349	57	55786	55	0	87.41	0.0	0	0	0.5236	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	55	1	316.09	0.0	0	0	0.5236	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	55	3	371.05	1048.543	0	0	0.5236	1	1048.54	1048.54	0.0	0.0	1414.7	5008.0	0.67
039349	57	55786	61	0	92.59	0.0	0	0	1.1332	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	61	1	60.52	0.0	0	0	1.1332	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	61	3	92.98	235.62	1	0	1.1332	2	235.62	235.62	0.0	0.0	209.0	7056.0	0.62
039349	57	55786	67	0	183.92	0.0	1	0	0.7813	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	75	3	10.77	6013.18	0	0	1.0453	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	75	19	748.56	16.64	1	0	1.0453	2	16.64	16.64	0.0	0.0	25.0	2176.0	0.54
039349	57	55786	90	0	152.9	0.0	0	1	0.7085	1	105.6	0.0	0.0	105.6	216.0	6128.0	0.52
039349	57	55786	90	3	11.7	0.0	0	1	0.7085	2	70.6	0.0	0.0	70.6	64.0	6592.0	0.6
039349	57	55786	90	12	44.39	0.0	0	1	0.7085	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	90	18	29.13	0.0	0	1	0.7085	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	90	19	45.19	0.0	0	1	0.7085	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	102	3	10.26	2535.863	1	0	1.0794	1	231.66	0.0	0.0	231.66	307.0	6400.0	0.62
039349	57	55786	102	19	120.44	0.0	1	0	1.0794	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	112	12	30.41	0.0	0	0	0.8079	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	57	55786	112	18	12.71	0.0	1	0	0.8079	2	6.31	0.0	0.0	6.31	12.7	1136.0	3.11
039349	58	55806	45	3	12.53	0.0	1	0	1.1451	2	244.77	0.0	0.0	244.77	230.0	6864.0	0.76
039349	58	55806	45	19	173.33	0.0	0	0	1.1451	1	13.08	0.0	0.0	13.08	22.0	7040.0	0.81
039349	58	55806	72	1	11.35	15.15	1	0	1.1942	2	16.04	15.15	0.0	0.89	23.0	3040.0	0.62
039349	58	55806	72	3	14.77	28.78	0	0	1.1942	1	28.78	28.78	0.0	0.0	45.0	4944.0	0.67
039349	58	55806	76	1	49.42	0.0	1	0	0.9094	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	58	55806	76	3	58.83	0.0	0	0	0.9094	1	84.21	0.0	0.0	84.21	99.0	5664.0	0.76
039349	58	55806	102	1	123.15	0.0	1	0	0.5492	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	58	55806	102	3	213.68	0.0	0	0	0.5492	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	58	55806	102	19	110.37	0.0	0	0	0.5492	5	46.65	0.0	0.0	46.65	44.0	3440.0	0.84
039349	58	55806	104	0	308.49	4.93	1	0	1.3635	2	4.93	4.93	0.0	0.0	10.0	1456.0	0.6
039349	58	55806	109	19	117.54	0.0	0	0	1.1527	2	7.09	0.0	0.0	7.09	10.0	1712.0	0.61
039349	58	55806	121	0	19.87	31.51	1	0	0.9794	4	34.55	31.51	0.0	3.04	36.0	2112.0	0.62
039349	58	55806	121	1	108.73	0.0	0	0	0.9794	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	58	55806	121	3	137.08	1863.947	0	0	0.9794	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	58	55806	123	1	157.21	40.64	1	0	1.7733	2	71.79	40.64	0.0	31.15	93.0	2928.0	0.67
039349	58	55806	123	3	279.95	175.4	1	0	1.7733	2	175.4	175.4	0.0	0.0	87.0	9936.0	0.7
039349	59	55826	53	1	20.84	1051.093	1	0	1.1984	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	53	3	56.84	334.73	1	0	1.1984	2	334.73	334.73	0.0	0.0	300.3	6944.0	0.5
039349	59	55826	64	0	181.82	0.0	0	0	0.5147	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	65	0	396.12	0.0	0	0	1.2328	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	65	12	13.23	0.0	0	0	1.2328	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	68	3	10.16	71.563	1	0	0.5345	2	71.56	71.56	0.0	0.0	63.0	5440.0	0.57
039349	59	55826	79	1	33.06	0.0	1	0	1.4105	1	5.18	0.0	0.0	5.18	8.0	2496.0	0.74
039349	59	55826	79	3	70.62	0.0	1	0	1.4105	2	38.9	0.0	0.0	38.9	31.0	15840.0	0.77
039349	59	55826	89	0	183.08	0.0	0	0	0.9061	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	94	1	59.97	0.0	0	0	0.751	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	94	3	96.31	0.0	0	0	0.751	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	94	19	379.01	21052.08	1	0	0.751	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	99	12	96.3	0.0	1	0	0.9497	3	21.85	0.0	0.0	21.85	22.0	2464.0	0.78
039349	59	55826	99	18	112.22	0.0	1	0	0.9497	3	17.84	0.0	0.0	17.84	33.0	2512.0	0.73
039349	59	55826	100	12	260.15	0.0	0	0	1.2554	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	100	18	149.27	0.0	0	0	1.2554	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	101	1	23.96	0.0	1	0	1.4759	1	0.82	0.0	0.0	0.82	4.0	496.0	2.88
039349	59	55826	101	3	55.46	0.79	1	0	1.4759	1	0.79	0.79	0.0	0.0	5.0	368.0	0.63
039349	59	55826	102	12	63.14	76.08	0	0	0.6431	1	76.08	76.08	0.0	0.0	108.0	6832.0	0.61
039349	59	55826	102	18	77.91	0.0	0	0	0.6431	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	59	55826	102	19	410.56	49.51	1	0	0.6431	3	50.15	49.51	0.0	0.64	48.0	3728.0	0.64
039349	59	55826	103	0	217.42	0.0	0	0	1.1977	2	10.35	0.0	0.0	10.35	15.0	1968.0	0.67
039349	59	55826	109	12	117.05	0.0	0	0	1.6994	2	7.55	0.0	0.0	7.55	12.0	1440.0	0.81
039349	59	55826	109	18	173.26	0.0	0	0	1.6994	3	9.29	0.0	0.0	9.29	11.0	2288.0	0.81
039349	59	55826	111	0	27.15	0.0	1	0	1.0926	5	77.25	0.0	0.0	77.25	49.0	3152.0	1.24
039349	59	55826	123	0	147.58	17.63	0	0	0.5114	2	20.51	17.63	0.0	2.88	36.0	2128.0	0.66
039349	59	55826	155	19	108.19	5.82	1	0	0.782	3	7.43	5.82	0.0	1.61	10.0	2016.0	0.74
039349	6	19529	57	1	10.97	0.0	1	0	1.6009	1	2.17	0.0	0.0	2.17	8.0	736.0	0.65
039349	6	19529	57	3	23.35	0.0	1	0	1.6009	1	10.94	0.0	0.0	10.94	16.0	4544.0	0.76
039349	6	19529	64	1	42.62	0.0	0	1	0.8405	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	6	19529	64	3	80.27	0.0	0	1	0.8405	1	146.21	0.0	0.0	146.21	242.0	5712.0	0.61
039349	6	19529	64	19	261.02	0.0	0	1	0.8405	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	6	19529	72	0	19.34	0.0	0	0	1.2038	5	43.96	0.0	0.0	43.96	36.0	3904.0	0.69
039349	6	19529	76	0	206.93	0.0	0	0	0.8183	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	6	19529	84	0	133.74	134.24	1	0	1.292	4	142.8	134.24	0.0	8.56	151.0	6480.0	0.61
039349	6	19529	84	3	10.13	5.31	1	0	1.292	2	5.31	5.31	0.0	0.0	21.0	592.0	0.71
039349	6	19529	97	0	16.91	3.25	1	0	1.0093	3	3.86	3.25	0.0	0.61	5.0	1248.0	0.52
039349	6	19529	99	0	60.37	59.21	1	0	1.0076	4	61.5	59.21	0.0	2.29	65.0	3520.0	0.5
039349	6	19529	99	1	110.84	0.0	0	0	1.0076	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	6	19529	99	3	141.8	0.0	0	0	1.0076	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	6	19529	113	0	14.79	20.92	1	0	1.7443	2	20.92	20.92	0.0	0.0	24.0	2064.0	0.49
039349	6	19529	113	1	107.86	108.59	1	0	1.7443	2	109.61	108.59	0.0	1.02	213.0	2720.0	0.53
039349	6	19529	113	3	152.23	231.49	0	0	1.7443	2	233.15	231.49	0.0	1.66	384.0	5152.0	0.54
039349	60	55846	42	0	11.44	0.0	1	0	0.653	4	19.53	0.0	0.0	19.53	25.0	2240.0	0.7
039349	60	55846	60	0	670.7	0.0	0	0	1.1584	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	60	55846	60	12	12.03	0.0	1	0	1.1584	2	97.05	0.0	0.0	97.05	88.3	3424.0	0.86
039349	60	55846	76	0	134.48	0.0	1	0	0.6927	2	17.67	0.0	0.0	17.67	23.0	2448.0	0.67
039349	60	55846	89	0	33.66	98.21	1	1	0.6429	4	105.92	98.21	0.0	7.71	117.0	3120.0	0.56
039349	60	55846	89	12	64.8	0.0	0	1	0.6429	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	60	55846	89	18	35.74	0.0	0	1	0.6429	1	117.9	0.0	0.0	117.9	208.0	5664.0	0.69
039349	60	55846	117	0	173.24	0.0	0	0	0.8741	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	60	55846	124	12	15.47	0.0	0	0	0.61	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	60	55846	124	18	17.57	0.0	0	0	0.61	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	61	55866	5	3	13.67	0.0	0	0	1.3439	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	61	55866	42	1	20.83	0.0	0	0	1.7199	1	305.65	0.0	305.65	0.0	95.0	16304.0	14.5
039349	61	55866	42	3	50.54	0.0	0	0	1.7199	2	452.74	0.0	422.04	30.7	136.7	16320.0	14.52
039349	61	55866	53	19	16.35	0.0	0	0	1.1475	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	61	55866	56	12	161.41	54.78	1	0	0.5087	4	55.99	54.78	0.0	1.21	62.0	4288.0	0.76
039349	61	55866	56	18	73.02	25.51	0	0	0.5087	3	30.07	25.51	0.0	4.56	72.0	2208.0	0.68
039349	61	55866	56	19	12.27	87.79	1	0	0.5087	2	87.79	87.79	0.0	0.0	90.0	4256.0	0.76
039349	61	55866	71	19	929.76	788.98	0	0	1.4498	2	791.08	788.98	0.0	2.1	1342.0	5376.0	0.54
039349	61	55866	96	0	12.94	16.99	1	0	0.7568	3	17.86	16.99	0.0	0.87	24.0	2032.0	0.69
039349	61	55866	108	0	127.39	0.0	0	0	0.7666	2	128.53	0.0	0.0	128.53	283.3	4432.0	0.61
039349	61	55866	108	12	11.41	0.0	0	0	0.7666	1	36.73	0.0	0.0	36.73	64.0	4880.0	0.7
039349	61	55866	115	1	53.99	0.0	1	0	1.0185	1	91.97	0.0	0.0	91.97	208.0	3648.0	0.74
039349	61	55866	115	3	63.47	0.0	1	0	1.0185	2	290.74	0.0	0.0	290.74	270.0	6352.0	0.76
039349	61	55866	122	0	19.24	42.16	1	0	0.6675	4	52.22	42.16	0.0	10.06	47.0	3568.0	0.65
039349	61	55866	122	12	21.93	0.0	1	0	0.6675	2	60.8	0.0	0.0	60.8	61.0	6048.0	0.81
039349	61	55866	122	18	18.19	0.0	1	0	0.6675	2	64.51	0.0	0.0	64.51	65.0	4672.0	0.78
039349	61	55866	122	19	10.01	0.0	1	0	0.6675	2	37.19	0.0	0.0	37.19	38.0	4272.0	0.8
039349	61	55866	127	12	12.78	0.0	1	0	0.9322	4	45.65	0.0	0.0	45.65	51.0	2976.0	0.81
039349	61	55866	127	18	10.44	0.0	1	0	0.9322	3	52.41	0.0	0.0	52.41	56.0	3856.0	0.78
039349	61	55866	127	19	167.01	0.0	0	0	0.9322	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	61	55866	129	1	52.02	0.0	1	0	0.9508	1	97.46	0.0	0.0	97.46	125.3	6336.0	0.78
039349	61	55866	129	3	76.59	0.0	1	0	0.9508	2	269.18	0.0	0.0	269.18	193.0	6960.0	0.8
039349	61	55866	135	12	175.59	447.717	0	0	0.7552	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	61	55866	135	18	110.01	0.0	0	0	0.7552	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	37	1	42.95	0.0	0	1	0.9454	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	37	3	72.7	0.0	0	1	0.9454	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	37	12	10.06	42.177	1	1	0.9454	2	42.18	42.18	0.0	0.0	34.0	4784.0	0.63
039349	65	55946	37	19	29.83	89.73	1	1	0.9454	2	89.73	89.73	0.0	0.0	93.0	5696.0	0.63
039349	65	55946	64	1	351.33	472.85	1	0	0.6523	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	64	3	527.9	338.193	1	0	0.6523	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	74	0	107.46	0.0	0	0	1.005	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	74	12	13.65	0.0	0	0	1.005	1	91.74	0.0	0.0	91.74	154.0	5856.0	0.68
039349	65	55946	76	0	188.91	1686.73	1	0	1.0682	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	79	0	22.46	0.0	0	0	1.3213	1	9.78	0.0	0.0	9.78	31.0	1472.0	0.6
039349	65	55946	79	1	26.92	0.0	0	0	1.3213	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	79	3	36.02	0.0	0	0	1.3213	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	81	1	23.27	0.0	0	0	0.8715	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	81	3	33.32	137.74	0	0	0.8715	2	137.74	137.74	0.0	0.0	26.0	16112.0	0.67
039349	65	55946	88	12	11.94	184.4	1	0	0.778	2	184.4	184.4	0.0	0.0	76.0	16176.0	0.76
039349	65	55946	88	18	10.39	23.88	0	0	0.778	2	24.76	23.88	0.0	0.88	82.0	1632.0	0.7
039349	65	55946	88	19	193.8	264.243	0	0	0.778	1	264.24	264.24	0.0	0.0	459.3	6064.0	0.8
039349	65	55946	95	0	339.01	174.49	0	0	1.4842	2	180.69	174.49	0.0	6.2	347.3	5024.0	0.48
039349	65	55946	95	12	401.21	0.0	1	0	1.4842	2	592.16	0.0	0.0	592.16	608.3	5888.0	0.64
039349	65	55946	95	18	253.57	0.0	0	0	1.4842	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	65	55946	155	19	15.51	0.69	0	0	1.2487	2	1.49	0.69	0.0	0.8	5.0	416.0	1.49
039349	62	55886	17	0	19.06	72.05	1	1	0.7114	5	80.31	72.05	0.0	8.26	84.0	4288.0	0.34
039349	62	55886	17	12	55.64	0.0	0	1	0.7114	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	17	18	26.39	431.953	0	1	0.7114	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	60	19	15.01	0.0	1	0	0.6935	1	2.97	0.0	0.0	2.97	9.0	960.0	0.77
039349	62	55886	75	12	53.31	0.0	0	0	1.6473	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	75	18	40.37	0.0	0	0	1.6473	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	75	19	119.2	0.0	0	0	1.6473	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	88	0	171.21	0.0	0	1	0.8959	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	88	12	225.88	0.0	0	1	0.8959	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	88	18	175.37	0.0	0	1	0.8959	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	91	19	12.12	0.0	1	0	0.9033	2	22.38	0.0	0.0	22.38	15.0	4976.0	0.87
039349	62	55886	98	0	18.7	0.0	1	0	1.4214	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	62	55886	111	0	11.59	13.85	1	0	0.5681	5	20.12	13.85	0.0	6.27	20.0	1776.0	0.67
039349	62	55886	127	12	409.01	32.68	1	0	0.628	3	33.6	32.68	0.0	0.92	38.0	4096.0	0.68
039349	62	55886	127	18	352.47	31.83	1	0	0.628	2	31.83	31.83	0.0	0.0	43.0	2432.0	0.62
039349	62	55886	134	1	196.79	0.0	1	0	0.9719	1	105.85	0.0	0.0	105.85	171.0	5088.0	4.71
039349	62	55886	134	3	237.04	0.0	0	0	0.9719	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	20	0	17.59	0.0	1	0	0.9992	2	13.41	0.0	0.0	13.41	19.0	1664.0	0.72
039349	64	55926	66	12	23.12	0.0	1	0	1.4226	2	41.05	0.0	0.0	41.05	35.0	4192.0	0.75
039349	64	55926	66	18	18.33	0.0	0	0	1.4226	2	21.42	0.0	0.0	21.42	35.0	2864.0	0.64
039349	64	55926	66	19	34.6	0.0	1	0	1.4226	3	72.62	0.0	0.0	72.62	68.7	4064.0	0.75
039349	64	55926	76	12	12.01	122.12	1	0	0.8061	2	122.12	122.12	0.0	0.0	33.0	16144.0	0.76
039349	64	55926	76	19	123.2	0.0	0	0	0.8061	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	80	1	17.15	0.0	0	0	1.8869	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	80	3	23.26	0.0	0	0	1.8869	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	91	1	29.45	0.0	0	0	0.5672	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	91	3	72.25	0.0	0	0	0.5672	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	94	0	23.84	0.0	1	0	0.8684	5	32.19	0.0	0.0	32.19	27.0	3024.0	0.74
039349	64	55926	96	0	944.17	729.83	0	0	1.7849	1	729.83	729.83	0.0	0.0	1404.0	6464.0	0.47
039349	64	55926	115	12	134.35	0.0	0	0	0.7525	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	115	18	54.78	0.0	0	0	0.7525	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	141	1	51.53	0.0	1	0	0.9809	1	46.74	0.0	0.0	46.74	88.0	3488.0	0.74
039349	64	55926	141	3	105.43	0.0	1	0	0.9809	2	236.84	0.0	0.0	236.84	215.3	6816.0	0.74
039349	64	55926	155	12	55.44	0.0	0	0	1.0623	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	155	18	42.61	0.0	0	0	1.0623	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	64	55926	158	19	12.25	0.0	0	0	0.5802	1	0.75	0.0	0.0	0.75	4.0	464.0	1.24
039349	64	55926	164	0	11.43	0.0	1	0	0.5712	4	14.0	0.0	0.0	14.0	17.0	1728.0	0.68
039349	64	55926	164	1	10.86	0.0	0	0	0.5712	1	8.22	0.0	0.0	8.22	20.0	1808.0	0.76
039349	64	55926	164	3	13.21	0.0	0	0	0.5712	1	23.52	0.0	0.0	23.52	28.0	6176.0	0.83
039349	63	55906	54	0	15.39	5.9	1	0	0.6799	2	5.9	5.9	0.0	0.0	12.0	1184.0	0.51
039349	63	55906	54	1	197.99	245.77	1	0	0.6799	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	63	55906	54	3	369.63	210.717	1	0	0.6799	1	101.86	101.86	0.0	0.0	142.7	6176.0	0.59
