evt	tag	arm	runNo	subRunNo	n_cloud	n_vtx_points	n_seg_points	n_invalid_fit	truth_x	truth_y	truth_z	pick_kind	not_a_candidate	dis_to_main	corrective	label_source	sample	numu_score	prod_x	prod_y	prod_z	lockbox	label_saved_utc	label_mtime	npz
323125	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	89	11	78	-1	146.834167	-103.151665	468.640503	candidate	0	0.0000	0	ai-scanner	nuecc		146.834167	-103.151665	468.640503	0	2026-08-16T21:14:19Z	1786914863	evt323125.npz
347384	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	472	9	463	-1	-24.815937	-185.783310	95.832634	candidate	0	0.0000	0	ai-scanner	nuecc		-24.815937	-185.783310	95.832634	0	2026-08-16T21:14:19Z	1786914863	evt347384.npz
348594	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	182	11	171	-1	-179.590439	108.839516	437.680817	candidate	0	0.0000	0	ai-scanner	nuecc		-179.590439	108.839516	437.680817	0	2026-08-16T21:14:19Z	1786914863	evt348594.npz
348682	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	484	30	454	-1	-88.407204	-72.936478	94.530342	candidate	0	0.0000	0	ai-scanner	nuecc		-88.407204	-72.936478	94.530342	0	2026-08-16T21:14:19Z	1786914863	evt348682.npz
349056	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	322	10	312	-1	23.842909	-15.632979	422.765747	candidate	0	0.0000	0	ai-scanner	nuecc		23.842909	-15.632979	422.765747	0	2026-08-16T21:14:19Z	1786914863	evt349056.npz
351564	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	518	5	513	-1	-62.536324	70.165512	209.448410	candidate	0	0.0000	0	ai-scanner	nuecc		-62.536324	70.165512	209.448410	0	2026-08-16T21:14:19Z	1786914863	evt351564.npz
352202	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	37	4	33	-1	14.803814	-14.305059	138.731415	candidate	0	0.0000	0	ai-scanner	nuecc		14.803814	-14.305059	138.731415	0	2026-08-16T21:14:19Z	1786914863	evt352202.npz
352796	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	305	11	294	-1	87.904137	83.515717	114.341209	candidate	0	0.0000	0	ai-scanner	nuecc		87.904137	83.515717	114.341209	0	2026-08-16T21:14:19Z	1786914863	evt352796.npz
355238	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	242	7	235	-1	-66.885750	-96.652977	298.304169	candidate	0	0.0000	0	ai-scanner	nuecc		-66.885750	-96.652977	298.304169	0	2026-08-16T21:14:19Z	1786914863	evt355238.npz
389225	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	392	46	346	-1	-58.154785	-106.896690	384.089081	candidate	0	0.0000	0	ai-scanner	nuecc		-58.154785	-106.896690	384.089081	0	2026-08-16T21:14:19Z	1786914863	evt389225.npz
390216	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	507	42	465	-1	70.515190	66.084679	281.385376	candidate	0	0.0000	0	ai-scanner	nuecc		70.515190	66.084679	281.385376	0	2026-08-16T21:14:19Z	1786914863	evt390216.npz
390391	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	151	5	146	-1	-139.680252	94.806595	441.192139	candidate	0	0.0000	0	ai-scanner	nuecc		-139.680252	94.806595	441.192139	0	2026-08-16T21:14:19Z	1786914863	evt390391.npz
390743	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	167	20	147	-1	-60.355179	-94.307373	21.208015	candidate	0	0.0000	0	ai-scanner	nuecc		-60.355179	-94.307373	21.208015	0	2026-08-16T21:14:20Z	1786914863	evt390743.npz
390942	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	124	43	81	-1	-122.191216	-2.190711	284.210907	candidate	0	0.0000	0	ai-scanner	nuecc		-122.191216	-2.190711	284.210907	0	2026-08-16T21:14:17Z	1786914863	evt390942.npz
391415	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	163	9	154	-1	183.984482	60.511806	441.528229	candidate	0	0.0000	0	ai-scanner	nuecc		183.984482	60.511806	441.528229	0	2026-08-16T21:14:20Z	1786914863	evt391415.npz
391513	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	719	9	710	-1	122.623947	-172.756027	69.616714	candidate	0	0.0000	0	ai-scanner	nuecc		122.623947	-172.756027	69.616714	0	2026-08-16T21:14:20Z	1786914863	evt391513.npz
391899	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	415	25	390	-1	-182.794510	140.932831	344.958740	candidate	0	0.0000	0	ai-scanner	nuecc		-182.794510	140.932831	344.958740	0	2026-08-16T21:14:20Z	1786914863	evt391899.npz
392009	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	757	18	739	-1	150.091141	178.135544	166.971603	candidate	0	0.0000	0	ai-scanner	nuecc		150.091141	178.135544	166.971603	0	2026-08-16T21:14:20Z	1786914863	evt392009.npz
392327	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	310	50	260	-1	175.095428	55.608734	95.766586	candidate	0	0.0000	0	ai-scanner	nuecc		175.095428	55.608734	95.766586	0	2026-08-16T21:14:20Z	1786914863	evt392327.npz
392527	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	198	8	190	-1	94.038078	-57.289982	454.618439	candidate	0	0.0000	0	ai-scanner	nuecc		94.038078	-57.289982	454.618439	0	2026-08-16T21:14:20Z	1786914863	evt392527.npz
392649	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	204	20	184	-1	47.020458	0.760910	132.520157	candidate	0	0.0000	0	ai-scanner	nuecc		47.020458	0.760910	132.520157	0	2026-08-16T21:14:20Z	1786914863	evt392649.npz
392988	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	91	15	76	-1	144.962341	-184.455673	453.757812	candidate	0	0.0000	0	ai-scanner	nuecc		144.962341	-184.455673	453.757812	0	2026-08-16T21:14:17Z	1786914863	evt392988.npz
393089	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	73	11	62	-1	-127.819878	113.111313	487.897064	candidate	0	0.0000	0	ai-scanner	nuecc		-127.819878	113.111313	487.897064	0	2026-08-16T21:14:20Z	1786914863	evt393089.npz
393485	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	285	3	282	-1	-105.016228	-91.547157	407.983856	candidate	0	0.0000	0	ai-scanner	nuecc		-105.016228	-91.547157	407.983856	0	2026-08-16T21:14:20Z	1786914863	evt393485.npz
393538	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	620	24	596	-1	-167.905762	-73.901924	227.571136	candidate	0	0.0000	0	ai-scanner	nuecc		-167.905762	-73.901924	227.571136	0	2026-08-16T21:14:20Z	1786914863	evt393538.npz
393758	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	107	5	102	-1	-180.247437	-93.258308	133.697311	candidate	0	0.0000	0	ai-scanner	nuecc		-180.247437	-93.258308	133.697311	0	2026-08-16T21:14:20Z	1786914863	evt393758.npz
393935	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	494	4	490	-1	35.781971	-28.195457	209.883850	candidate	0	0.0000	0	ai-scanner	nuecc		35.781971	-28.195457	209.883850	0	2026-08-16T21:14:20Z	1786914863	evt393935.npz
395012	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	133	30	103	-1	-31.637754	102.531914	89.561066	candidate	0	0.0000	0	ai-scanner	nuecc		-31.637754	102.531914	89.561066	0	2026-08-16T21:14:20Z	1786914863	evt395012.npz
395033	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	94	10	84	-1	186.569473	33.240768	155.735916	candidate	0	0.0000	0	ai-scanner	nuecc		186.569473	33.240768	155.735916	0	2026-08-16T21:14:17Z	1786914863	evt395033.npz
395089	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	123	32	91	-1	-193.186584	193.316711	369.613434	candidate	0	0.0000	0	ai-scanner	nuecc		-193.186584	193.316711	369.613434	0	2026-08-16T21:14:20Z	1786914863	evt395089.npz
395209	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	805	7	798	-1	-173.397049	183.329712	90.825577	candidate	0	0.0000	0	ai-scanner	nuecc		-173.397049	183.329712	90.825577	0	2026-08-16T21:14:17Z	1786914863	evt395209.npz
395298	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	358	18	340	-1	107.349304	-48.082851	173.549591	candidate	0	0.0000	0	ai-scanner	nuecc		107.349304	-48.082851	173.549591	0	2026-08-16T21:14:20Z	1786914863	evt395298.npz
395443	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	220	24	196	-1	124.443092	101.115997	444.304108	candidate	0	0.0000	0	ai-scanner	nuecc		124.443092	101.115997	444.304108	0	2026-08-16T21:14:20Z	1786914863	evt395443.npz
395573	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	71	42	29	-1	136.654892	-137.294983	12.500719	candidate	0	0.0000	0	ai-scanner	nuecc		136.654892	-137.294983	12.500719	0	2026-08-16T21:14:20Z	1786914863	evt395573.npz
395870	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	619	52	567	-1	67.197548	-89.717064	233.739044	candidate	0	0.0000	0	ai-scanner	nuecc		67.197548	-89.717064	233.739044	0	2026-08-16T21:14:20Z	1786914863	evt395870.npz
396805	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	128	4	124	-1	188.790298	172.565964	255.867569	candidate	0	0.0000	0	ai-scanner	nuecc		188.790298	172.565964	255.867569	0	2026-08-16T21:14:20Z	1786914863	evt396805.npz
396927	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	158	26	132	-1	-13.331909	109.375648	478.333191	candidate	0	0.0000	0	ai-scanner	nuecc		-13.331909	109.375648	478.333191	0	2026-08-16T21:14:20Z	1786914863	evt396927.npz
396971	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	133	34	99	-1	-122.391693	97.310768	225.448868	candidate	0	0.0000	0	ai-scanner	nuecc		-122.391693	97.310768	225.448868	0	2026-08-16T21:14:20Z	1786914863	evt396971.npz
397103	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	88	19	69	-1	98.966064	-175.912796	65.782860	candidate	0	0.0000	0	ai-scanner	nuecc		98.966064	-175.912796	65.782860	0	2026-08-16T21:14:20Z	1786914863	evt397103.npz
397190	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	314	15	299	-1	-48.410187	-25.877438	346.772186	candidate	0	0.0000	0	ai-scanner	nuecc		-48.410187	-25.877438	346.772186	0	2026-08-16T21:14:20Z	1786914863	evt397190.npz
397401	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	339	17	322	-1	8.060113	-47.735909	224.915802	candidate	0	0.0000	0	ai-scanner	nuecc		8.060113	-47.735909	224.915802	0	2026-08-16T21:14:20Z	1786914863	evt397401.npz
397599	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	51	13	38	-1	-172.006577	178.253342	483.492065	candidate	0	0.0000	0	ai-scanner	nuecc		-172.006577	178.253342	483.492065	0	2026-08-16T21:14:20Z	1786914863	evt397599.npz
397630	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	300	39	261	-1	-178.149261	-67.029037	336.963959	candidate	0	0.0000	0	ai-scanner	nuecc		-178.149261	-67.029037	336.963959	0	2026-08-16T21:14:20Z	1786914863	evt397630.npz
398181	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	538	27	511	-1	55.836636	170.757660	344.656647	candidate	0	0.0000	0	ai-scanner	nuecc		55.836636	170.757660	344.656647	0	2026-08-16T21:14:20Z	1786914863	evt398181.npz
398313	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	189	20	169	-1	46.195770	-147.614853	403.182831	candidate	0	0.0000	0	ai-scanner	nuecc		46.195770	-147.614853	403.182831	0	2026-08-16T21:14:20Z	1786914863	evt398313.npz
399061	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	146	16	130	-1	77.149132	-141.298279	66.634331	candidate	0	0.0000	0	ai-scanner	nuecc		77.149132	-141.298279	66.634331	0	2026-08-16T21:14:20Z	1786914863	evt399061.npz
399303	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	420	14	406	-1	33.115940	147.542450	101.484001	candidate	0	0.0000	0	ai-scanner	nuecc		33.115940	147.542450	101.484001	0	2026-08-16T21:14:20Z	1786914863	evt399303.npz
400029	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	415	27	388	-1	35.464462	-136.445969	166.510986	candidate	0	0.0000	0	ai-scanner	nuecc		35.464462	-136.445969	166.510986	0	2026-08-16T21:14:20Z	1786914863	evt400029.npz
400117	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	591	9	582	-1	-82.891144	-8.581230	165.327286	candidate	0	0.0000	0	ai-scanner	nuecc		-82.891144	-8.581230	165.327286	0	2026-08-16T21:14:20Z	1786914863	evt400117.npz
400251	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	80	27	53	-1	-63.602455	126.218361	69.881752	candidate	0	0.0000	0	ai-scanner	nuecc		-63.602455	126.218361	69.881752	0	2026-08-16T21:14:20Z	1786914863	evt400251.npz
402077	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	185	18	167	-1	-73.142227	147.367859	277.398193	candidate	0	0.0000	0	ai-scanner	nuecc		-73.142227	147.367859	277.398193	0	2026-08-16T21:14:20Z	1786914863	evt402077.npz
402209	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	236	22	214	-1	181.743210	-72.683510	152.501358	candidate	0	0.0000	0	ai-scanner	nuecc		181.743210	-72.683510	152.501358	0	2026-08-16T21:14:17Z	1786914863	evt402209.npz
403397	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	205	21	184	-1	-47.042263	45.219990	220.725021	candidate	0	0.0000	0	ai-scanner	nuecc		-47.042263	45.219990	220.725021	0	2026-08-16T21:14:20Z	1786914863	evt403397.npz
404189	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	399	5	394	-1	-71.592476	63.148716	192.517761	candidate	0	0.0000	0	ai-scanner	nuecc		-71.592476	63.148716	192.517761	0	2026-08-16T21:14:17Z	1786914863	evt404189.npz
405201	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	710	32	678	-1	33.270069	13.955562	72.765564	candidate	0	0.0000	0	ai-scanner	nuecc		33.270069	13.955562	72.765564	0	2026-08-16T21:14:20Z	1786914863	evt405201.npz
406147	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	773	41	732	-1	87.283356	-117.043671	60.766663	candidate	0	0.0000	0	ai-scanner	nuecc		87.283356	-117.043671	60.766663	0	2026-08-16T21:14:20Z	1786914863	evt406147.npz
408326	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	441	8	433	-1	66.572556	-99.332191	231.675888	candidate	0	0.0000	0	ai-scanner	nuecc		66.572556	-99.332191	231.675888	0	2026-08-16T21:14:20Z	1786914863	evt408326.npz
408678	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	222	60	162	-1	-169.611755	-15.537661	435.627136	candidate	0	0.0000	0	ai-scanner	nuecc		-169.611755	-15.537661	435.627136	0	2026-08-16T21:14:20Z	1786914863	evt408678.npz
409140	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	153	21	132	-1	-75.722305	-1.113991	410.562103	candidate	0	0.0000	0	ai-scanner	nuecc		-75.722305	-1.113991	410.562103	0	2026-08-16T21:14:20Z	1786914863	evt409140.npz
409906	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	237	40	197	-1	-19.251045	-73.033310	381.799042	candidate	0	0.0000	0	ai-scanner	nuecc		-19.251045	-73.033310	381.799042	0	2026-08-16T21:14:20Z	1786914863	evt409906.npz
410680	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	340	23	317	-1	-80.466080	10.132608	11.703345	candidate	0	0.0000	0	ai-scanner	nuecc		-80.466080	10.132608	11.703345	0	2026-08-16T21:14:20Z	1786914863	evt410680.npz
410698	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	212	7	205	-1	179.902237	42.635166	184.358429	candidate	0	0.0000	0	ai-scanner	nuecc		179.902237	42.635166	184.358429	0	2026-08-16T21:14:20Z	1786914863	evt410698.npz
412396	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	276	13	263	-1	-81.951004	-131.323929	73.265419	candidate	0	0.0000	0	ai-scanner	nuecc		-81.951004	-131.323929	73.265419	0	2026-08-16T21:14:20Z	1786914863	evt412396.npz
414200	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	423	5	418	-1	-75.289612	-94.894211	377.784515	candidate	0	0.0000	0	ai-scanner	nuecc		-75.289612	-94.894211	377.784515	0	2026-08-16T21:14:20Z	1786914863	evt414200.npz
417496	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	61	14	47	-1	-166.227859	-87.263496	458.813843	candidate	0	0.0000	0	ai-scanner	nuecc		-166.227859	-87.263496	458.813843	0	2026-08-16T21:14:20Z	1786914863	evt417496.npz
47058	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	340	24	316	-1	39.577236	119.274033	99.987938	candidate	0	0.0000	0	ai-scanner	nuecc		39.577236	119.274033	99.987938	0	2026-08-16T21:14:20Z	1786914863	evt47058.npz
47278	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	163	27	136	-1	-84.211723	161.888229	202.707901	candidate	0	0.0000	0	ai-scanner	nuecc		-84.211723	161.888229	202.707901	0	2026-08-16T21:14:20Z	1786914863	evt47278.npz
474370	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	228	30	198	-1	-1.838310	98.328758	131.276245	candidate	0	0.0000	0	ai-scanner	nuecc		-1.838310	98.328758	131.276245	0	2026-08-16T21:14:20Z	1786914863	evt474370.npz
47784	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	452	16	436	-1	56.074524	-76.427139	113.829063	candidate	0	0.0000	0	ai-scanner	nuecc		56.074524	-76.427139	113.829063	0	2026-08-16T21:14:17Z	1786914863	evt47784.npz
478088	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	286	9	277	-1	-153.058319	20.046253	403.714355	candidate	0	0.0000	0	ai-scanner	nuecc		-153.058319	20.046253	403.714355	0	2026-08-16T21:14:21Z	1786914863	evt478088.npz
478220	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	570	34	536	-1	60.897568	-85.230629	160.443298	candidate	0	0.0000	0	ai-scanner	nuecc		60.897568	-85.230629	160.443298	0	2026-08-16T21:14:21Z	1786914863	evt478220.npz
478374	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	131	9	122	-1	134.993469	143.053848	387.709808	candidate	0	0.0000	0	ai-scanner	nuecc		134.993469	143.053848	387.709808	0	2026-08-16T21:14:21Z	1786914863	evt478374.npz
478594	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	46	7	39	-1	171.863785	-155.394318	107.236877	candidate	0	0.0000	0	ai-scanner	nuecc		171.863785	-155.394318	107.236877	0	2026-08-16T21:14:21Z	1786914863	evt478594.npz
478638	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	294	13	281	-1	35.258121	-166.649185	110.206009	candidate	0	0.0000	0	ai-scanner	nuecc		35.258121	-166.649185	110.206009	0	2026-08-16T21:14:21Z	1786914863	evt478638.npz
47916	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	59	5	54	-1	39.633400	193.886902	262.489532	candidate	0	0.0000	0	ai-scanner	nuecc		39.633400	193.886902	262.489532	0	2026-08-16T21:14:21Z	1786914863	evt47916.npz
480728	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	97	27	70	-1	-129.039413	-172.204147	19.689047	candidate	0	0.0000	0	ai-scanner	nuecc		-129.039413	-172.204147	19.689047	0	2026-08-16T21:14:21Z	1786914863	evt480728.npz
480970	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	160	10	150	-1	-170.310638	130.489075	451.004303	candidate	0	0.0000	0	ai-scanner	nuecc		-170.310638	130.489075	451.004303	0	2026-08-16T21:14:21Z	1786914863	evt480970.npz
48488	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	389	11	378	-1	-184.374908	182.529541	202.189331	candidate	0	0.0000	0	ai-scanner	nuecc		-184.374908	182.529541	202.189331	0	2026-08-16T21:14:21Z	1786914863	evt48488.npz
48774	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	509	9	500	-1	-7.827023	15.115883	185.689133	candidate	0	0.0000	0	ai-scanner	nuecc		-7.827023	15.115883	185.689133	0	2026-08-16T21:14:21Z	1786914863	evt48774.npz
494297	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	289	12	277	-1	19.144669	61.857861	374.480011	candidate	0	0.0000	0	ai-scanner	nuecc		19.144669	61.857861	374.480011	0	2026-08-16T21:14:21Z	1786914863	evt494297.npz
495199	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	424	11	413	-1	34.138367	-1.934669	33.304893	candidate	0	0.0000	0	ai-scanner	nuecc		34.138367	-1.934669	33.304893	0	2026-08-16T21:14:21Z	1786914863	evt495199.npz
497553	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	76	9	67	-1	-101.362259	53.573627	134.005280	candidate	0	0.0000	0	ai-scanner	nuecc		-101.362259	53.573627	134.005280	0	2026-08-16T21:14:21Z	1786914863	evt497553.npz
498851	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	142	20	122	-1	-187.867294	-82.440636	181.067871	candidate	0	0.0000	0	ai-scanner	nuecc		-187.867294	-82.440636	181.067871	0	2026-08-16T21:14:21Z	1786914863	evt498851.npz
499115	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	71	13	58	-1	-185.700729	-98.173347	380.752502	candidate	0	0.0000	0	ai-scanner	nuecc		-185.700729	-98.173347	380.752502	0	2026-08-16T21:14:21Z	1786914863	evt499115.npz
500149	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	273	8	265	-1	19.050167	-35.639519	404.613159	candidate	0	0.0000	0	ai-scanner	nuecc		19.050167	-35.639519	404.613159	0	2026-08-16T21:14:21Z	1786914863	evt500149.npz
50182	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	216	9	207	-1	-19.151566	-113.086319	306.007599	candidate	0	0.0000	0	ai-scanner	nuecc		-19.151566	-113.086319	306.007599	0	2026-08-16T21:14:21Z	1786914863	evt50182.npz
502525	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	113	14	99	-1	27.051189	26.604664	295.267822	candidate	0	0.0000	0	ai-scanner	nuecc		27.051189	26.604664	295.267822	0	2026-08-16T21:14:21Z	1786914863	evt502525.npz
502921	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	179	50	129	-1	145.690628	-166.279114	55.548420	candidate	0	0.0000	0	ai-scanner	nuecc		145.690628	-166.279114	55.548420	0	2026-08-16T21:14:21Z	1786914863	evt502921.npz
51219	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	433	31	402	-1	-84.380356	-110.241882	15.090117	candidate	0	0.0000	0	ai-scanner	nuecc		-84.380356	-110.241882	15.090117	0	2026-08-16T21:14:21Z	1786914863	evt51219.npz
51890	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	560	13	547	-1	56.961971	128.886414	33.709427	candidate	0	0.0000	0	ai-scanner	nuecc		56.961971	128.886414	33.709427	0	2026-08-16T21:14:21Z	1786914863	evt51890.npz
51964	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	365	7	358	-1	-122.061157	34.702698	289.718445	candidate	0	0.0000	0	ai-scanner	nuecc		-122.061157	34.702698	289.718445	0	2026-08-16T21:14:21Z	1786914863	evt51964.npz
52759	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	47	15	32	-1	55.830734	-121.312134	369.713165	candidate	0	0.0000	0	ai-scanner	nuecc		55.830734	-121.312134	369.713165	0	2026-08-16T21:14:21Z	1786914863	evt52759.npz
53130	vtxscan-mcp2k-auto	work-mcp2k-harv3	18259	1	80	7	73	-1	-110.165359	-35.940636	482.113373	candidate	0	0.0000	0	ai-scanner	nuecc		-110.165359	-35.940636	482.113373	0	2026-08-16T21:14:21Z	1786914863	evt53130.npz
53793	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	795	19	776	-1	84.334770	-21.679659	117.571411	candidate	0	0.0000	0	ai-scanner	nuecc		84.334770	-21.679659	117.571411	0	2026-08-16T21:14:21Z	1786914863	evt53793.npz
54508	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	46	11	35	-1	19.095547	-107.035286	200.293472	candidate	0	0.0000	0	ai-scanner	nuecc		19.095547	-107.035286	200.293472	0	2026-08-16T21:14:21Z	1786914863	evt54508.npz
55278	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	306	13	293	-1	-68.029251	84.899887	461.735535	candidate	0	0.0000	0	ai-scanner	nuecc		-68.029251	84.899887	461.735535	0	2026-08-16T21:14:21Z	1786914863	evt55278.npz
55322	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	470	23	447	-1	-78.229950	89.521446	188.585876	candidate	0	0.0000	0	ai-scanner	nuecc		-78.229950	89.521446	188.585876	0	2026-08-16T21:14:21Z	1786914863	evt55322.npz
55542	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	456	10	446	-1	-56.599751	-61.692162	123.714714	candidate	0	0.0000	0	ai-scanner	nuecc		-56.599751	-61.692162	123.714714	0	2026-08-16T21:14:21Z	1786914863	evt55542.npz
56939	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	385	13	372	-1	21.342598	-84.328705	100.212082	candidate	0	0.0000	0	ai-scanner	nuecc		21.342598	-84.328705	100.212082	0	2026-08-16T21:14:21Z	1786914863	evt56939.npz
57577	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	418	13	405	-1	29.630575	-96.060555	264.981934	candidate	0	0.0000	0	ai-scanner	nuecc		29.630575	-96.060555	264.981934	0	2026-08-16T21:14:21Z	1786914863	evt57577.npz
57742	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	260	15	245	-1	-38.632534	-95.052635	330.506836	candidate	0	0.0000	0	ai-scanner	nuecc		-38.632534	-95.052635	330.506836	0	2026-08-16T21:14:21Z	1786914863	evt57742.npz
58072	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	212	19	193	-1	-86.617180	-98.914932	164.888062	candidate	0	0.0000	0	ai-scanner	nuecc		-86.617180	-98.914932	164.888062	0	2026-08-16T21:14:21Z	1786914863	evt58072.npz
58325	vtxscan-mcp2k-auto	work-mcp2k-harv3	18255	1	162	23	139	-1	84.797585	-53.574596	93.288284	candidate	0	0.0000	0	ai-scanner	nuecc		84.797585	-53.574596	93.288284	0	2026-08-16T21:14:21Z	1786914863	evt58325.npz
