sample	event	cls	apa	plane	comp	ncell	Q	Qfrac	d_bundle	main	main_gid	n_union	f_own	f_companion	f_other	f_unmatched	bclass	dom_cluster	dom_npts	dom_gid	dom_t0	dom_in_union
mcp2k	323301	BUNDLE	1	0	33	544	4159686.4	8.931975942829327	1.0	19	-1	11	0.0	0.0	0.0	1.0	UNMATCHED	16	4241	1000000	-407146.8	0
mcp2k	323301	BUNDLE	0	0	33	376	3773682.6	0.09566928547575154	22.14	19	-1	11	0.0	0.0	1.0	0.0	OTHER	14	4579	6	284204.8	0
mcp2k	323301	BUNDLE	0	0	59	229	2413234.4	0.061179604965585596	15.13	19	-1	11	0.0	0.0	1.0	0.0	OTHER	13	12927	5	1948.5	0
mcp2k	323301	BUNDLE	1	0	35	107	720746.8	1.5476390428065012	1.0	19	-1	11	0.0	0.0	0.0	1.0	UNMATCHED	16	4241	1000000	-407146.8	0
mcp2k	346746	BUNDLE	0	1	67	236	1406927.5	0.1571918045868653	13.0	14	0	10	0.0	0.0	1.0	0.0	OTHER	13	6475	5	-1035470.2	0
mcp2k	346746	BUNDLE	0	0	22	153	962686.4	0.06491171464043015	1.0	14	0	10	0.0	0.0	1.0	0.0	OTHER	13	6475	5	-1035470.2	0
mcp2k	346878	BUNDLE	0	2	17	856	15625647.0	1.4533448194750744	1.0	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	0	21	607	5022336.6	0.47900795345979935	18.03	22	7	8	0.003	0.0	0.997	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	0	16	320	2897762.6	0.27637560824544244	13.0	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	1	97	224	1923037.8	0.15403480102411027	1.0	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	1	101	124	843875.5	0.0675941963967747	19.24	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	1	100	126	803273.7	0.06434200333836435	1.0	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	0	19	55	495969.3	0.0473033287677073	6.0	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	0	13	61	439807.3	0.04194684894072612	2.24	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	346878	BUNDLE	0	0	15	37	398198.4	0.037978378560880724	24.52	22	7	8	0.0	0.0	1.0	0.0	OTHER	21	5578	2	-280329.2	0
mcp2k	347384	BUNDLE	1	2	18	987	15553369.0	1.334082402015289	1.0	15	2	4	0.0	0.0	0.0	1.0	UNMATCHED	12	16324	1000000	869813.6	0
mcp2k	347384	BUNDLE	1	0	14	704	7712945.1	0.8340217621215674	4.0	15	2	4	0.0	0.0	0.0	1.0	UNMATCHED	10	12324	1000003	625827.9	0
mcp2k	347384	BUNDLE	1	0	13	537	4053385.1	0.43830357144112253	4.0	15	2	4	0.0	0.0	0.0	1.0	UNMATCHED	12	16324	1000000	869813.6	0
mcp2k	347384	BUNDLE	1	0	1	406	2736893.2	0.2959477164439477	1.0	15	2	4	0.0	0.0	0.0	1.0	UNMATCHED	12	16324	1000000	869813.6	0
mcp2k	347384	BUNDLE	1	2	33	161	1657389.0	0.14216170774278664	1.0	15	2	4	0.0	0.0	0.0	1.0	UNMATCHED	6	1187	1000006	734083.7	0
mcp2k	347824	BUNDLE	1	0	66	720	8150204.8	0.1499756390478053	1.0	24	1000002	34	0.0	0.0	0.013	0.987	UNMATCHED	20	2648	1000009	-379206.5	0
mcp2k	347824	BUNDLE	1	1	34	582	7213404.5	0.15840975146754407	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	0	59	740	7178870.0	0.13210166398409007	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	2	27	388	6766262.0	0.11249848325794432	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	1	12	560	5489106.8	0.12054336395065689	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	2	38	334	4710572.0	0.07831978798298696	1.0	24	1000002	34	0.008	0.0	0.0	0.992	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	2	37	351	3143661.0	0.05226772099235183	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	20	2648	1000009	-379206.5	0
mcp2k	347824	BUNDLE	1	0	83	250	2379404.3	0.043784504709083606	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	347824	BUNDLE	1	2	28	232	2086366.0	0.03468872628948513	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	20	2648	1000009	-379206.5	0
mcp2k	347824	BUNDLE	1	1	30	88	1533545.4	0.03367737739900701	1.0	24	1000002	34	0.0	0.0	0.0	1.0	UNMATCHED	23	7101	1000004	-46304.4	0
mcp2k	348638	BUNDLE	1	1	55	1129	19710517.3	70.25474715014161	1.0	26	1000014	2	0.001	0.0	0.0	0.999	UNMATCHED	24	26529	1000003	399518.3	0
mcp2k	348638	BUNDLE	1	2	30	679	6212237.0	0.6257907206795191	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	24	26529	1000003	399518.3	0
mcp2k	348638	BUNDLE	0	0	46	397	5116734.2	21.595755582604998	1.0	26	1000014	2	1.0	0.0	0.0	0.0	OWN	26	1083	1000014	1019.8	1
mcp2k	348638	BUNDLE	0	2	45	423	4647854.0	9.39953526655436	1.0	26	1000014	2	1.0	0.0	0.0	0.0	OWN	26	1083	1000014	1019.8	1
mcp2k	348638	BUNDLE	1	0	25	461	3727960.3	0.46327617387268033	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348638	BUNDLE	1	2	48	256	3642669.0	0.3669448636146598	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348638	BUNDLE	1	2	57	267	2473822.0	0.24920086793418367	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	24	26529	1000003	399518.3	0
mcp2k	348638	BUNDLE	1	0	52	345	1992622.2	0.24762452239358956	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	24	26529	1000003	399518.3	0
mcp2k	348638	BUNDLE	1	0	23	233	1525196.4	0.18953719882596015	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	24	26529	1000003	399518.3	0
mcp2k	348638	BUNDLE	1	1	63	147	1383366.6	4.930772197386778	13.93	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348638	BUNDLE	1	1	61	150	1345798.1	4.796865743885931	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348638	BUNDLE	1	2	49	99	1112392.0	0.11205699192708386	1.0	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348638	BUNDLE	0	1	93	139	992546.7	3.4208337411717347	1.0	26	1000014	2	1.0	0.0	0.0	0.0	OWN	26	1083	1000014	1019.8	1
mcp2k	348638	BUNDLE	1	0	33	84	619577.5	0.07699531929500446	13.93	26	1000014	2	0.0	0.0	0.0	1.0	UNMATCHED	16	765	1000005	880478.5	0
mcp2k	348682	BUNDLE	1	2	4	1580	16739948.0	1.6263334712903645	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	348682	BUNDLE	1	0	7	755	9601761.9	0.5877879165511457	10.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	348682	BUNDLE	1	0	15	746	7278819.7	0.4455851239567225	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	15	11240	1000003	-230157.3	0
mcp2k	348682	BUNDLE	0	0	13	758	5975649.2	0.5784753771721629	1.0	11	5	15	0.005	0.0	0.995	0.0	OTHER	12	2539	6	119382.0	0
mcp2k	348682	BUNDLE	1	1	28	610	3975295.1	0.2969919629556066	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	348682	BUNDLE	1	1	16	490	3713215.2	0.27741212749830707	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	15	11240	1000003	-230157.3	0
mcp2k	348682	BUNDLE	0	2	8	304	2968722.0	0.22446778234098042	22.0	11	5	15	0.0	0.0	1.0	0.0	OTHER	6	3187	10	-135256.5	0
mcp2k	348682	BUNDLE	1	2	12	155	2424125.0	0.23551062560599084	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	9	1838	1000002	575803.3	0
mcp2k	348682	BUNDLE	1	1	19	252	2125440.7	0.15879042681353106	1.0	11	5	15	0.0	0.0	1.0	0.0	OTHER	12	2539	6	119382.0	0
mcp2k	348682	BUNDLE	0	2	9	197	1889272.0	0.14284958176579307	22.56	11	5	15	0.0	0.0	1.0	0.0	OTHER	4	614	7	880990.0	0
mcp2k	348682	BUNDLE	1	0	19	214	1660503.9	0.10165052393207667	21.02	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	15	11240	1000003	-230157.3	0
mcp2k	348682	BUNDLE	1	0	18	113	1467664.1	0.08984551299235116	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	348682	BUNDLE	1	0	12	53	700804.3	0.04290090753105262	8.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	348682	BUNDLE	1	1	26	73	485684.2	0.03628518142829785	1.0	11	5	15	0.0	0.0	0.0	1.0	UNMATCHED	14	12925	1000001	-277013.6	0
mcp2k	349276	BUNDLE	0	2	24	1039	14790792.0	0.5552790488215068	1.0	21	0	5	0.0	0.0	1.0	0.0	OTHER	22	13877	4	-682573.5	0
mcp2k	349276	BUNDLE	0	1	30	297	1769616.5	0.06278963226379121	1.0	21	0	5	0.0	0.0	1.0	0.0	OTHER	22	13877	4	-682573.5	0
mcp2k	350354	BUNDLE	1	2	45	531	4703151.0	0.22959769263435878	12.04	18	1000006	46	0.008	0.0	0.0	0.992	UNMATCHED	14	1149	1000003	622273.7	0
mcp2k	350354	BUNDLE	1	1	4	488	3970002.3	0.1571304203818919	1.0	18	1000006	46	0.002	0.0	0.0	0.998	UNMATCHED	16	4942	1000005	-488955.0	0
mcp2k	350354	BUNDLE	1	1	11	271	2073666.4	0.08207453007364868	10.05	18	1000006	46	0.0	0.0	0.0	1.0	UNMATCHED	14	1149	1000003	622273.7	0
mcp2k	352664	BUNDLE	0	1	38	123	1069855.5	0.046134957855069124	1.0	7	0	4	0.0	0.0	0.0	1.0	UNMATCHED	15	2523	1000006	-154929.2	0
mcp2k	354248	BUNDLE	1	0	2	1062	9603852.7	0.147413124908157	1.0	29	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	14	4234	1000011	-92271.6	0
mcp2k	354248	BUNDLE	1	1	26	476	3050778.6	0.044569454450229085	1.0	29	-1	12	0.0	0.0	0.099	0.901	UNMATCHED	14	4234	1000011	-92271.6	0
mcp2k	354248	BUNDLE	1	0	4	318	2824295.0	0.043351159645803744	1.0	29	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	14	4234	1000011	-92271.6	0
mcp2k	355106	BUNDLE	1	2	9	297	5270661.0	0.16802633506402131	18.97	7	1000001	3	0.0	0.0	0.0	1.0	UNMATCHED	14	5916	1000006	-629155.6	0
mcp2k	355106	BUNDLE	1	1	3	423	4865223.0	0.07242880793357223	1.0	7	1000001	3	0.0	0.0	1.0	0.0	OTHER	6	6424	-1	-1000000000000.0	0
mcp2k	355106	BUNDLE	1	1	4	329	3452367.9	0.05139556635844443	1.0	7	1000001	3	0.0	0.0	0.892	0.108	OTHER	6	6424	-1	-1000000000000.0	0
mcp2k	355106	BUNDLE	1	0	7	498	3056251.2	0.05455895609561258	24.08	7	1000001	3	0.0	0.0	1.0	0.0	OTHER	6	6424	-1	-1000000000000.0	0
mcp2k	355106	BUNDLE	1	1	7	192	2940969.4	0.043782352383665284	1.0	7	1000001	3	0.0	0.0	0.0	1.0	UNMATCHED	11	3535	1000002	403855.7	0
mcp2k	355106	BUNDLE	1	0	25	408	2792131.3	0.04984399482931431	18.79	7	1000001	3	0.0	0.0	0.0	1.0	UNMATCHED	14	5916	1000006	-629155.6	0
mcp2k	355106	BUNDLE	1	0	12	349	2059470.4	0.03676482978029216	15.03	7	1000001	3	0.0	0.0	1.0	0.0	OTHER	6	6424	-1	-1000000000000.0	0
mcp2k	355106	BUNDLE	1	0	16	283	1989359.0	0.03551322952099348	11.18	7	1000001	3	0.0	0.0	1.0	0.0	OTHER	6	6424	-1	-1000000000000.0	0
mcp2k	355106	BUNDLE	1	2	7	132	1463059.0	0.04664167203173036	1.0	7	1000001	3	0.0	0.0	0.0	1.0	UNMATCHED	10	269	1000000	286848.3	0
mcp2k	388323	BUNDLE	0	2	19	918	10907914.0	1.334050262586652	1.0	23	1000010	18	0.001	0.0	0.999	0.0	OTHER	18	5359	1	-725467.4	0
mcp2k	388323	BUNDLE	0	1	5	759	6970245.1	0.7674561986474109	1.0	23	1000010	18	0.0	0.0	1.0	0.0	OTHER	22	3505	0	-631099.1	0
mcp2k	388323	BUNDLE	0	1	3	239	2510239.5	0.2763889700757549	1.0	23	1000010	18	0.0	0.0	1.0	0.0	OTHER	22	3505	0	-631099.1	0
mcp2k	388323	BUNDLE	0	0	38	217	1362472.1	0.15523282038801822	20.12	23	1000010	18	0.0	0.0	1.0	0.0	OTHER	22	3505	0	-631099.1	0
mcp2k	390216	BUNDLE	1	1	24	1348	14789066.7	0.5673404574973839	1.0	13	1000004	19	0.001	0.0	0.0	0.999	UNMATCHED	17	2722	1000000	814559.2	0
mcp2k	390216	BUNDLE	0	0	6	1092	9920636.9	13.015368825574816	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	12	4405	3	-408731.8	0
mcp2k	390216	BUNDLE	1	1	26	743	7698208.6	0.2953198655216218	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	12	4405	3	-408731.8	0
mcp2k	390216	BUNDLE	0	0	11	410	3482327.0	4.5686351323126715	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	12	4405	3	-408731.8	0
mcp2k	390216	BUNDLE	1	1	8	389	3362126.2	0.1289784037874372	1.0	13	1000004	19	0.0	0.0	0.0	1.0	UNMATCHED	19	3614	1000002	377594.4	0
mcp2k	390216	BUNDLE	1	0	16	442	3338501.9	0.12691375406546226	1.0	13	1000004	19	0.0	0.0	0.0	1.0	UNMATCHED	19	3614	1000002	377594.4	0
mcp2k	390216	BUNDLE	1	0	30	403	3107197.6	0.11812067923016446	1.0	13	1000004	19	0.02	0.0	0.0	0.98	UNMATCHED	19	3614	1000002	377594.4	0
mcp2k	390216	BUNDLE	0	2	19	181	1809671.0	5.947504551818427	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	11	4221	1	173738.8	0
mcp2k	390216	BUNDLE	0	2	18	107	1411541.0	4.639045728521004	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	11	4221	1	173738.8	0
mcp2k	390216	BUNDLE	1	0	32	155	1405384.6	0.05342594997228789	10.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	18	537	8	-718056.3	0
mcp2k	390216	BUNDLE	0	1	57	79	1000429.1	0.8420728395386982	1.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	18	537	8	-718056.3	0
mcp2k	390216	BUNDLE	0	0	24	64	704381.4	0.9241124140804655	2.0	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	18	537	8	-718056.3	0
mcp2k	390216	BUNDLE	0	1	55	27	247410.9	0.20824863960457057	14.87	13	1000004	19	0.0	0.0	1.0	0.0	OTHER	18	537	8	-718056.3	0
mcp2k	390743	BUNDLE	0	1	6	150	3199198.7	0.44876120423586313	19.31	17	6	9	0.0	0.0	0.0	1.0	UNMATCHED	18	3348	1000001	172164.7	0
mcp2k	390743	BUNDLE	0	2	4	89	706413.0	0.08402682338062809	1.0	17	6	9	0.0	0.0	1.0	0.0	OTHER	16	5082	2	-321446.0	0
mcp2k	392009	BUNDLE	0	2	22	593	7037767.0	0.7989090296509725	1.0	6	1000001	9	1.0	0.0	0.0	0.0	OWN	6	7671	1000001	1395.1	1
mcp2k	392009	BUNDLE	1	0	51	577	4794703.5	0.1700692999169968	1.0	6	1000001	9	0.828	0.0	0.0	0.172	OWN	6	7671	1000001	1395.1	1
mcp2k	392009	BUNDLE	0	2	19	397	4517909.0	0.5128612946750576	1.0	6	1000001	9	1.0	0.0	0.0	0.0	OWN	6	7671	1000001	1395.1	1
mcp2k	392009	BUNDLE	0	1	23	392	4186181.2	0.44535001884570335	20.62	6	1000001	9	1.0	0.0	0.0	0.0	OWN	6	7671	1000001	1395.1	1
mcp2k	392009	BUNDLE	1	2	17	152	2642063.0	0.08261888619576088	1.0	6	1000001	9	0.0	0.0	0.0	1.0	UNMATCHED	10	592	1000006	944798.4	0
mcp2k	392009	BUNDLE	0	0	16	368	2499002.9	0.15426479659265693	1.0	6	1000001	9	1.0	0.0	0.0	0.0	OWN	6	7671	1000001	1395.1	1
mcp2k	392009	BUNDLE	1	0	52	211	2359560.3	0.08369417803059957	1.0	6	1000001	9	0.051	0.0	0.0	0.949	UNMATCHED	10	592	1000006	944798.4	0
mcp2k	392009	BUNDLE	1	1	10	185	2061582.9	0.08839904679515422	1.0	6	1000001	9	0.0	0.0	0.0	1.0	UNMATCHED	10	592	1000006	944798.4	0
mcp2k	392174	BUNDLE	0	0	4	410	3832043.9	1.0041759562360395	21.95	3	1	6	0.0	0.0	1.0	0.0	OTHER	16	936	4	81476.0	0
mcp2k	392174	BUNDLE	0	0	9	264	1989330.5	0.5212982703843811	3.0	3	1	6	0.0	0.0	1.0	0.0	OTHER	14	7809	0	-102908.9	0
mcp2k	392174	BUNDLE	0	2	4	86	1089600.0	0.273625843780135	1.0	3	1	6	0.0	0.0	1.0	0.0	OTHER	16	936	4	81476.0	0
mcp2k	392174	BUNDLE	0	0	8	91	840256.5	0.22018677144357549	3.0	3	1	6	0.0	0.0	1.0	0.0	OTHER	14	7809	0	-102908.9	0
mcp2k	392262	BUNDLE	0	0	64	747	5111206.0	1.6824429522257138	24.76	6	9	5	0.0	0.0	1.0	0.0	OTHER	3	1232	1	1267781.0	0
mcp2k	392262	BUNDLE	0	1	27	293	1847877.5	0.7237061553526495	1.0	6	9	5	0.0	0.0	1.0	0.0	OTHER	1	955	10	352789.5	0
mcp2k	392262	BUNDLE	0	0	63	115	701372.9	0.23086917108938879	12.65	6	9	5	0.0	0.0	1.0	0.0	OTHER	3	1232	1	1267781.0	0
mcp2k	392327	BUNDLE	1	2	13	1101	15429733.0	1.1572754848584421	1.0	14	1000000	24	0.0	0.0	0.0	1.0	UNMATCHED	17	18532	1000001	277830.4	0
mcp2k	392327	BUNDLE	1	0	29	670	4900470.9	0.3445140990481702	2.0	14	1000000	24	0.0	0.0	0.0	1.0	UNMATCHED	17	18532	1000001	277830.4	0
mcp2k	392327	BUNDLE	1	0	28	394	3429282.9	0.24108628186625827	1.0	14	1000000	24	0.0	0.0	0.0	1.0	UNMATCHED	12	2069	1000002	-13435.4	0
mcp2k	392327	BUNDLE	1	1	16	229	1746589.6	0.1279288040690655	23.85	14	1000000	24	0.002	0.0	0.0	0.998	UNMATCHED	12	2069	1000002	-13435.4	0
mcp2k	392417	BUNDLE	0	2	57	735	22739090.0	1.2530536138294603	1.0	19	6	6	0.0	0.0	1.0	0.0	OTHER	10	3751	2	-555690.6	0
mcp2k	392417	BUNDLE	0	1	30	452	4555751.9	0.22363750682202724	1.0	19	6	6	0.0	0.0	1.0	0.0	OTHER	16	5164	1	65501.1	0
mcp2k	392527	BUNDLE	1	1	106	1587	13732440.6	1.4210360458773783	1.0	13	1000009	3	0.0	0.0	0.0	1.0	UNMATCHED	16	4135	1000007	-444652.9	0
mcp2k	392527	BUNDLE	1	0	42	178	1146387.7	0.08862205732515585	1.0	13	1000009	3	0.0	0.0	0.0	1.0	UNMATCHED	7	4300	1000001	9354.7	0
mcp2k	392693	BUNDLE	1	1	30	2523	22810008.9	1.2787007107527033	1.0	11	1000006	7	0.001	0.0	0.28	0.719	UNMATCHED	12	4029	1000005	-146892.1	0
mcp2k	392693	BUNDLE	1	2	12	853	9146591.0	0.49047320313056764	1.0	11	1000006	7	0.0	0.0	1.0	0.0	OTHER	9	3185	3	-581337.6	0
mcp2k	392759	BUNDLE	0	0	19	230	1778759.3	0.20359204887786028	1.0	10	5	21	0.0	0.0	1.0	0.0	OTHER	6	1796	0	1063236.1	0
mcp2k	392759	BUNDLE	0	1	2	145	1291971.9	0.09082266307273852	1.0	10	5	21	0.0	0.0	1.0	0.0	OTHER	6	1796	0	1063236.1	0
mcp2k	392901	BUNDLE	1	2	17	1809	34099167.0	59.82813815900286	10.05	22	-1	10	0.0	0.0	0.433	0.567	UNMATCHED	19	4200	1000005	361718.0	0
mcp2k	392901	BUNDLE	0	0	82	1744	18910759.7	4.153966685515091	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	14	30548	6	1881.6	0
mcp2k	392901	BUNDLE	0	0	109	1292	13070495.2	2.8710851644942066	24.7	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	392901	BUNDLE	1	1	33	868	10171552.7	15.518360284676485	5.0	22	-1	10	0.0	0.0	0.151	0.849	UNMATCHED	19	4200	1000005	361718.0	0
mcp2k	392901	BUNDLE	1	1	36	904	6805296.1	10.382587579151389	1.0	22	-1	10	0.0	0.0	0.0	1.0	UNMATCHED	19	4200	1000005	361718.0	0
mcp2k	392901	BUNDLE	0	1	2	972	6590810.2	0.7544279562995181	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	14	30548	6	1881.6	0
mcp2k	392901	BUNDLE	0	2	5	397	3570466.0	0.9702155526721602	22.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	392901	BUNDLE	0	1	102	363	2539057.2	0.29063736872950413	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	14	30548	6	1881.6	0
mcp2k	392901	BUNDLE	0	1	8	204	1268066.8	0.14515135701757423	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	14	30548	6	1881.6	0
mcp2k	392901	BUNDLE	1	0	14	172	1251508.5	2.0220220373862308	10.44	22	-1	10	0.0	0.0	1.0	0.0	OTHER	14	30548	6	1881.6	0
mcp2k	392901	BUNDLE	0	0	29	187	1150990.3	0.25282830713305615	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	392901	BUNDLE	0	2	64	96	929406.0	0.2525508311651257	15.03	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	392901	BUNDLE	0	0	83	83	494535.3	0.10863038786385781	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	392901	BUNDLE	0	2	50	53	439867.0	0.11952664008206354	1.0	22	-1	10	0.0	0.0	1.0	0.0	OTHER	16	20577	3	125624.2	0
mcp2k	393089	BUNDLE	0	2	42	28	275379.0	0.06487888233951206	1.0	19	8	4	0.0	1.0	0.0	0.0	COMPANION	6	65	8	1299.8	0
mcp2k	393089	BUNDLE	0	1	66	22	223247.9	0.05540056624005885	1.0	19	8	4	0.0	1.0	0.0	0.0	COMPANION	6	65	8	1299.8	0
mcp2k	393485	BUNDLE	0	0	39	875	7362036.5	0.40782333902900136	1.0	4	2	1	0.0	0.0	1.0	0.0	OTHER	14	3114	8	-445113.4	0
mcp2k	393485	BUNDLE	0	1	14	176	1269242.9	0.059994360002300996	1.0	4	2	1	0.0	0.0	0.0	1.0	UNMATCHED	13	6474	1000000	-793456.5	0
mcp2k	393485	BUNDLE	0	1	13	99	684461.1	0.0323529921979244	1.0	4	2	1	0.0	0.0	1.0	0.0	OTHER	14	3114	8	-445113.4	0
mcp2k	393505	BUNDLE	1	2	13	847	17719172.0	0.26455222033810366	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	10	3629	1000001	577996.0	0
mcp2k	393505	BUNDLE	1	0	32	689	12038878.3	0.3131351832843311	1.0	21	-1	12	0.003	0.0	0.0	0.997	UNMATCHED	18	7990	1000000	-303866.5	0
mcp2k	393505	BUNDLE	1	0	41	567	10053539.0	0.2614958552593036	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	18	7990	1000000	-303866.5	0
mcp2k	393505	BUNDLE	1	0	16	859	8528886.5	0.22183914238827024	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	10	3629	1000001	577996.0	0
mcp2k	393505	BUNDLE	1	2	7	893	7794329.0	0.11637152362399729	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	18	7990	1000000	-303866.5	0
mcp2k	393505	BUNDLE	1	2	21	317	5430381.0	0.08107711527558126	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	10	3629	1000001	577996.0	0
mcp2k	393505	BUNDLE	1	1	37	237	2459340.9	0.03846075785258717	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	10	3629	1000001	577996.0	0
mcp2k	393505	BUNDLE	1	0	30	185	1856826.3	0.04829666263655696	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	10	3629	1000001	577996.0	0
mcp2k	393505	BUNDLE	1	0	29	174	1412550.1	0.03674089258480171	1.0	21	-1	12	0.0	0.0	0.0	1.0	UNMATCHED	11	2103	1000007	394252.2	0
mcp2k	393758	BUNDLE	0	2	8	408	6671806.0	0.8314303260567771	1.0	17	5	2	0.0	0.0	1.0	0.0	OTHER	12	3638	2	-951246.1	0
mcp2k	393758	BUNDLE	0	0	23	157	1083266.7	0.1953617568750363	1.0	17	5	2	0.0	0.0	1.0	0.0	OTHER	13	1536	4	-1185706.7	0
mcp2k	393791	BUNDLE	1	0	22	2595	24816831.3	125.66457705331096	7.28	7	1	11	0.001	0.0	0.246	0.753	UNMATCHED	10	2995	1000001	422876.8	0
mcp2k	393791	BUNDLE	1	1	5	2941	22769590.0	127.63373335672674	12.37	7	1	11	0.0	0.0	0.32	0.679	UNMATCHED	8	3137	1000004	248305.1	0
mcp2k	393791	BUNDLE	1	1	21	322	2449725.9	13.731809062774841	23.0	7	1	11	0.0	0.0	0.0	1.0	UNMATCHED	10	2995	1000001	422876.8	0
mcp2k	393791	BUNDLE	1	1	16	43	303976.9	1.7039264475646856	11.66	7	1	11	0.0	0.0	0.0	1.0	UNMATCHED	10	2995	1000001	422876.8	0
mcp2k	393935	BUNDLE	1	2	32	426	5431275.0	0.10049541490450098	4.0	16	1000005	2	0.0	0.0	0.0	1.0	UNMATCHED	14	5563	1000002	187515.8	0
