sample	event	cls	apa	plane	comp	ncell	Q	Qfrac	wmin	wmax	smin	smax	wext	sext	cw	cs	f_act	f_noblobslice	f_zsum	nplane_act	d_bundle	d_scope	Qbundle_plane	pca_rms	npartner_planes	qmax	f_topwire	f_topslice	nwire_q	floor	f_cov4	fq_cov4
mcp1k	289832	BUNDLE	0	1	61	255	2068990.9	0.638455245031653	1280	1362	639	705	83	67	1319.7	671.2	1.0	0.0	0.0	3.0	1.0	0.0	3240620.1	0.82	1	31595.0	0.035	0.037	0	2836.5	0.0	0.0
mcp1k	289832	BUNDLE	0	1	65	40	282964.9	0.0873181339583742	1418	1433	748	759	16	12	1426.4	753.1	1.0	0.0	0.0	3.0	1.0	0.0	3240620.1	0.63	1	10926.9	0.087	0.104	13	2836.5	0.0	0.0
mcp1k	290729	BUNDLE	0	2	20	375	12520360.0	0.45022208039915285	450	465	490	574	16	85	462.2	517.7	0.981	0.0	0.0	3.0	1.0	0.0	27809298.0	3.5	2	136145.0	0.351	0.039	5	4525.5	0.0	0.0
mcp1k	290729	BUNDLE	0	2	36	457	9389799.0	0.33764962351800465	467	502	490	545	36	56	472.8	515.4	0.991	0.0	0.0	3.0	1.0	0.0	27809298.0	8.03	2	118907.0	0.154	0.059	8	4525.5	0.0	0.0
mcp1k	290729	BUNDLE	0	2	59	711	8879539.0	0.3193010841194193	528	644	177	528	117	352	587.3	351.2	1.0	0.0	0.0	3.0	19.31	0.0	27809298.0	0.66	2	41370.0	0.023	0.011	0	4525.5	0.0	0.0
mcp1k	290729	BUNDLE	0	1	6	901	7078025.1	0.5440727203881612	472	732	129	387	261	259	604.9	254.6	1.0	0.0	0.0	3.0	1.0	0.0	13009336.5	1.15	2	25300.6	0.019	0.014	0	2930.7	0.0	0.0
mcp1k	290729	BUNDLE	0	0	78	120	1219424.5	0.08147281693767258	1190	1214	292	328	25	37	1199.2	307.0	1.0	0.0	0.0	3.0	1.0	0.0	14967255.9	0.93	2	32173.7	0.1	0.085	6	2946.4	0.0	0.0
mcp1k	290729	BUNDLE	0	0	82	110	872830.6	0.05831600701101128	1322	1348	490	528	27	39	1335.1	508.4	1.0	0.0	0.0	3.0	1.0	0.0	14967255.9	0.7	2	15605.6	0.055	0.036	3	2946.4	0.0	0.0
mcp1k	290729	BUNDLE	0	1	2	132	839920.7	0.06456291602573275	329	368	490	528	40	39	348.2	508.4	1.0	0.0	0.0	3.0	1.0	0.0	13009336.5	0.73	2	11962.8	0.04	0.037	0	2930.7	0.0	0.0
mcp1k	291037	BUNDLE	1	1	1	585	18459218.4	2.4158246618111243	278	418	384	406	141	23	337.9	393.0	1.0	0.0	0.0	3.0	24.52	0.0	7640959.5	1.49	2	152962.2	0.026	0.085	0	3975.3	0.0	0.0
mcp1k	291037	BUNDLE	1	2	5	1174	8026243.0	1.10058728664083	407	831	392	407	425	16	616.4	397.5	1.0	0.0	0.0	3.0	16.0	0.0	7292691.0	1.09	2	26221.0	0.009	0.126	0	2782.5	0.0	0.0
mcp1k	291037	BUNDLE	1	0	22	694	5376119.6	0.7051681854290834	1231	1458	392	400	228	9	1345.0	396.2	1.0	0.0	0.0	3.0	14.0	0.0	7623882.8	0.89	2	33838.6	0.016	0.167	0	2705.0	0.0	0.0
mcp1k	291064	BUNDLE	0	1	16	1465	14866299.6	0.7370711873211516	607	732	380	854	126	475	663.7	625.4	0.999	0.0	0.0	3.0	1.0	0.0	20169421.7	18.96	2	37867.1	0.018	0.042	0	2865.8	0.0	0.0
mcp1k	291064	BUNDLE	0	2	8	320	10667127.0	0.7056236350079352	581	620	692	780	40	89	596.1	732.0	1.0	0.0	0.0	3.0	1.0	0.0	15117304.0	4.49	1	106984.0	0.078	0.026	3	4336.5	0.0	0.0
mcp1k	291064	BUNDLE	0	0	3	396	3773042.7	0.2072007719313865	360	471	252	334	112	83	412.0	297.1	1.0	0.0	0.0	3.0	1.0	0.0	18209597.7	1.07	1	29820.1	0.025	0.047	0	2755.4	0.0	0.0
mcp1k	291064	BUNDLE	0	1	58	358	2497756.6	0.12383878115850987	1115	1247	739	765	133	27	1179.2	750.6	1.0	0.0	0.0	3.0	1.0	0.0	20169421.7	0.99	1	24929.8	0.03	0.066	0	2865.8	0.0	0.0
mcp1k	291064	BUNDLE	0	1	54	221	1921208.8	0.09525353917311373	1010	1084	293	334	75	42	1050.8	317.1	1.0	0.0	0.0	3.0	1.0	0.0	20169421.7	0.91	1	28206.8	0.046	0.095	0	2865.8	0.0	0.0
mcp1k	291064	BUNDLE	0	2	10	39	1468405.0	0.09713405247390672	623	633	678	682	11	5	629.1	680.7	1.0	0.0	0.0	3.0	1.0	0.0	15117304.0	1.2	2	120670.0	0.202	0.367	8	4336.5	0.0	0.0
mcp1k	291262	BUNDLE	0	1	18	995	8305571.9	0.48164550996696026	1027	1213	116	383	187	268	1129.0	219.4	1.0	0.0	0.0	3.0	12.65	0.0	17244159.3	36.11	2	36571.8	0.015	0.014	0	3208.7	0.0	0.0
mcp1k	291262	BUNDLE	0	2	19	244	4295066.0	0.265406436986621	783	831	216	315	49	100	806.3	266.4	1.0	0.0	0.0	3.0	1.0	0.0	16182976.0	1.22	2	41401.0	0.035	0.023	0	3999.5	0.0	0.0
mcp1k	291262	BUNDLE	0	0	28	547	4009460.7	0.3467729950523195	772	960	116	209	189	94	865.9	163.3	1.0	0.0	0.0	3.0	1.0	0.0	11562205.7	0.91	1	38017.1	0.023	0.028	0	2676.4	0.0	0.0
mcp1k	291570	BUNDLE	0	2	10	260	3701354.0	2.1732720733944952	480	525	541	647	46	107	502.5	594.3	1.0	0.0	0.0	3.0	1.0	0.0	1703125.0	0.83	1	31143.0	0.031	0.019	0	4940.2	0.0	0.0
mcp1k	291570	BUNDLE	0	0	68	498	3249333.8	0.23053169514620717	1190	1363	541	588	174	48	1272.6	564.8	1.0	0.0	0.0	3.0	1.0	0.0	14094954.7	0.86	1	24226.1	0.02	0.031	0	2506.7	0.0	0.0
mcp1k	291570	BUNDLE	0	1	54	308	2123575.8	0.1644883957172391	831	946	496	504	116	9	888.2	500.2	1.0	0.0	0.0	3.0	1.0	0.0	12910186.1	0.8	1	19579.5	0.023	0.169	0	2827.6	0.0	0.0
mcp1k	291570	BUNDLE	0	0	35	82	574883.0	0.04078643828489921	759	785	498	502	27	5	771.9	500.3	1.0	0.0	0.0	3.0	1.0	0.0	14094954.7	0.9	1	15965.3	0.065	0.422	2	2506.7	0.0	0.0
mcp1k	291961	BUNDLE	0	2	10	435	5976952.0	0.3521604483462143	350	400	169	369	51	201	373.1	267.3	1.0	0.0	0.0	3.0	8.25	0.0	16972241.0	1.15	1	29882.0	0.062	0.009	1	4070.2	0.0	0.0
mcp1k	291961	BUNDLE	0	0	7	272	2042228.3	0.1082485595036609	458	542	119	173	85	55	502.2	145.3	1.0	0.0	0.0	3.0	1.0	0.0	18866101.4	1.15	1	30027.2	0.07	0.04	1	2652.6	0.0	0.0
mcp1k	291961	BUNDLE	0	1	29	254	1751673.2	0.07536092993256696	1164	1247	118	193	84	76	1206.1	154.5	1.0	0.0	0.0	3.0	1.0	0.0	23243784.3	0.72	1	15209.2	0.023	0.021	0	2939.1	0.0	0.0
mcp1k	291961	BUNDLE	0	0	5	79	623303.5	0.033038277850027886	395	415	201	216	21	16	406.3	208.3	1.0	0.0	0.0	3.0	1.0	0.0	18866101.4	1.01	1	18170.4	0.071	0.134	10	2652.6	0.0	0.0
mcp1k	292005	BUNDLE	1	1	21	424	3485683.2	0.16670315722007065	806	879	117	180	74	64	842.1	140.7	1.0	0.0	0.0	3.0	17.03	0.0	20909521.2	12.61	1	25804.7	0.039	0.053	0	3026.8	0.0	0.0
mcp1k	292005	BUNDLE	1	2	23	101	1029244.0	0.050463469897733475	1542	1563	149	190	22	42	1552.1	170.8	1.0	0.0	0.0	3.0	1.0	0.0	20395823.0	0.65	1	23513.0	0.069	0.044	5	2991.0	0.0	0.0
mcp1k	292027	BUNDLE	1	0	46	515	3639543.7	0.0808723278057774	1275	1458	437	487	184	51	1364.0	461.6	1.0	0.0	0.0	3.0	1.0	0.0	45003572.9	0.8	1	23608.2	0.015	0.026	0	2809.8	0.0	0.0
mcp1k	292027	BUNDLE	1	2	14	297	2755223.0	0.037707860244055626	1162	1262	6	99	101	94	1211.9	54.4	1.0	0.0	0.0	3.0	1.0	0.0	73067604.0	0.7	2	42314.0	0.033	0.026	0	3359.2	0.0	0.0
mcp1k	292027	BUNDLE	1	0	50	208	1696145.1	0.037689120900887406	1318	1357	2	80	40	79	1336.6	42.4	1.0	0.0	0.0	3.0	20.22	0.0	45003572.9	0.75	2	19356.9	0.044	0.025	0	2809.8	0.0	0.0
mcp1k	292027	BUNDLE	1	0	65	208	1498118.0	0.033288868048963284	1534	1609	48	99	76	52	1573.8	73.1	1.0	0.0	0.0	3.0	1.0	0.0	45003572.9	0.71	2	21930.4	0.037	0.05	0	2809.8	0.0	0.0
mcp1k	292027	BUNDLE	1	1	11	109	1457412.3	0.03107686094931371	757	772	41	91	16	51	764.7	67.9	1.0	0.0	0.0	3.0	9.85	0.0	46897024.2	0.75	2	34239.6	0.084	0.042	14	3158.7	0.0	0.0
mcp1k	292384	BUNDLE	0	2	26	870	10015266.0	0.1632578948663056	1264	1492	558	856	229	299	1373.8	699.9	1.0	0.0	0.0	3.0	24.84	0.0	61346289.0	1.24	2	42484.0	0.013	0.008	0	3424.0	0.0	0.0
mcp1k	292384	BUNDLE	0	2	25	1093	9429532.0	0.1537099008548015	1264	1577	430	852	314	423	1421.6	640.2	1.0	0.0	0.0	3.0	24.08	0.0	61346289.0	0.86	2	25280.0	0.007	0.007	0	3424.0	0.0	0.0
mcp1k	292384	BUNDLE	0	1	19	582	5874684.5	0.13927793280342998	949	1007	456	604	59	149	981.8	509.8	0.998	0.0	0.0	3.0	21.21	0.0	42179578.5	13.31	1	42092.5	0.042	0.048	0	2888.1	0.0	0.0
mcp1k	292384	BUNDLE	0	1	1	532	4257960.5	0.1009483890409194	377	567	753	824	191	72	467.7	788.5	1.0	0.0	0.0	3.0	1.0	0.0	42179578.5	0.98	2	34380.5	0.018	0.044	0	2888.1	0.0	0.0
mcp1k	292384	BUNDLE	0	2	4	212	3004135.0	0.04897011781755861	80	117	667	691	38	25	100.3	673.4	1.0	0.0	0.0	3.0	1.0	0.0	61346289.0	7.26	2	64067.0	0.067	0.26	3	3424.0	0.0	0.0
mcp1k	292384	BUNDLE	0	2	22	293	2871398.0	0.04680638465351995	1093	1187	211	330	95	120	1136.7	267.2	1.0	0.0	0.0	3.0	1.0	0.0	61346289.0	0.6	1	34244.0	0.03	0.023	0	3424.0	0.0	0.0
mcp1k	292384	BUNDLE	0	1	7	308	2853835.0	0.06765916354522129	832	882	753	855	51	103	857.3	806.0	1.0	0.0	0.0	3.0	1.0	0.0	42179578.5	1.72	2	27483.6	0.039	0.039	0	2888.1	0.0	0.0
mcp1k	292384	BUNDLE	0	0	34	246	2686916.3	0.048789743162065184	884	894	211	330	11	120	889.3	271.2	1.0	0.0	0.0	3.0	1.0	0.0	55071335.2	0.68	1	47414.2	0.167	0.024	9	3297.5	0.0	0.0
mcp1k	292384	BUNDLE	0	2	20	243	2635953.0	0.04296841818744733	1013	1059	753	856	47	104	1036.1	805.7	1.0	0.0	0.0	3.0	1.0	0.0	61346289.0	0.87	2	42284.0	0.066	0.038	2	3424.0	0.0	0.0
mcp1k	292384	BUNDLE	0	0	38	334	2535065.0	0.04603238673610368	1279	1371	753	855	93	103	1328.6	807.4	1.0	0.0	0.0	3.0	1.0	0.0	55071335.2	1.17	2	24971.8	0.028	0.042	0	3297.5	0.0	0.0
mcp1k	292384	BUNDLE	0	0	33	267	2429301.1	0.044111897617474145	807	833	753	852	27	100	821.6	801.5	0.996	0.0	0.0	3.0	1.0	0.0	55071335.2	1.03	2	20600.7	0.078	0.016	4	3297.5	0.0	0.0
mcp1k	292533	BUNDLE	0	1	12	754	5662759.6	0.1500914087001651	232	480	555	678	249	124	363.2	620.2	1.0	0.0	0.0	3.0	1.0	0.0	37728739.1	0.96	1	37499.5	0.02	0.029	0	2647.9	0.0	0.0
mcp1k	292533	BUNDLE	0	2	13	177	1780753.0	0.058718466637300064	587	644	642	685	58	44	613.5	661.9	1.0	0.0	0.0	3.0	1.0	0.0	30326967.0	0.89	1	32489.0	0.073	0.073	1	3839.0	0.0	0.0
mcp1k	292643	BUNDLE	1	0	36	369	2954264.4	0.10979307414950473	929	1027	509	571	99	63	985.6	536.0	1.0	0.0	0.0	3.0	1.0	0.0	26907566.1	3.28	1	27724.2	0.056	0.039	1	2651.4	0.0	0.0
mcp1k	292643	BUNDLE	1	1	53	377	2807859.2	0.2729437652435267	609	755	541	585	147	45	680.6	562.8	1.0	0.0	0.0	3.0	10.0	0.0	10287317.6	1.37	1	20038.5	0.019	0.042	0	3326.5	0.0	0.0
mcp1k	292643	BUNDLE	1	1	63	176	1539861.6	0.1496854340338438	823	879	508	526	57	19	852.4	516.4	1.0	0.0	0.0	3.0	1.0	0.0	10287317.6	1.92	1	40640.3	0.111	0.082	3	3326.5	0.0	0.0
mcp1k	313847	BUNDLE	0	2	7	770	8333384.0	0.15275909290833423	871	1080	88	377	210	290	992.9	230.2	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	7.59	1	48953.0	0.023	0.011	0	3917.5	0.0	0.0
mcp1k	313847	BUNDLE	0	2	12	502	8116159.0	0.1487771458437308	958	1034	650	856	77	207	998.0	751.3	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	1.9	2	38544.0	0.027	0.013	0	3917.5	0.0	0.0
mcp1k	313847	BUNDLE	0	1	1	1116	7483198.2	0.12323329218935805	276	712	390	419	437	30	502.6	399.8	1.0	0.0	0.0	3.0	1.0	0.0	60723835.8	2.67	2	41042.7	0.015	0.177	0	2593.6	0.0	0.0
mcp1k	313847	BUNDLE	0	0	28	469	6773846.9	0.1008799015662739	1191	1321	390	400	131	11	1260.4	394.7	1.0	0.0	0.0	3.0	1.0	0.0	67147635.9	1.28	2	69713.6	0.026	0.21	0	3064.3	0.0	0.0
mcp1k	313847	BUNDLE	0	2	19	553	5546327.0	0.10166960762794593	1424	1637	418	442	214	25	1525.1	427.2	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	1.46	2	32858.0	0.016	0.102	0	3917.5	0.0	0.0
mcp1k	313847	BUNDLE	0	2	6	341	3779594.0	0.06928366087555578	741	821	431	561	81	131	781.2	493.7	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	0.88	2	29158.0	0.035	0.015	0	3917.5	0.0	0.0
mcp1k	313847	BUNDLE	0	0	29	250	3537713.0	0.05268559276261876	1333	1405	394	411	73	18	1368.2	401.9	1.0	0.0	0.0	3.0	1.0	0.0	67147635.9	1.04	1	34271.9	0.026	0.09	0	3064.3	0.0	0.0
mcp1k	313847	BUNDLE	0	1	10	368	3005634.6	0.04949678425946867	1010	1119	650	725	110	76	1068.2	684.4	1.0	0.0	0.0	3.0	1.0	0.0	60723835.8	1.11	2	23375.4	0.048	0.026	0	2593.6	0.0	0.0
mcp1k	313847	BUNDLE	0	1	44	476	2989809.4	0.04923617489921479	1781	1970	424	442	190	19	1867.2	431.4	1.0	0.0	0.0	3.0	1.0	0.0	60723835.8	0.97	2	22885.2	0.02	0.091	0	2593.6	0.0	0.0
mcp1k	313847	BUNDLE	0	0	18	387	2656113.6	0.039556323382041805	994	1131	652	726	138	75	1057.1	686.7	1.0	0.0	0.0	3.0	4.24	0.0	67147635.9	1.13	2	17142.9	0.031	0.026	0	3064.3	0.0	0.0
mcp1k	313847	BUNDLE	0	2	5	239	2533361.0	0.0464389890552686	739	821	390	395	83	6	780.7	393.1	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	0.95	2	32038.0	0.031	0.446	0	3917.5	0.0	0.0
mcp1k	313847	BUNDLE	0	2	16	181	1866940.0	0.03422283923485171	1289	1360	414	418	72	5	1325.3	415.9	1.0	0.0	0.0	3.0	1.0	0.0	54552458.0	0.76	1	44190.0	0.054	0.457	1	3917.5	0.0	0.0
mcp1k	313979	BUNDLE	0	0	52	607	4000416.9	0.5065725946270481	1244	1442	677	775	199	99	1347.1	727.9	1.0	0.0	0.0	3.0	1.0	0.0	7897025.9	0.87	1	23892.2	0.016	0.021	0	2561.7	0.0	0.0
mcp1k	313979	BUNDLE	0	2	18	135	1126870.0	0.15427126755654175	838	889	662	719	52	58	863.6	690.3	1.0	0.0	0.0	3.0	1.0	0.0	7304471.0	0.55	1	20085.0	0.04	0.027	0	3917.5	0.0	0.0
mcp1k	314507	BUNDLE	1	0	1	811	12137284.9	1.0357712091855602	240	453	497	521	214	25	342.3	508.0	1.0	0.0	0.0	3.0	1.0	0.0	11718113.8	1.74	2	51590.0	0.011	0.082	0	2824.5	0.0	0.0
mcp1k	314507	BUNDLE	1	1	19	565	4205678.5	0.40826903914933443	1162	1387	509	522	226	14	1266.9	515.4	1.0	0.0	0.0	3.0	2.0	0.0	10301242.8	1.03	2	33950.5	0.034	0.17	0	3075.7	0.0	0.0
mcp1k	314507	BUNDLE	1	1	16	238	1567321.4	0.1521487679137123	953	1050	500	505	98	6	1000.6	502.5	1.0	0.0	0.0	3.0	1.0	0.0	10301242.8	0.75	1	16130.8	0.031	0.354	0	3075.7	0.0	0.0
mcp1k	314507	BUNDLE	1	2	6	103	1048340.0	0.21499466481656218	407	440	515	520	34	6	423.5	516.8	1.0	0.0	0.0	3.0	1.0	0.0	4876121.0	0.98	2	34886.0	0.075	0.389	4	3658.2	0.0	0.0
mcp1k	314507	BUNDLE	1	2	10	20	161767.0	0.03317534573075607	472	479	519	522	8	4	475.1	520.1	1.0	0.0	0.0	3.0	1.0	0.0	4876121.0	0.71	2	14101.0	0.187	0.428	8	3658.2	0.0	0.0
mcp1k	314507	NOBLOB-INSLICE	1	0	12	225	1631438.0	0.13922360098602216	700	769	281	352	70	72	735.3	316.6	1.0	0.307	0.0	3.0	0.0	1.0	11718113.8	0.69	1	14319.2	0.021	0.019	0	2824.5	0.076	0.071
mcp1k	314507	NOBLOB-INSLICE	1	1	14	171	1380636.2	0.1340261778899144	955	1013	396	443	59	48	985.0	420.2	1.0	0.0	0.0	3.0	0.0	1.0	10301242.8	0.72	1	16574.3	0.029	0.031	0	3075.7	1.0	1.0
mcp1k	314507	NOBLOB-INSLICE	1	0	10	132	933148.7	0.07963301226857858	608	651	396	432	44	37	628.8	413.3	1.0	0.0	0.0	3.0	0.0	1.0	11718113.8	0.75	1	14956.3	0.039	0.04	0	2824.5	1.0	1.0
mcp1k	314507	NOBLOB-INSLICE	1	1	11	69	534497.5	0.051886700505690435	884	906	330	352	23	23	894.0	341.5	1.0	0.0	0.0	3.0	0.0	1.0	10301242.8	0.67	1	14791.3	0.062	0.06	11	3075.7	0.232	0.222
mcp1k	315013	BUNDLE	0	1	12	940	10289527.7	0.3634991464461044	382	707	405	445	326	41	549.1	424.2	1.0	0.0	0.0	3.0	1.0	0.0	28306882.7	1.04	1	36832.4	0.01	0.036	0	3719.9	0.0	0.0
mcp1k	315013	BUNDLE	0	1	11	1099	10187585.9	0.35989783855641583	304	707	463	622	404	160	505.7	541.9	1.0	0.0	0.0	3.0	1.0	0.0	28306882.7	0.8	2	28866.6	0.006	0.009	0	3719.9	0.0	0.0
mcp1k	315013	BUNDLE	0	2	23	47	702494.0	0.0335759489193853	903	915	533	539	13	7	907.5	537.0	1.0	0.0	0.0	3.0	1.0	0.0	20922536.0	1.39	1	39492.0	0.16	0.322	8	4339.0	0.0	0.0
mcp1k	315497	BUNDLE	1	0	57	467	4158648.8	0.2411236688004367	1532	1628	496	669	97	174	1578.2	583.4	1.0	0.0	0.0	3.0	1.0	0.0	17246953.9	0.82	1	26974.9	0.023	0.015	0	3061.5	0.0	0.0
mcp1k	315497	BUNDLE	1	2	38	374	4119356.0	0.20852538469583287	1380	1454	499	669	75	171	1416.9	584.1	1.0	0.0	0.0	3.0	1.0	0.0	19754698.0	0.65	1	32321.0	0.029	0.015	0	3285.5	0.0	0.0
mcp1k	315497	BUNDLE	1	2	37	324	2611035.0	0.13217286338672452	1353	1467	751	843	115	93	1412.1	799.0	1.0	0.0	0.0	3.0	1.0	0.0	19754698.0	0.67	2	30178.0	0.028	0.021	0	3285.5	0.0	0.0
mcp1k	315497	BUNDLE	1	2	13	305	2601390.0	0.13168462509525583	1157	1261	587	669	105	83	1206.7	626.2	1.0	0.0	0.0	3.0	1.0	0.0	19754698.0	0.81	1	29496.0	0.03	0.026	0	3285.5	0.0	0.0
mcp1k	315497	BUNDLE	1	0	60	257	2242553.8	0.13002607956179438	1680	1736	751	837	57	87	1706.7	791.1	1.0	0.0	0.0	3.0	1.0	0.0	17246953.9	0.78	2	24316.1	0.035	0.023	0	3061.5	0.0	0.0
mcp1k	315497	BUNDLE	1	2	35	107	1295340.0	0.06557123778860097	1336	1350	751	790	15	40	1342.7	769.7	1.0	0.0	0.0	3.0	1.0	0.0	19754698.0	0.82	2	35303.0	0.103	0.047	13	3285.5	0.0	0.0
mcp1k	315497	BUNDLE	1	1	23	166	1233273.5	0.08214960883609601	774	818	751	794	45	44	796.8	771.0	1.0	0.0	0.0	3.0	1.0	0.0	15012530.4	1.0	2	18824.4	0.039	0.043	0	2900.5	0.0	0.0
mcp1k	316025	BUNDLE	0	0	24	455	2685917.6	3.6115188126102082	798	960	565	605	163	41	880.2	584.8	1.0	0.0	0.0	3.0	1.0	0.0	743708.6	0.81	1	20886.4	0.018	0.032	0	2432.7	0.0	0.0
mcp1k	316025	BUNDLE	0	1	19	161	1339124.5	2.014614450829398	1192	1247	572	619	56	48	1218.8	593.7	1.0	0.0	0.0	3.0	1.0	0.0	664705.1	0.7	1	18908.2	0.03	0.043	0	3348.0	0.0	0.0
mcp1k	316311	BUNDLE	1	0	16	551	15022600.7	1.6559089285184208	1409	1447	115	282	39	168	1429.3	198.6	1.0	0.0	0.0	3.0	1.0	0.0	9072117.7	1.43	2	81004.1	0.04	0.012	0	2843.0	0.0	0.0
mcp1k	316311	BUNDLE	1	2	9	404	3056572.0	0.29834899226009287	672	831	218	260	160	43	753.3	238.6	1.0	0.0	0.0	3.0	1.0	0.0	10244955.0	0.72	2	35294.0	0.027	0.035	0	3040.5	0.0	0.0
mcp1k	316311	BUNDLE	1	1	2	67	455992.2	0.04144504511602098	422	448	241	249	27	9	435.4	245.4	1.0	0.0	0.0	3.0	1.0	0.0	11002333.3	0.7	2	11187.1	0.054	0.156	1	3095.2	0.0	0.0
mcp1k	316553	BUNDLE	1	0	2	632	9932192.6	0.5165519469789992	604	780	134	185	177	52	690.0	159.7	1.0	0.0	0.0	3.0	18.11	0.0	19227867.9	1.26	2	62118.8	0.014	0.03	0	4246.7	0.0	0.0
mcp1k	316553	BUNDLE	1	2	13	411	4075986.0	0.18389482731760726	838	984	150	173	147	24	907.1	162.2	1.0	0.0	0.0	3.0	1.0	0.0	22164767.0	0.87	2	29839.0	0.018	0.05	0	3314.0	0.0	0.0
mcp1k	316553	BUNDLE	1	1	92	390	2458625.9	0.11001864238335976	1338	1491	158	173	154	16	1415.7	166.4	1.0	0.0	0.0	3.0	1.0	0.0	22347357.2	0.79	2	21261.5	0.022	0.078	0	2546.0	0.0	0.0
mcp1k	316553	BUNDLE	1	1	110	182	1116572.6	0.04996441368914979	1573	1642	136	173	70	38	1606.8	154.9	1.0	0.0	0.0	3.0	1.0	0.0	22347357.2	0.73	2	15323.4	0.025	0.037	0	2546.0	0.0	0.0
mcp1k	317741	BUNDLE	1	0	26	681	11901479.5	3.1726236244387684	920	1027	553	602	108	50	983.7	582.3	1.0	0.0	0.0	3.0	1.0	0.0	3751305.2	4.97	1	75615.2	0.021	0.052	0	3167.0	0.0	0.0
mcp1k	317741	BUNDLE	1	1	18	1249	9849481.6	2.4963128279291737	458	755	560	721	298	162	642.4	652.8	1.0	0.0	0.0	3.0	1.0	0.0	3945611.9	25.67	1	32093.8	0.014	0.014	0	2727.4	0.0	0.0
mcp1k	317741	BUNDLE	1	1	27	493	4088486.5	1.0362110120359278	494	636	410	549	143	140	565.2	480.6	1.0	0.0	0.0	3.0	1.0	0.0	3945611.9	1.05	1	28590.7	0.023	0.031	0	2727.4	0.0	0.0
mcp1k	317741	BUNDLE	1	0	19	219	2081738.3	0.5549370656378478	848	910	520	550	63	31	876.3	535.2	1.0	0.0	0.0	3.0	1.0	0.0	3751305.2	1.7	1	28060.8	0.038	0.052	0	3167.0	0.0	0.0
mcp1k	317741	BUNDLE	1	0	21	59	482324.3	0.12857506235429736	886	908	560	564	23	5	897.9	562.5	1.0	0.0	0.0	3.0	1.0	0.0	3751305.2	0.96	1	19008.3	0.082	0.391	6	3167.0	0.0	0.0
mcp1k	317741	BUNDLE	1	0	20	19	143802.9	0.038334097689518835	867	871	546	552	5	7	869.2	549.4	1.0	0.0	0.0	3.0	1.0	0.0	3751305.2	0.84	1	13074.0	0.251	0.255	5	3167.0	0.0	0.0
mcp1k	317939	BUNDLE	0	1	27	1996	18220415.5	0.7272509505186664	1441	1632	2	326	192	325	1549.6	198.2	1.0	0.0	0.0	3.0	1.0	0.0	25053821.5	39.02	1	46182.0	0.014	0.007	0	3152.3	0.0	0.0
mcp1k	317939	BUNDLE	0	0	17	1382	8726765.3	0.2758217401645966	759	960	3	379	202	377	871.0	225.9	1.0	0.0	0.0	3.0	12.53	0.0	31639149.6	51.86	2	21256.8	0.017	0.01	0	2462.9	0.0	0.0
mcp1k	317939	BUNDLE	0	2	8	344	3557555.0	0.1397219272255405	407	526	354	372	120	19	463.2	363.9	1.0	0.0	0.0	3.0	1.0	0.0	25461680.0	1.36	2	28318.0	0.016	0.11	0	3332.5	0.0	0.0
mcp1k	317939	BUNDLE	0	1	24	222	1456656.8	0.058141102346402525	1280	1372	354	366	93	13	1322.6	360.3	1.0	0.0	0.0	3.0	1.0	0.0	25053821.5	0.78	2	18303.5	0.03	0.13	0	3152.3	0.0	0.0
mcp1k	319039	BUNDLE	1	2	13	1545	35871873.0	2.3307543251363114	623	831	344	590	209	247	688.8	457.4	1.0	0.001	0.0	3.0	8.0	0.0	15390671.0	47.15	1	104021.0	0.015	0.071	0	3580.0	0.0	0.0
mcp1k	319039	BUNDLE	1	2	37	603	7180996.0	0.46658108668556425	1170	1262	190	380	93	191	1221.4	283.9	1.0	0.0	0.0	3.0	1.0	0.0	15390671.0	5.53	1	40664.0	0.022	0.037	0	3580.0	0.0	0.0
mcp1k	319039	BUNDLE	1	0	61	264	2059054.0	0.15483870249713236	1657	1730	300	370	74	71	1693.1	334.8	1.0	0.0	0.0	3.0	1.0	0.0	13298057.7	0.76	1	19269.4	0.022	0.021	0	2700.2	0.0	0.0
mcp1k	319039	BUNDLE	1	1	37	293	2054750.0	0.11042900260782812	774	879	439	462	106	24	827.3	450.5	1.0	0.0	0.0	3.0	15.81	0.0	18606977.8	0.81	1	18842.9	0.025	0.057	0	2880.5	0.0	0.0
mcp1k	319039	NOBLOB-INSLICE	1	2	31	61	499477.0	0.03245323092151083	1157	1179	378	381	23	4	1167.8	379.4	1.0	0.0	0.0	3.0	13.0	1.0	15390671.0	0.8	1	21893.0	0.092	0.425	5	3580.0	0.0	0.0
mcp1k	320667	BUNDLE	0	1	37	1185	10411718.8	0.27680752050727353	1010	1247	242	379	238	138	1100.8	305.7	1.0	0.0	0.0	3.0	11.4	0.0	37613569.1	18.91	1	38225.5	0.012	0.026	0	2925.2	0.0	0.0
mcp1k	320667	BUNDLE	0	0	46	387	3177697.5	0.14075120105025096	1323	1442	314	340	120	27	1386.4	326.6	1.0	0.0	0.0	3.0	1.0	0.0	22576699.0	1.05	1	26389.2	0.021	0.056	0	2745.2	0.0	0.0
