mode,sample,apa,event,flash_index,time_ns,total_pe,n_active_pmt,n_zero_excl_chmask,n_zero_incl_chmask,min_pe_active,min_nonzero_pe
data,100,1,655941,4,-1.32095e+06,15735.9,48,1,13,0,37.4499
data,100,1,655941,5,691940,8874.24,48,1,13,0,23.637
data,100,1,655941,6,215991,13323.8,48,1,13,0,10.3339
data,100,1,655941,7,-15480.7,13892,48,1,13,0,45.8394
data,100,1,655941,8,-1.13094e+06,1558.95,48,1,13,0,5.4954
data,100,1,655941,9,-67893.4,644.311,48,3,15,0,0.2917
data,100,1,655941,10,119809,630.645,48,2,14,0,0.7597
data,100,1,655941,11,-831115,199.145,48,3,15,0,0.7704
data,100,1,655941,12,343944,428.4,48,1,13,0,2.0378
data,100,1,655941,13,-715.168,244.388,48,2,14,0,0.6731
data,100,1,655941,14,-291322,321.207,48,4,16,0,0.7828
data,100,1,655963,0,-1.12998e+06,10070.9,48,1,13,0,5.425
data,100,1,655963,1,-96877.9,13798.6,48,1,13,0,57.9744
data,100,1,655963,2,-744.129,6100.88,48,1,13,0,5.01967
data,100,1,655963,3,-1.00308e+06,8409.12,48,1,13,0,21.2161
data,100,1,655963,4,1.48197e+06,5601.03,48,2,14,0,0.53065
data,100,1,655963,5,-873027,11865,48,1,13,0,38.4391
data,100,1,655963,6,-654748,8361.87,48,1,13,0,23.419
data,100,1,655963,7,-1.19052e+06,1656.55,48,1,13,0,0.670125
data,100,1,655963,8,-990877,1926.25,48,1,13,0,3.39375
data,100,1,655963,9,907382,1514.77,48,1,13,0,0.7622
data,100,1,655963,10,-1.04528e+06,980.8,48,1,13,0,1.9193
data,100,1,655963,11,189138,216.142,48,3,15,0,0.818
data,100,1,655963,12,-591259,225.422,48,2,14,0,0.8516
data,100,1,655985,0,-164418,14324,48,1,13,0,25.4494
data,100,1,655985,1,-494645,15792.2,48,1,13,0,66.2674
data,100,1,655985,2,-746.597,15588.9,48,1,13,0,89.2154
data,100,1,655985,3,497288,9655.03,48,1,13,0,3.36212
data,100,1,655985,4,1.23861e+06,8922.29,48,1,13,0,42.4798
data,100,1,655985,5,-930554,8727.04,48,1,13,0,36.1311
data,100,1,655985,6,917094,3181.97,48,1,13,0,5.3305
data,100,1,655985,7,-677260,3520.5,48,1,13,0,1.10203
data,100,1,655985,8,-353789,947.318,48,1,13,0,0.76525
data,100,1,655985,9,-1.15878e+06,760.9,48,1,13,0,2.16738
data,100,1,655985,10,-553544,172.379,48,5,17,0,0.67715
data,100,1,655985,11,1.43286e+06,156.164,48,5,17,0,0.414875
data,100,1,655985,12,-887564,206.098,48,3,15,0,1.00695
data,100,1,656183,0,488787,17259.2,48,1,13,0,24.7363
data,100,1,656183,1,-32150.1,9177.46,48,1,13,0,0.60225
data,100,1,656183,2,628005,15988,48,1,13,0,21.698
data,100,1,656183,3,609864,7486.11,48,1,13,0,2.21075
data,100,1,656183,4,1.04571e+06,12918.5,48,1,13,0,10.0499
data,100,1,656183,5,292248,11307.2,48,1,13,0,6.73315
data,100,1,656183,6,-744.036,2833.97,48,1,13,0,6.465
data,100,1,656183,7,-56398.7,2022.88,48,2,14,0,0.8856
data,100,1,656183,8,-160732,794.271,48,1,13,0,0.60345
data,100,1,656183,9,-656988,669.654,48,4,16,0,0.6411
data,100,1,656183,10,155894,546.37,48,4,16,0,0.823
data,100,1,656183,11,276714,195.921,48,2,14,0,0.688125
data,100,1,656183,12,-1.0455e+06,143.451,48,2,14,0,0.4886
data,100,1,656205,0,-516632,11241.1,48,1,13,0,4.46277
data,100,1,656205,1,999639,12642.4,48,1,13,0,33.9741
data,100,1,656205,2,604618,5893.17,48,1,13,0,8.9588
data,100,1,656205,3,-1.43004e+06,912.641,48,1,13,0,0.72175
data,100,1,656205,4,-649896,884.787,48,3,15,0,0.735
data,100,1,656205,5,4987,691.363,48,1,13,0,1.01298
data,100,1,656205,6,-348324,548.51,48,1,13,0,1.6235
data,100,1,656205,7,-1.11019e+06,342.808,48,3,15,0,0.76265
data,100,1,656205,8,-676642,223.23,48,4,16,0,0.740625
data,100,1,656205,9,-1.31727e+06,151.066,48,8,20,0,0.79595
data,100,1,656315,0,384642,23402.5,48,1,13,0,51.733
data,100,1,656315,1,-136538,9094.07,48,1,13,0,17.2798
data,100,1,656315,2,-295113,9199.31,48,1,13,0,45.6574
data,100,1,656315,3,-1.23962e+06,5721.13,48,1,13,0,2.2052
data,100,1,656315,4,559395,5396.6,48,1,13,0,13.0191
data,100,1,656315,5,519517,2914.02,48,1,13,0,6.11598
data,100,1,656315,6,-1.50123e+06,2285.14,48,1,13,0,2.0925
data,100,1,656315,7,-843575,1977.46,48,1,13,0,1.96535
data,100,1,656315,8,172269,1367.9,48,1,13,0,1.2718
data,100,1,656315,9,-730.767,186.827,48,4,16,0,0.4319
data,100,1,656315,10,-721917,263.653,48,2,14,0,0.9668
data,100,1,656315,11,-13581.4,82.513,48,13,25,0,0.4287
data,100,1,656447,0,1.45266e+06,15126,48,1,13,0,60.1566
data,100,1,656447,1,-489484,12000.8,48,1,13,0,8.04815
data,100,1,656447,2,-603977,6222.42,48,1,13,0,4.1086
data,100,1,656447,3,-850200,4496.12,48,1,13,0,6.17312
data,100,1,656447,4,1.10632e+06,3357.72,48,1,13,0,7.8092
data,100,1,656447,5,-1.37731e+06,4423.5,48,1,13,0,7.48332
data,100,1,656447,6,1.34565e+06,3806.5,48,1,13,0,2.17335
data,100,1,656447,7,-747.264,3450.87,48,1,13,0,8.1853
data,100,1,656447,8,1.25642e+06,4258.58,48,1,13,0,15.0223
data,100,1,656447,9,-981297,1449.97,48,1,13,0,2.045
data,100,1,656447,10,-49783.4,931.197,48,2,14,0,0.862
data,100,1,656447,11,1.3248e+06,522.79,48,2,14,0,2.1815
data,100,1,656491,0,-723513,14106.1,48,1,13,0,42.0431
data,100,1,656491,1,680672,13300.4,48,1,13,0,7.67218
data,100,1,656491,2,-13761.3,10755.1,48,1,13,0,18.8513
data,100,1,656491,3,136835,11341.9,48,1,13,0,45.8776
data,100,1,656491,4,-242508,15210.3,48,1,13,0,32.7644
data,100,1,656491,5,1.17498e+06,6550.49,48,1,13,0,6.731
data,100,1,656491,6,1.16258e+06,5867.92,48,1,13,0,3.79535
data,100,1,656491,7,-1.02491e+06,6056.66,48,1,13,0,2.6486
data,100,1,656491,8,-1.38959e+06,4286.97,48,1,13,0,14.7111
data,100,1,656491,9,-101657,3550.72,48,1,13,0,9.49
data,100,1,656491,10,63392.3,2753.47,48,2,14,0,7.21577
data,100,1,656491,11,907717,1038.6,48,2,14,0,2.3359
data,100,1,656491,12,-635234,838.945,48,2,14,0,1.026
data,100,1,656491,13,-527768,528.627,48,1,13,0,1.4588
data,100,1,656491,14,573055,423.455,48,3,15,0,0.59125
data,100,1,656491,15,990617,537.792,48,1,13,0,1.7996
data,100,1,656491,16,-467046,258.018,48,1,13,0,0.6219
data,100,1,656491,17,-1.13239e+06,183.929,48,5,17,0,0.67445
data,100,1,656491,18,469567,121.93,48,7,19,0,0.661975
data,100,1,656491,19,-725.35,146.631,48,9,21,0,0.7392
data,100,1,656491,20,-641233,20.4376,48,38,50,0,0.5861
data,100,1,656645,0,39478.8,15536.2,48,1,13,0,10.3086
data,100,1,656645,1,-452164,10907.1,48,1,13,0,4.36265
data,100,1,656645,2,168621,9115.49,48,1,13,0,1.614
data,100,1,656645,3,1.38346e+06,9310.94,48,1,13,0,11.6364
data,100,1,656645,4,87697.3,11208.9,48,1,13,0,16.7272
data,100,1,656645,5,-1.32547e+06,7048.75,48,1,13,0,19.0218
data,100,1,656645,6,-230517,6612.72,48,1,13,0,23.1489
data,100,1,656645,7,-175230,1788.78,48,1,13,0,1.26552
data,100,1,656645,8,545695,1391.35,48,1,13,0,1.3167
data,100,1,656645,9,-1.13306e+06,1210.24,48,3,15,0,0.773625
data,100,1,656645,10,-702197,646.096,48,5,17,0,0.649125
data,100,1,656645,11,23348.4,224.002,48,2,14,0,0.58195
data,100,1,656645,12,-485095,213.081,48,2,14,0,0.9724
data,100,1,656645,13,872167,201.93,48,3,15,0,0.994775
data,100,1,656645,14,-729.133,145.459,48,8,20,0,0.8828
data,100,1,656887,0,97282.5,15511.4,48,1,13,0,15.9377
data,100,1,656887,1,-749733,13706.6,48,1,13,0,74.6278
data,100,1,656887,2,-1.39913e+06,17399.4,48,1,13,0,80.33
data,100,1,656887,3,566316,19095.3,48,1,13,0,18.9585
data,100,1,656887,4,671444,11422.7,48,1,13,0,33.9125
data,100,1,656887,5,-1.24952e+06,19064.6,48,1,13,0,22.4495
data,100,1,656887,6,-343128,7141.15,48,1,13,0,12.7982
data,100,1,656887,7,795553,11879.7,48,1,13,0,25.057
data,100,1,656887,8,-503121,739.177,48,1,13,0,1.05137
data,100,1,656887,9,503695,790.426,48,1,13,0,0.737
data,100,1,656887,10,-36446.1,279.587,48,2,14,0,0.6253
data,100,1,656887,11,549725,328.547,48,2,14,0,0.97485
data,100,1,656887,12,-1.33289e+06,204.851,48,3,15,0,0.8335
data,100,1,656887,13,105360,56.7685,48,26,38,0,0.839675
data,100,1,657195,0,1.24741e+06,14984.1,48,1,13,0,94.9352
data,100,1,657195,1,227519,10041.4,48,1,13,0,14.2147
data,100,1,657195,2,1.21304e+06,10056.5,48,1,13,0,3.1578
data,100,1,657195,3,365793,9649.33,48,1,13,0,11.9711
data,100,1,657195,4,1.07991e+06,5543.85,48,2,14,0,0.62235
data,100,1,657195,5,262237,5803.49,48,1,13,0,0.5929
data,100,1,657195,6,832965,8749.88,48,1,13,0,15.9619
data,100,1,657195,7,1.2214e+06,6063.07,48,1,13,0,10.241
data,100,1,657195,8,275653,5660.92,48,1,13,0,4.7997
data,100,1,657195,9,-1.50296e+06,3447.43,48,1,13,0,1.62535
data,100,1,657195,10,1.09007e+06,1103.84,48,3,15,0,0.4708
data,100,1,657195,11,176364,343.07,48,8,20,0,0.7162
data,100,1,657195,12,-737.732,428.669,48,1,13,0,2.03275
data,100,1,657195,13,-943797,334.59,48,2,14,0,1.83147
data,100,1,657327,0,1.31817e+06,29590.9,48,1,13,0,127.413
data,100,1,657327,1,240801,20706.1,48,1,13,0,35.5825
data,100,1,657327,2,-153689,10536.5,48,1,13,0,1.96405
data,100,1,657327,3,-529002,8385.14,48,1,13,0,6.43267
data,100,1,657327,4,-1.43637e+06,5036.4,48,1,13,0,2.33745
data,100,1,657327,5,1.50208e+06,4410.75,48,1,13,0,0.8392
data,100,1,657327,6,-594384,1954.02,48,1,13,0,2.0814
data,100,1,657327,7,338293,1662.51,48,2,14,0,0.6669
data,100,1,657327,8,-516057,1626,48,2,14,0,0.7822
data,100,1,657327,9,-1.37051e+06,769.661,48,1,13,0,1.366
data,100,1,657327,10,-291657,313.047,48,1,13,0,0.86975
data,100,1,657327,11,-75779.5,194.586,48,6,18,0,0.90875
data,100,1,657327,12,-1.20219e+06,204.133,48,2,14,0,0.6604
data,100,1,657327,13,-826801,161.346,48,4,16,0,0.5968
data,100,1,657327,14,-1.28137e+06,150.341,48,8,20,0,0.429275
data,100,1,657371,0,1.34185e+06,9384.25,48,1,13,0,5.585
data,100,1,657371,1,100720,15343.7,48,1,13,0,22.7312
data,100,1,657371,2,-524712,9924.08,48,1,13,0,74.3707
data,100,1,657371,3,-606903,12548.2,48,1,13,0,71.7235
data,100,1,657371,4,-747.444,4533.53,48,1,13,0,2.73277
data,100,1,657371,5,-825392,3847.39,48,1,13,0,4.6965
data,100,1,657371,6,-409398,5008.33,48,1,13,0,2.87462
data,100,1,657371,7,1.05568e+06,1924.98,48,2,14,0,1.10485
data,100,1,657371,8,-582496,1844.46,48,1,13,0,5.04597
data,100,1,657371,9,-775518,960.731,48,3,15,0,1.2476
data,100,1,657371,10,-1.1092e+06,648.238,48,7,19,0,0.8552
data,100,1,657371,11,381199,270.57,48,1,13,0,0.992975
data,100,1,657371,12,-35842.5,318.807,48,3,15,0,0.677425
data,100,1,657371,13,1.35305e+06,361.916,48,3,15,0,0.6872
data,100,1,657371,14,499967,202.832,48,3,15,0,0.79135
data,100,1,657371,15,-1.23527e+06,153.979,48,4,16,0,0.60995
data,100,1,657371,16,1.19467e+06,189.022,48,3,15,0,0.728125
data,100,1,657371,17,-850910,150.32,48,8,20,0,0.790625
data,100,1,658075,0,846792,38506.7,48,1,13,0,6.85657
data,100,1,658075,1,958007,9503.46,48,1,13,0,20.2645
data,100,1,658075,2,673077,15712,48,1,13,0,52.2146
data,100,1,658075,3,309070,4886.86,48,1,13,0,2.1688
data,100,1,658075,4,-396424,7978.96,48,1,13,0,20.169
data,100,1,658075,5,1.19871e+06,5147.9,48,1,13,0,8.46667
data,100,1,658075,6,-746.052,2305.48,48,1,13,0,3.5
data,100,1,658075,7,1.24402e+06,1899.4,48,1,13,0,1.54528
data,100,1,658075,8,189741,301.349,48,2,14,0,0.6917
data,100,1,658075,9,408354,342.625,48,1,13,0,1.31425
data,100,1,658075,10,-1.47682e+06,184.355,48,2,14,0,0.6177
data,100,1,658075,11,-355546,247.735,48,2,14,0,0.708875
data,100,1,658075,12,855880,57.0434,48,36,48,0,0.5705
data,100,1,658185,0,181274,4755.97,48,1,13,0,0.7364
data,100,1,658185,1,-1.05572e+06,8314.01,48,1,13,0,12.0969
data,100,1,658185,2,438273,3575.81,48,1,13,0,3.00945
data,100,1,658185,3,1.19626e+06,5280.05,48,1,13,0,0.5488
data,100,1,658185,4,-1.06507e+06,1117.98,48,1,13,0,1.52088
data,100,1,658185,5,-263588,784.479,48,3,15,0,0.3151
data,100,1,658185,6,380198,534.331,48,1,13,0,1.73688
data,100,1,658185,7,-1.47875e+06,225.129,48,3,15,0,0.6264
data,100,1,658383,0,9760.27,11798.3,48,2,14,0,1.0954
data,100,1,658383,1,-112134,23715.4,48,1,13,0,86.695
data,100,1,658383,2,578614,9170.94,48,1,13,0,6.64635
data,100,1,658383,3,-1.43768e+06,3071.39,48,1,13,0,0.773925
data,100,1,658383,4,-951207,4616.6,48,1,13,0,10.2534
data,100,1,658383,5,-1.22757e+06,5152.59,48,1,13,0,20.0147
data,100,1,658383,6,-206742,3045.61,48,1,13,0,3.1853
data,100,1,658383,7,-1.30539e+06,1883.27,48,1,13,0,2.8764
data,100,1,658383,8,-1.14086e+06,2279.99,48,1,13,0,3.2781
data,100,1,658383,9,-930335,1606.38,48,1,13,0,2.77137
data,100,1,658383,10,-510831,749.744,48,1,13,0,1.19718
data,100,1,658383,11,-1.37443e+06,560.669,48,1,13,0,0.415
data,100,1,658383,12,1.36411e+06,439.321,48,1,13,0,0.7495
data,100,1,658383,13,1.33178e+06,232.627,48,2,14,0,0.664175
data,100,1,658383,14,-230538,332.097,48,1,13,0,1.9075
data,100,1,658449,0,-860016,23839.8,48,1,13,0,28.2185
data,100,1,658449,1,-646181,12386.7,48,1,13,0,17.0246
data,100,1,658449,2,642625,13459.2,48,1,13,0,35.9835
data,100,1,658449,3,1.38894e+06,11183.2,48,1,13,0,13.3564
data,100,1,658449,4,-1.2266e+06,14654.6,48,1,13,0,19.9241
data,100,1,658449,5,-741.131,8357.63,48,1,13,0,52.9256
data,100,1,658449,6,-1.02234e+06,10486.7,48,1,13,0,32.4336
data,100,1,658449,7,-398357,5099.97,48,1,13,0,1.3918
data,100,1,658449,8,1.23842e+06,3280.87,48,1,13,0,4.70152
data,100,1,658449,9,-382496,3679.34,48,1,13,0,4.52005
data,100,1,658449,10,-771692,3540.35,48,1,13,0,7.0738
data,100,1,658449,11,-430194,1017.24,48,2,14,0,0.4807
data,100,1,658449,12,370568,1322.48,48,1,13,0,1.127
data,100,1,658449,13,-612654,665.88,48,1,13,0,1.0068
data,100,1,658449,14,-1.32144e+06,880.905,48,1,13,0,1.3744
data,100,1,658449,15,-157840,588.426,48,3,15,0,0.950625
data,100,1,658449,16,829037,392.38,48,2,14,0,0.76075
data,100,1,658449,17,-1.01403e+06,43.6289,48,27,39,0,0.523625
data,100,1,658449,18,-828060,297.947,48,3,15,0,0.962
data,100,1,658581,0,-1.08732e+06,21472.8,48,1,13,0,9.31895
data,100,1,658581,1,-1.15972e+06,14123.3,48,1,13,0,11.705
data,100,1,658581,2,-1.42369e+06,14594.9,48,1,13,0,23.7545
data,100,1,658581,3,-1.38615e+06,9440.64,48,1,13,0,3.8024
data,100,1,658581,4,820237,13286.7,48,1,13,0,19.8813
data,100,1,658581,5,1.13884e+06,2079.07,48,1,13,0,5.17388
data,100,1,658581,6,-495965,845.191,48,2,14,0,0.85585
data,100,1,658581,7,-758160,760.329,48,1,13,0,0.47525
data,100,1,658581,8,1.37637e+06,223.286,48,2,14,0,0.47745
data,100,1,658647,0,-942095,12246,48,1,13,0,37.034
data,100,1,658647,1,-1.38904e+06,4612.27,48,2,14,0,0.5853
data,100,1,658647,2,660243,823.16,48,2,14,0,0.570125
data,100,1,658647,3,1.3083e+06,913.675,48,2,14,0,0.72585
data,100,1,658647,4,1.21499e+06,410.585,48,2,14,0,0.84305
data,100,1,658647,5,-704.194,517.393,48,1,13,0,1.08075
data,100,1,658647,6,932211,235.668,48,1,13,0,0.993375
data,100,1,658647,7,795984,258.877,48,2,14,0,0.6226
data,100,1,658647,8,15887.9,160.692,48,2,14,0,0.94395
data,100,1,658713,0,-1.21288e+06,13969.8,48,1,13,0,21.3315
data,100,1,658713,1,846994,11614.3,48,1,13,0,21.0209
data,100,1,658713,2,-643929,10235.1,48,1,13,0,13.8971
data,100,1,658713,3,-838994,5144.61,48,1,13,0,9.08325
data,100,1,658713,4,-1.0002e+06,1209.09,48,1,13,0,2.47
data,100,1,658713,5,912804,621.836,48,2,14,0,0.60475
data,100,1,658713,6,397077,295.076,48,1,13,0,0.57945
data,100,1,658713,7,5852.49,256.237,48,1,13,0,0.8762
data,100,1,658713,8,584575,155.554,48,5,17,0,0.564875
data,100,1,658713,9,-1.47685e+06,340.614,48,1,13,0,0.554675
data,100,1,658757,0,-95680.2,17110.6,48,1,13,0,3.2036
data,100,1,658757,1,1.28063e+06,7673.41,48,1,13,0,11.4759
data,100,1,658757,2,-423878,4439.46,48,1,13,0,10.1915
data,100,1,658757,3,-870565,4898.49,48,1,13,0,7.2968
data,100,1,658757,4,-935252,2751.78,48,1,13,0,4.7363
data,100,1,658757,5,329103,1509.29,48,1,13,0,4.35055
data,100,1,658757,6,1.00855e+06,635.46,48,2,14,0,1.2854
data,100,1,658757,7,-660437,336.68,48,2,14,0,1.75287
data,100,1,658757,8,630092,184.755,48,4,16,0,0.4582
data,100,1,658757,9,277917,226.193,48,3,15,0,0.705
data,100,1,658757,10,-726.827,263.274,48,4,16,0,1.074
data,100,1,658757,11,-415371,27.8943,48,31,43,0,0.246275
data,100,1,658801,0,-863317,19893.2,48,1,13,0,98.7218
data,100,1,658801,1,-981832,20017.5,48,1,13,0,26.3823
data,100,1,658801,2,-243.795,21447.2,48,1,13,0,36.3921
data,100,1,658801,3,1.24713e+06,13609.5,48,1,13,0,43.7882
data,100,1,658801,4,-968023,4697.15,48,1,13,0,4.3478
data,100,1,658801,5,-1.22739e+06,14790.5,48,1,13,0,19.8268
data,100,1,658801,6,496955,1177.73,48,1,13,0,1.25595
data,100,1,658801,7,577669,400.237,48,1,13,0,1.933
data,100,1,658801,8,-337052,139.103,48,5,17,0,0.745875
data,100,1,659197,0,-662535,52079.3,48,1,13,0,35.5943
data,100,1,659197,1,-1.32314e+06,17758.8,48,1,13,0,1.1276
data,100,1,659197,2,-424297,13073.8,48,1,13,0,1.79638
data,100,1,659197,3,-1.02031e+06,23878.8,48,1,13,0,23.6451
data,100,1,659197,4,531463,13319.8,48,1,13,0,18.9329
data,100,1,659197,5,-3415.89,12481.1,48,1,13,0,21.8832
data,100,1,659197,6,429063,6819.33,48,1,13,0,0.95075
data,100,1,659197,7,-928037,12242.2,48,1,13,0,17.4756
data,100,1,659197,8,-1.23807e+06,8505.49,48,1,13,0,11.1368
data,100,1,659197,9,617357,6520.97,48,1,13,0,13.722
data,100,1,659197,10,-1.1645e+06,3781.82,48,1,13,0,9.47662
data,100,1,659197,11,-734157,608.336,48,6,18,0,0.6932
data,100,1,659197,12,408671,405.548,48,2,14,0,1.00328
data,100,1,659197,13,1.34596e+06,325.803,48,1,13,0,0.5204
data,100,1,659197,14,798862,228.458,48,6,18,0,0.79425
data,100,1,659197,15,-653322,151.034,48,13,25,0,0.4662
data,100,1,659197,16,310266,240.748,48,2,14,0,0.8576
data,100,1,659197,17,280356,289,48,2,14,0,0.8375
data,100,1,659263,0,-735106,18776.6,48,1,13,0,9.87188
data,100,1,659263,1,1.1515e+06,15926.9,48,1,13,0,0.813375
data,100,1,659263,2,1.28127e+06,10276.6,48,1,13,0,0.7755
data,100,1,659263,3,684056,13649.5,48,1,13,0,30.5105
data,100,1,659263,4,-1.45369e+06,12203.4,48,1,13,0,51.1262
data,100,1,659263,5,-1.01696e+06,7967.42,48,1,13,0,16.0466
data,100,1,659263,6,-791551,10949.2,48,1,13,0,32.8886
data,100,1,659263,7,-1.24366e+06,6172.2,48,1,13,0,2.54685
data,100,1,659263,8,1.42558e+06,9721.28,48,1,13,0,24.0151
data,100,1,659263,9,-562352,7515.51,48,1,13,0,26.885
data,100,1,659263,10,109420,8694.72,48,1,13,0,2.30815
data,100,1,659263,11,-730.637,5298,48,1,13,0,3.5324
data,100,1,659263,12,-750945,5403.88,48,1,13,0,2.54815
data,100,1,659263,13,-352216,3984.08,48,1,13,0,1.0882
data,100,1,659263,14,-759769,766.623,48,1,13,0,1.087
data,100,1,659263,15,-190731,311.78,48,1,13,0,0.626375
data,100,1,659351,0,1.09398e+06,22854.3,48,1,13,0,7.04885
data,100,1,659351,1,-734.908,17711.2,48,1,13,0,30.2656
data,100,1,659351,2,-1.28214e+06,7885.48,48,1,13,0,39.8133
data,100,1,659351,3,154412,9104.86,48,1,13,0,59.8823
data,100,1,659351,4,324492,5960.6,48,1,13,0,9.06392
data,100,1,659351,5,-349564,7158.06,48,1,13,0,1.39973
data,100,1,659351,6,472128,7098.23,48,1,13,0,5.0746
data,100,1,659351,7,-181673,4753.81,48,1,13,0,5.126
data,100,1,659351,8,300021,4121.25,48,1,13,0,4.28262
data,100,1,659351,9,-1.51239e+06,2096.82,48,1,13,0,2.6804
data,100,1,659351,10,45981.6,1562.89,48,1,13,0,2.97
data,100,1,659351,11,1.11387e+06,318.813,48,2,14,0,1.19465
data,100,1,659351,12,684161,188.41,48,3,15,0,0.5595
data,100,1,659351,13,-205001,171.49,48,3,15,0,0.88065
data,100,1,659351,14,90063.2,229.114,48,2,14,0,1.0242
data,100,1,659439,0,-734.348,13561.7,48,1,13,0,47.5841
data,100,1,659439,1,600149,13028.9,48,1,13,0,15.203
data,100,1,659439,2,377389,9385.82,48,1,13,0,7.1728
data,100,1,659439,3,-1.05125e+06,6370.88,48,1,13,0,7.5119
data,100,1,659439,4,-1.01984e+06,5175.15,48,1,13,0,2.1012
data,100,1,659439,5,-681366,8527.46,48,1,13,0,16.8678
data,100,1,659439,6,-987632,10640.7,48,1,13,0,30.1384
data,100,1,659439,7,-397488,6384.41,48,1,13,0,1.1694
data,100,1,659439,8,-1.37666e+06,4058.9,48,1,13,0,6.57895
data,100,1,659439,9,1.43968e+06,2049,48,1,13,0,2.69992
data,100,1,659439,10,-281112,1356.06,48,2,14,0,1.23682
data,100,1,659439,11,-327961,478.613,48,2,14,0,1.29565
data,100,1,659439,12,350652,163.265,48,7,19,0,0.598525
data,100,1,659439,13,1.49407e+06,129.161,48,3,15,0,0.65525
data,100,1,659527,0,322105,13186.5,48,1,13,0,6.9558
data,100,1,659527,1,-1.18528e+06,15510.5,48,1,13,0,43.6419
data,100,1,659527,2,263521,18958.7,48,1,13,0,50.5883
data,100,1,659527,3,642169,15522.6,48,1,13,0,46.682
data,100,1,659527,4,121633,10923.4,48,1,13,0,15.1991
data,100,1,659527,5,-418415,15322.9,48,1,13,0,53.9906
data,100,1,659527,6,1.3527e+06,10017.3,48,1,13,0,18.404
data,100,1,659527,7,375262,8437.7,48,1,13,0,5.41718
data,100,1,659527,8,-173734,4293.89,48,1,13,0,0.7612
data,100,1,659527,9,-1.36649e+06,5321.29,48,1,13,0,24.8607
data,100,1,659527,10,-294135,1608,48,1,13,0,1.7555
data,100,1,659527,11,-30558.1,474.041,48,1,13,0,0.795875
data,100,1,659527,12,-391694,186.22,48,2,14,0,0.6665
data,100,1,659527,13,-937210,217.024,48,3,15,0,0.546725
data,100,1,659527,14,-725.128,147.588,48,7,19,0,0.723
data,100,1,659527,15,509435,155.074,48,8,20,0,0.55625
data,100,1,659681,0,845835,16646.5,48,1,13,0,38.4911
data,100,1,659681,1,29016.3,13042.8,48,1,13,0,41.4267
data,100,1,659681,2,-731.489,10607.1,48,1,13,0,3.15085
data,100,1,659681,3,1.41757e+06,7696.36,48,1,13,0,5.2624
data,100,1,659681,4,-321227,11202.6,48,1,13,0,34.2858
data,100,1,659681,5,212824,7022.85,48,1,13,0,9.344
data,100,1,659681,6,913835,2276.11,48,1,13,0,2.36985
data,100,1,659681,7,808708,1774.7,48,1,13,0,1.58735
data,100,1,659681,8,431637,611.122,48,2,14,0,0.4783
data,100,1,659681,9,1.19554e+06,432.968,48,1,13,0,0.952425
data,100,1,659681,10,273804,462.794,48,1,13,0,0.789
data,100,1,659681,11,-1.43385e+06,259.922,48,1,13,0,0.7675
data,100,1,659681,12,337589,327.022,48,1,13,0,0.4572
data,100,1,659681,13,-235163,174.165,48,5,17,0,0.5574
data,100,1,659703,0,-15747.2,28293.7,48,1,13,0,116.22
data,100,1,659703,1,269592,12576.1,48,1,13,0,5.0118
data,100,1,659703,2,1.13185e+06,10887.5,48,1,13,0,46.9886
data,100,1,659703,3,462539,6843.05,48,1,13,0,7.2909
data,100,1,659703,4,-735.83,5736.61,48,1,13,0,8.22813
data,100,1,659703,5,370147,5432.58,48,1,13,0,1.9363
data,100,1,659703,6,945715,4644.22,48,1,13,0,5.7074
data,100,1,659703,7,-1.30625e+06,3668.42,48,1,13,0,2.7772
data,100,1,659703,8,1.51586e+06,3197.42,48,2,14,0,1.64897
data,100,1,659703,9,-565060,4234.55,48,1,13,0,13.4216
data,100,1,659703,10,-660288,1580.67,48,1,13,0,3.29468
data,100,1,659703,11,-622318,1703.13,48,1,13,0,2.5025
data,100,1,659703,12,724158,747.813,48,1,13,0,2.01395
data,100,1,659703,13,218626,169.079,48,5,17,0,0.73365
data,100,1,659703,14,20852.4,165.766,48,4,16,0,0.74825
data,100,1,659703,15,7361.77,260.368,48,4,16,0,0.897225
data,100,1,659703,16,-1.32728e+06,150.008,48,3,15,0,0.599025
data,100,1,659747,0,-517610,9181.36,48,1,13,0,4.8062
data,100,1,659747,1,-133507,13491.9,48,1,13,0,50.3957
data,100,1,659747,2,-1.03635e+06,6103.8,48,1,13,0,8.0728
data,100,1,659747,3,1.07293e+06,2280.64,48,2,14,0,1.16637
data,100,1,659747,4,459960,2039.96,48,1,13,0,0.99565
data,100,1,659747,5,-165502,1589.64,48,2,14,0,0.927
data,100,1,659747,6,-733.432,405.637,48,2,14,0,1.73525
data,100,1,659747,7,-199343,299.955,48,2,14,0,2.15212
data,100,1,659747,8,-464487,322.128,48,3,15,0,1.01475
data,100,1,659813,0,-1.03479e+06,61930.6,48,1,13,0,10.2596
data,100,1,659813,1,-1.51842e+06,17247.4,48,1,13,0,25.8078
data,100,1,659813,2,200028,16404.2,48,1,13,0,75.0195
data,100,1,659813,3,-1.30625e+06,12107.4,48,1,13,0,3.8165
data,100,1,659813,4,-1.13179e+06,14316.3,48,1,13,0,10.2696
data,100,1,659813,5,-16323.9,7293.56,48,2,14,0,7.01505
data,100,1,659813,6,1.07099e+06,10641.9,48,1,13,0,26.3255
data,100,1,659813,7,-669071,4120.08,48,1,13,0,3.85975
