fileidx	file	entry	run	subrun	event
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	7	294	33	8965
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	8	294	33	9376
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	9	294	33	10313
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	10	294	33	10995
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	0	294	20	897
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	1	294	20	1017
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	2	294	20	1345
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	3	294	20	3006
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	4	294	20	3688
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	5	294	20	3897
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	6	294	20	5908
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	7	294	20	6780
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	8	294	20	6868
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	9	294	20	8687
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	10	294	20	9847
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	11	294	20	9926
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	12	294	20	10220
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	13	294	20	10468
096	reco1-detsim-g4-filter-gen-6ed8-f57f-e0bc-567d_nuecc.root	14	294	20	12189
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	0	292	85	5275
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	1	292	85	6246
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	2	292	85	6356
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	3	292	85	9060
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	4	292	85	9530
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	5	292	85	9536
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	6	292	85	9543
097	reco1-detsim-g4-filter-gen-6f88-2cec-b7cb-7fc5_nuecc.root	7	292	85	11974
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	0	295	5	305
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	1	295	5	1016
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	2	295	5	1392
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	3	295	5	2042
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	4	295	5	4857
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	5	295	5	5935
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	6	295	5	7048
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	7	295	5	8226
098	reco1-detsim-g4-filter-gen-7007-cc79-6e4c-4db0_nuecc.root	8	295	5	12311
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	0	297	21	468
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	1	297	21	1774
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	2	297	21	2881
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	3	297	21	4987
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	4	297	21	6501
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	5	297	21	6784
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	6	297	21	8563
099	reco1-detsim-g4-filter-gen-7078-43e8-7356-5a64_nuecc.root	7	297	21	11494
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	0	293	49	3659
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	1	293	49	4163
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	2	293	49	4491
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	3	293	49	5265
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	4	293	49	7503
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	5	293	49	9330
100	reco1-detsim-g4-filter-gen-7363-947f-390e-88d6_nuecc.root	6	293	49	10221
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	0	296	6	123
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	1	296	6	1907
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	2	296	6	2801
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	3	296	6	3649
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	4	296	6	5746
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	5	296	6	6087
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	6	296	6	7114
101	reco1-detsim-g4-filter-gen-747c-39b3-a497-d53b_nuecc.root	7	296	6	10585
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	0	296	15	44
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	1	296	15	724
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	2	296	15	1276
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	3	296	15	2316
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	4	296	15	2569
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	5	296	15	3001
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	6	296	15	5021
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	7	296	15	5146
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	8	296	15	7032
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	9	296	15	7118
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	10	296	15	9480
102	reco1-detsim-g4-filter-gen-7760-eb2e-7208-e413_nuecc.root	11	296	15	10971
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	0	291	18	1601
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	1	291	18	2019
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	2	291	18	3179
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	3	291	18	5657
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	4	291	18	7087
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	5	291	18	7098
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	6	291	18	8573
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	7	291	18	9249
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	8	291	18	9497
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	9	291	18	12115
103	reco1-detsim-g4-filter-gen-78ba-9502-9e60-b2f7_nuecc.root	10	291	18	12331
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	0	293	46	486
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	1	293	46	558
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	2	293	46	861
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	3	293	46	1006
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	4	293	46	1088
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	5	293	46	1169
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	6	293	46	2839
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	7	293	46	4101
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	8	293	46	4469
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	9	293	46	4547
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	10	293	46	5234
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	11	293	46	6532
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	12	293	46	8384
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	13	293	46	9455
104	reco1-detsim-g4-filter-gen-7b85-6065-0cd2-cc21_nuecc.root	14	293	46	9606
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	0	293	29	718
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	1	293	29	1651
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	2	293	29	2555
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	3	293	29	3266
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	4	293	29	4260
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	5	293	29	6587
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	6	293	29	7571
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	7	293	29	7670
105	reco1-detsim-g4-filter-gen-7d1f-efce-d5bb-0a7b_nuecc.root	8	293	29	10509
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	0	296	7	775
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	1	296	7	2377
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	2	296	7	3162
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	3	296	7	3870
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	4	296	7	3895
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	5	296	7	6835
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	6	296	7	7101
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	7	296	7	7333
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	8	296	7	7791
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	9	296	7	8279
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	10	296	7	9117
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	11	296	7	12369
106	reco1-detsim-g4-filter-gen-7db0-66b3-09c6-7ee6_nuecc.root	12	296	7	12484
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	0	296	35	1568
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	1	296	35	2694
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	2	296	35	4140
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	3	296	35	4398
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	4	296	35	5434
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	5	296	35	5500
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	6	296	35	6714
107	reco1-detsim-g4-filter-gen-7de0-4621-55db-6b5b_nuecc.root	7	296	35	10507
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	0	300	86	14
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	1	300	86	686
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	2	300	86	1498
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	3	300	86	4145
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	4	300	86	6197
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	5	300	86	8572
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	6	300	86	8703
108	reco1-detsim-g4-filter-gen-7f02-3280-95ba-7443_nuecc.root	7	300	86	11583
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	0	295	57	311
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	1	295	57	601
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	2	295	57	1910
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	3	295	57	2749
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	4	295	57	3460
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	5	295	57	3731
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	6	295	57	5015
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	7	295	57	5612
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	8	295	57	7004
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	9	295	57	7931
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	10	295	57	9079
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	11	295	57	11189
109	reco1-detsim-g4-filter-gen-7f28-7e86-3e14-3dd8_nuecc.root	12	295	57	11842
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	0	294	48	2118
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	1	294	48	4378
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	2	294	48	5553
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	3	294	48	6549
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	4	294	48	8126
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	5	294	48	9670
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	6	294	48	9810
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	7	294	48	9954
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	8	294	48	10786
110	reco1-detsim-g4-filter-gen-7fe4-4337-d8ef-c119_nuecc.root	9	294	48	11863
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	0	294	59	240
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	1	294	59	642
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	2	294	59	2840
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	3	294	59	3139
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	4	294	59	3905
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	5	294	59	5629
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	6	294	59	5787
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	7	294	59	7857
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	8	294	59	8287
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	9	294	59	9595
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	10	294	59	10269
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	11	294	59	10457
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	12	294	59	10692
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	13	294	59	11287
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	14	294	59	11388
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	15	294	59	11750
111	reco1-detsim-g4-filter-gen-8472-c8e5-139f-1843_nuecc.root	16	294	59	12194
112	reco1-detsim-g4-filter-gen-84e0-c0de-a43d-84a1_nuecc.root	0	296	0	2367
112	reco1-detsim-g4-filter-gen-84e0-c0de-a43d-84a1_nuecc.root	1	296	0	2441
112	reco1-detsim-g4-filter-gen-84e0-c0de-a43d-84a1_nuecc.root	2	296	0	3942
112	reco1-detsim-g4-filter-gen-84e0-c0de-a43d-84a1_nuecc.root	3	296	0	7393
112	reco1-detsim-g4-filter-gen-84e0-c0de-a43d-84a1_nuecc.root	4	296	0	8496
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	0	295	28	484
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	1	295	28	1038
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	2	295	28	2730
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	3	295	28	5312
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	4	295	28	7724
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	5	295	28	8668
113	reco1-detsim-g4-filter-gen-86e4-db18-f201-d962_nuecc.root	6	295	28	12220
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	0	294	58	190
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	1	294	58	1342
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	2	294	58	2539
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	3	294	58	3861
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	4	294	58	4960
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	5	294	58	6286
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	6	294	58	6352
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	7	294	58	9807
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	8	294	58	9875
114	reco1-detsim-g4-filter-gen-86ee-4602-0593-9a38_nuecc.root	9	294	58	11198
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	0	295	16	1110
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	1	295	16	3875
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	2	295	16	4559
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	3	295	16	8720
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	4	295	16	9181
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	5	295	16	9716
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	6	295	16	10918
115	reco1-detsim-g4-filter-gen-8a6a-5ef8-28d3-3fdf_nuecc.root	7	295	16	12155
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	0	293	15	3181
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	1	293	15	4870
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	2	293	15	9898
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	3	293	15	11165
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	4	293	15	11396
116	reco1-detsim-g4-filter-gen-8ba8-2725-b5f6-355a_nuecc.root	5	293	15	11600
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	0	294	75	187
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	1	294	75	1245
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	2	294	75	2026
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	3	294	75	2077
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	4	294	75	3240
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	5	294	75	3514
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	6	294	75	4003
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	7	294	75	5016
117	reco1-detsim-g4-filter-gen-8cdd-8724-690d-08fd_nuecc.root	8	294	75	6428
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	0	295	87	268
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	1	295	87	2270
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	2	295	87	2277
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	3	295	87	3579
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	4	295	87	3820
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	5	295	87	6478
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	6	295	87	6863
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	7	295	87	7805
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	8	295	87	9323
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	9	295	87	9547
118	reco1-detsim-g4-filter-gen-8dd2-360f-798c-4bef_nuecc.root	10	295	87	10243
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	0	299	89	1212
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	1	299	89	1549
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	2	299	89	7747
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	3	299	89	8236
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	4	299	89	9820
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	5	299	89	11502
119	reco1-detsim-g4-filter-gen-9036-37dd-0f73-6eb1_nuecc.root	6	299	89	11884
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	0	298	67	3640
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	1	298	67	5854
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	2	298	67	7346
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	3	298	67	7831
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	4	298	67	9239
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	5	298	67	11203
120	reco1-detsim-g4-filter-gen-9131-2db3-96f5-d5ce_nuecc.root	6	298	67	11695
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	0	294	84	277
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	1	294	84	992
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	2	294	84	1449
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	3	294	84	2203
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	4	294	84	3229
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	5	294	84	3589
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	6	294	84	3602
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	7	294	84	4500
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	8	294	84	4560
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	9	294	84	9218
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	10	294	84	9894
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	11	294	84	10290
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	12	294	84	11268
121	reco1-detsim-g4-filter-gen-923b-46ed-2abe-bc1a_nuecc.root	13	294	84	11547
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	0	297	90	1450
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	1	297	90	2422
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	2	297	90	3343
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	3	297	90	3474
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	4	297	90	4065
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	5	297	90	4864
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	6	297	90	8806
122	reco1-detsim-g4-filter-gen-9312-dc8f-0606-f8a9_nuecc.root	7	297	90	12242
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	0	296	45	3340
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	1	296	45	5838
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	2	296	45	5964
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	3	296	45	8045
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	4	296	45	8270
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	5	296	45	8730
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	6	296	45	8905
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	7	296	45	10493
123	reco1-detsim-g4-filter-gen-935a-4ef3-28f9-4fc4_nuecc.root	8	296	45	11359
