det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
pdvd	039253_13_d42fit	820	3	U	5-10	26	61444	246042	267782	490
pdvd	039253_13_d42fit	820	3	U	10-20	39	46323	515525	501144	18
pdvd	039253_13_d42fit	820	3	U	20-40	91	246831	1327926	1112523	167
pdvd	039253_13_d42fit	820	3	U	40+	1331	3709000	17191479	15226905	196663
pdvd	039253_13_d42fit	820	3	V	0-2	18	25428	74262	69984	549
pdvd	039253_13_d42fit	820	3	V	2-5	15	11373	79261	73012	87
pdvd	039253_13_d42fit	820	3	V	5-10	29	40885	238833	225074	1021
pdvd	039253_13_d42fit	820	3	V	10-20	50	89172	566717	529771	9
pdvd	039253_13_d42fit	820	3	V	20-40	93	240813	1103731	955966	5473
pdvd	039253_13_d42fit	820	3	V	40+	1421	4240865	17653433	15240040	200256
pdvd	039253_13_d42fit	820	3	W	0-2	18	24430	100671	87101	0
pdvd	039253_13_d42fit	820	3	W	2-5	24	9929	85794	84939	0
pdvd	039253_13_d42fit	820	3	W	5-10	45	38885	282261	272186	0
pdvd	039253_13_d42fit	820	3	W	10-20	78	53590	484043	486259	0
pdvd	039253_13_d42fit	820	3	W	20-40	156	235816	1193508	1112664	0
pdvd	039253_13_d42fit	820	3	W	40+	2556	3443792	18657315	17354253	17770
pdvd	039253_13_d42fit	821	0	U	0-2	18	119545	344256	224711	846
pdvd	039253_13_d42fit	821	0	U	2-5	17	44082	227275	192645	4307
pdvd	039253_13_d42fit	821	0	U	5-10	20	47825	343402	307069	0
pdvd	039253_13_d42fit	821	0	U	10-20	42	58465	561565	525654	0
pdvd	039253_13_d42fit	821	0	U	20-40	100	509838	1407416	1152966	104706
pdvd	039253_13_d42fit	821	0	U	40+	1319	3228416	16552567	14882163	49407
pdvd	039253_13_d42fit	821	0	V	0-2	12	60344	160546	135500	100
pdvd	039253_13_d42fit	821	0	V	2-5	16	34280	241525	211497	0
pdvd	039253_13_d42fit	821	0	V	5-10	20	72376	252682	221314	1016
pdvd	039253_13_d42fit	821	0	V	10-20	43	64503	528593	492384	96
pdvd	039253_13_d42fit	821	0	V	20-40	86	423312	1239601	967471	51308
pdvd	039253_13_d42fit	821	0	V	40+	1480	3816467	17844603	15740852	90217
pdvd	039253_13_d42fit	821	0	W	0-2	23	37954	224035	221653	0
pdvd	039253_13_d42fit	821	0	W	2-5	21	25939	195400	203693	0
pdvd	039253_13_d42fit	821	0	W	5-10	40	29746	309530	311504	0
pdvd	039253_13_d42fit	821	0	W	10-20	81	50837	545527	540408	0
pdvd	039253_13_d42fit	821	0	W	20-40	152	404660	1430145	1179811	0
pdvd	039253_13_d42fit	821	0	W	40+	2577	3003941	18082307	17088274	25
pdvd	039253_13_d42fit	950	7	U	0-2	20	39910	87591	64557	112
pdvd	039253_13_d42fit	950	7	U	2-5	17	54241	159239	104998	887
pdvd	039253_13_d42fit	950	7	U	5-10	39	102669	305805	203136	2658
pdvd	039253_13_d42fit	950	7	U	10-20	59	152325	543679	399872	4677
pdvd	039253_13_d42fit	950	7	U	20-40	123	312262	1299571	1022961	11322
pdvd	039253_13_d42fit	950	7	U	40+	185	274264	1475701	1240397	3586
pdvd	039253_13_d42fit	950	7	V	0-2	12	20221	49177	28956	1594
pdvd	039253_13_d42fit	950	7	V	2-5	17	66988	145070	87716	5141
pdvd	039253_13_d42fit	950	7	V	5-10	29	71451	190556	124143	3082
pdvd	039253_13_d42fit	950	7	V	10-20	45	154905	382747	262998	9361
pdvd	039253_13_d42fit	950	7	V	20-40	105	287450	941891	746595	25002
pdvd	039253_13_d42fit	950	7	V	40+	143	373088	1115511	861999	53996
pdvd	039253_13_d42fit	950	7	W	0-2	20	77618	145843	89085	12918
pdvd	039253_13_d42fit	950	7	W	2-5	18	50452	130863	144693	5779
pdvd	039253_13_d42fit	950	7	W	5-10	39	99399	236077	255552	8498
pdvd	039253_13_d42fit	950	7	W	10-20	64	180369	462091	488780	8428
pdvd	039253_13_d42fit	950	7	W	20-40	151	420533	1168806	1198949	30575
pdvd	039253_13_d42fit	950	7	W	40+	225	312246	1316948	1351342	9524
pdvd	039253_13_d42fit	960	0	U	0-2	6	42243	128979	102210	0
pdvd	039253_13_d42fit	960	0	U	2-5	5	59619	89480	29861	0
pdvd	039253_13_d42fit	960	0	U	5-10	10	220811	300397	341080	0
pdvd	039253_13_d42fit	960	0	U	10-20	15	160730	425621	334341	0
pdvd	039253_13_d42fit	960	0	U	20-40	33	771803	1084048	565795	0
pdvd	039253_13_d42fit	960	0	U	40+	25	512368	767490	280008	33923
pdvd	039253_13_d42fit	960	0	V	0-2	11	57507	167696	132427	89
pdvd	039253_13_d42fit	960	0	V	2-5	13	89720	188044	138442	0
pdvd	039253_13_d42fit	960	0	V	5-10	19	43280	222004	225880	0
pdvd	039253_13_d42fit	960	0	V	10-20	39	96001	353198	406787	0
pdvd	039253_13_d42fit	960	0	V	20-40	76	391934	1008898	828462	0
pdvd	039253_13_d42fit	960	0	V	40+	27	124625	332019	229372	28247
pdvd	039253_13_d42fit	960	0	W	0-2	4	42134	97384	55250	22264
pdvd	039253_13_d42fit	960	0	W	2-5	7	83958	155591	127765	0
pdvd	039253_13_d42fit	960	0	W	5-10	25	106168	475552	391696	0
pdvd	039253_13_d42fit	960	0	W	10-20	37	155102	593476	503656	0
pdvd	039253_13_d42fit	960	0	W	20-40	58	245685	942437	798310	0
pdvd	039253_13_d42fit	960	0	W	40+	23	63302	302261	297239	0
pdvd	039253_13_d42fit	1020	0	U	0-2	16	87650	394290	338610	8490
pdvd	039253_13_d42fit	1020	0	U	2-5	19	62976	308293	259085	1602
pdvd	039253_13_d42fit	1020	0	U	5-10	28	54996	318508	263944	1145
pdvd	039253_13_d42fit	1020	0	U	10-20	34	84662	465704	401518	3955
pdvd	039253_13_d42fit	1020	0	U	20-40	108	234908	999694	778500	20865
pdvd	039253_13_d42fit	1020	0	U	40+	3720	11153836	45647222	38153010	748688
pdvd	039253_13_d42fit	1020	0	V	0-2	14	105375	351710	288677	0
pdvd	039253_13_d42fit	1020	0	V	2-5	20	46637	353369	329000	15944
pdvd	039253_13_d42fit	1020	0	V	5-10	29	46245	422861	409370	0
pdvd	039253_13_d42fit	1020	0	V	10-20	56	197758	786386	634472	7122
pdvd	039253_13_d42fit	1020	0	V	20-40	133	323876	2408642	2226674	2310
pdvd	039253_13_d42fit	1020	0	V	40+	3370	10104392	35670182	29296712	1073793
pdvd	039253_13_d42fit	1020	0	W	0-2	15	85727	326071	292574	0
pdvd	039253_13_d42fit	1020	0	W	2-5	20	41169	352512	366369	29
pdvd	039253_13_d42fit	1020	0	W	5-10	33	36691	390831	412976	0
pdvd	039253_13_d42fit	1020	0	W	10-20	72	85823	713379	728218	0
pdvd	039253_13_d42fit	1020	0	W	20-40	156	131293	1200112	1279259	200
pdvd	039253_13_d42fit	1020	0	W	40+	4046	7943372	33174623	30876521	798778
pdvd	039253_13_d42fit	1030	0	U	0-2	10	81895	270642	200861	0
pdvd	039253_13_d42fit	1030	0	U	2-5	13	87858	220417	139569	0
pdvd	039253_13_d42fit	1030	0	U	5-10	25	99815	317864	221757	4594
pdvd	039253_13_d42fit	1030	0	U	10-20	41	175205	815535	656676	8709
pdvd	039253_13_d42fit	1030	0	U	20-40	94	768750	1138685	685785	55967
pdvd	039253_13_d42fit	1030	0	U	40+	1023	2549685	7602982	6506911	100098
pdvd	039253_13_d42fit	1030	0	V	0-2	15	78760	404231	355335	0
pdvd	039253_13_d42fit	1030	0	V	2-5	22	57134	370558	333880	0
pdvd	039253_13_d42fit	1030	0	V	5-10	31	65261	438601	384952	573
pdvd	039253_13_d42fit	1030	0	V	10-20	66	127122	932563	827491	111
pdvd	039253_13_d42fit	1030	0	V	20-40	137	358896	1559896	1249568	1767
pdvd	039253_13_d42fit	1030	0	V	40+	1099	2836200	9368313	7132205	111269
pdvd	039253_13_d42fit	1030	0	W	0-2	21	76384	383787	358251	0
pdvd	039253_13_d42fit	1030	0	W	2-5	25	21177	299787	302026	0
pdvd	039253_13_d42fit	1030	0	W	5-10	43	38327	444310	435251	0
pdvd	039253_13_d42fit	1030	0	W	10-20	88	68996	805249	825055	0
pdvd	039253_13_d42fit	1030	0	W	20-40	159	132240	1313790	1265972	0
pdvd	039253_13_d42fit	1030	0	W	40+	1651	1867906	10368980	9416848	221
pdvd	039253_14_d42fit	420	2	U	0-2	12	29815	174525	167526	0
pdvd	039253_14_d42fit	420	2	U	2-5	18	48052	312932	271366	77
pdvd	039253_14_d42fit	420	2	U	5-10	25	158139	458322	303367	0
pdvd	039253_14_d42fit	420	2	U	10-20	49	704280	1309184	609052	0
pdvd	039253_14_d42fit	420	2	U	20-40	112	920689	2020392	1172959	585
pdvd	039253_14_d42fit	420	2	U	40+	1597	8574445	18278611	10461424	1606423
pdvd	039253_14_d42fit	420	2	V	0-2	12	71977	264296	237571	0
pdvd	039253_14_d42fit	420	2	V	2-5	22	83901	426281	359878	0
pdvd	039253_14_d42fit	420	2	V	5-10	35	296879	711253	425190	7
pdvd	039253_14_d42fit	420	2	V	10-20	69	1020576	1798894	809398	4635
pdvd	039253_14_d42fit	420	2	V	20-40	131	1128433	2446644	1540931	3106
pdvd	039253_14_d42fit	420	2	V	40+	1971	12403840	26147977	16935045	1112297
pdvd	039253_14_d42fit	420	2	W	0-2	13	48367	148391	111076	0
pdvd	039253_14_d42fit	420	2	W	2-5	13	27214	131755	158731	0
pdvd	039253_14_d42fit	420	2	W	5-10	18	44706	139307	184013	0
pdvd	039253_14_d42fit	420	2	W	10-20	31	94191	153945	247808	0
pdvd	039253_14_d42fit	420	2	W	20-40	61	111341	168102	260133	0
pdvd	039253_14_d42fit	420	2	W	40+	1456	5423369	14009146	13153297	1062366
pdvd	039253_14_d42fit	430	7	U	0-2	11	23925	53725	74188	0
pdvd	039253_14_d42fit	430	7	U	2-5	14	19119	120467	116596	0
pdvd	039253_14_d42fit	430	7	U	5-10	29	74252	248958	190104	46
pdvd	039253_14_d42fit	430	7	U	10-20	52	75202	413149	390953	11
pdvd	039253_14_d42fit	430	7	U	20-40	112	281631	1551426	1384571	457
pdvd	039253_14_d42fit	430	7	U	40+	573	4549209	12232343	8738178	203862
pdvd	039253_14_d42fit	430	7	V	0-2	11	17276	93623	85065	0
pdvd	039253_14_d42fit	430	7	V	2-5	22	47186	236569	218735	0
pdvd	039253_14_d42fit	430	7	V	5-10	12	26967	98043	112538	0
pdvd	039253_14_d42fit	430	7	V	10-20	48	78563	443204	391257	383
pdvd	039253_14_d42fit	430	7	V	20-40	130	239558	1285358	1174240	81
pdvd	039253_14_d42fit	430	7	V	40+	603	2291489	6722004	5426423	164330
pdvd	039253_14_d42fit	430	7	W	0-2	20	53136	137238	86802	0
pdvd	039253_14_d42fit	430	7	W	2-5	23	40893	229263	218904	204
pdvd	039253_14_d42fit	430	7	W	5-10	24	84882	180039	140017	0
pdvd	039253_14_d42fit	430	7	W	10-20	62	105139	503316	474147	157
pdvd	039253_14_d42fit	430	7	W	20-40	145	222585	1149029	1176760	111
pdvd	039253_14_d42fit	430	7	W	40+	665	1687112	6382335	5631563	27694
pdvd	039253_14_d42fit	460	5	U	0-2	16	12861	49708	54827	2673
pdvd	039253_14_d42fit	460	5	U	2-5	18	46762	336265	295943	14
pdvd	039253_14_d42fit	460	5	U	5-10	21	36381	323269	309782	0
pdvd	039253_14_d42fit	460	5	U	10-20	31	98666	527423	488055	636
pdvd	039253_14_d42fit	460	5	U	20-40	83	203823	1426499	1312028	390
pdvd	039253_14_d42fit	460	5	U	40+	1138	5243085	17414180	13765227	497218
pdvd	039253_14_d42fit	460	5	V	0-2	12	20194	43095	52113	0
pdvd	039253_14_d42fit	460	5	V	2-5	13	59117	353531	301854	2257
pdvd	039253_14_d42fit	460	5	V	5-10	22	53251	450790	406287	0
pdvd	039253_14_d42fit	460	5	V	10-20	36	219158	778509	662151	0
pdvd	039253_14_d42fit	460	5	V	20-40	73	284887	1551379	1344232	118
pdvd	039253_14_d42fit	460	5	V	40+	1014	7542277	21481967	16884388	833244
pdvd	039253_14_d42fit	460	5	W	0-2	10	7823	57712	54043	0
pdvd	039253_14_d42fit	460	5	W	2-5	24	79543	326859	299148	0
pdvd	039253_14_d42fit	460	5	W	5-10	46	46500	435813	436357	0
pdvd	039253_14_d42fit	460	5	W	10-20	76	87487	676088	643251	0
pdvd	039253_14_d42fit	460	5	W	20-40	153	395409	1584105	1340306	17455
pdvd	039253_14_d42fit	460	5	W	40+	2229	3624432	19478339	17939257	91064
pdvd	039253_14_d42fit	470	0	U	0-2	10	33967	186408	174553	0
pdvd	039253_14_d42fit	470	0	U	2-5	19	94061	359300	295529	10849
pdvd	039253_14_d42fit	470	0	U	5-10	23	197415	553825	365836	21689
pdvd	039253_14_d42fit	470	0	U	10-20	60	307894	1230312	938804	19419
pdvd	039253_14_d42fit	470	0	U	20-40	117	653844	2119226	1553068	64917
pdvd	039253_14_d42fit	470	0	U	40+	1649	6932167	24917470	19237051	343883
pdvd	039253_14_d42fit	470	0	V	0-2	16	77606	184707	188199	726
pdvd	039253_14_d42fit	470	0	V	2-5	21	120602	416230	337332	14527
pdvd	039253_14_d42fit	470	0	V	5-10	31	255341	807043	665880	8848
pdvd	039253_14_d42fit	470	0	V	10-20	76	342020	1538115	1273299	11469
pdvd	039253_14_d42fit	470	0	V	20-40	132	710452	2868994	2328324	16736
pdvd	039253_14_d42fit	470	0	V	40+	1864	8221070	27400863	21647649	419204
pdvd	039253_14_d42fit	470	0	W	0-2	22	212138	321721	110235	20611
pdvd	039253_14_d42fit	470	0	W	2-5	11	15345	174868	179577	31
pdvd	039253_14_d42fit	470	0	W	5-10	30	92003	372063	362374	24968
pdvd	039253_14_d42fit	470	0	W	10-20	67	119604	600192	675034	17418
pdvd	039253_14_d42fit	470	0	W	20-40	134	265485	1144151	1209662	35813
pdvd	039253_14_d42fit	470	0	W	40+	1779	3675976	16290452	16199788	137042
pdvd	039253_14_d42fit	480	3	U	0-2	17	15124	69414	79776	709
pdvd	039253_14_d42fit	480	3	U	2-5	17	19583	169685	173982	1005
pdvd	039253_14_d42fit	480	3	U	5-10	23	35529	277339	273402	64
pdvd	039253_14_d42fit	480	3	U	10-20	58	162988	658437	606039	220
pdvd	039253_14_d42fit	480	3	U	20-40	116	334378	1258685	1121021	3570
pdvd	039253_14_d42fit	480	3	U	40+	2084	11050006	41006705	34674927	717153
pdvd	039253_14_d42fit	480	3	V	0-2	9	25112	175603	153813	79
pdvd	039253_14_d42fit	480	3	V	2-5	18	85503	475350	435897	0
pdvd	039253_14_d42fit	480	3	V	5-10	21	106773	630765	594880	12610
pdvd	039253_14_d42fit	480	3	V	10-20	47	543297	1277211	1254944	14184
pdvd	039253_14_d42fit	480	3	V	20-40	76	1123740	2256352	2199788	34273
pdvd	039253_14_d42fit	480	3	V	40+	1333	23794850	54165043	43870015	2714641
pdvd	039253_14_d42fit	480	3	W	0-2	15	13638	83583	77555	0
pdvd	039253_14_d42fit	480	3	W	2-5	26	21227	209940	205757	0
pdvd	039253_14_d42fit	480	3	W	5-10	35	29331	292689	284104	0
pdvd	039253_14_d42fit	480	3	W	10-20	72	96709	639512	584777	0
pdvd	039253_14_d42fit	480	3	W	20-40	152	243695	1314031	1191446	0
pdvd	039253_14_d42fit	480	3	W	40+	2615	4785220	24644743	22606459	29829
pdvd	039253_14_d42fit	490	0	U	0-2	16	359020	698431	651749	142719
pdvd	039253_14_d42fit	490	0	U	2-5	9	229101	240367	11266	176654
pdvd	039253_14_d42fit	490	0	U	5-10	22	150564	755096	664422	4994
pdvd	039253_14_d42fit	490	0	U	10-20	45	297107	1500420	1309069	5972
pdvd	039253_14_d42fit	490	0	U	20-40	96	504288	2906242	2525128	2395
pdvd	039253_14_d42fit	490	0	U	40+	928	3090731	16001156	14040677	16681
pdvd	039253_14_d42fit	490	0	V	0-2	15	219982	191350	188876	0
pdvd	039253_14_d42fit	490	0	V	2-5	13	448267	874513	536522	0
pdvd	039253_14_d42fit	490	0	V	5-10	32	246467	1232314	1088079	29059
pdvd	039253_14_d42fit	490	0	V	10-20	62	282418	1529107	1382367	0
pdvd	039253_14_d42fit	490	0	V	20-40	126	181200	1456473	1406827	390
pdvd	039253_14_d42fit	490	0	V	40+	1422	2727386	14042697	12897003	7397
pdvd	039253_14_d42fit	490	0	W	0-2	23	116460	209345	100387	0
pdvd	039253_14_d42fit	490	0	W	2-5	14	118650	306509	224585	0
pdvd	039253_14_d42fit	490	0	W	5-10	36	57056	555886	553098	2251
pdvd	039253_14_d42fit	490	0	W	10-20	68	76057	767683	805176	0
pdvd	039253_14_d42fit	490	0	W	20-40	146	142018	1377579	1433341	0
pdvd	039253_14_d42fit	490	0	W	40+	1696	1877009	13641207	13605242	1012
pdvd	039253_14_d42fit	840	0	U	0-2	13	67727	100739	45646	31413
pdvd	039253_14_d42fit	840	0	U	2-5	30	206567	388361	188778	19100
pdvd	039253_14_d42fit	840	0	U	5-10	35	99777	327158	251661	5530
pdvd	039253_14_d42fit	840	0	U	10-20	73	338089	679118	397781	64497
pdvd	039253_14_d42fit	840	0	U	20-40	87	563058	911866	391224	72900
pdvd	039253_14_d42fit	840	0	U	40+	626	1353999	5603644	4632167	91664
pdvd	039253_14_d42fit	840	0	V	0-2	9	49556	55224	43936	0
pdvd	039253_14_d42fit	840	0	V	2-5	18	79590	118765	97055	4173
pdvd	039253_14_d42fit	840	0	V	5-10	20	138462	275446	205754	40071
pdvd	039253_14_d42fit	840	0	V	10-20	48	300506	340719	235031	72888
pdvd	039253_14_d42fit	840	0	V	20-40	48	378641	537785	206670	2672
pdvd	039253_14_d42fit	840	0	V	40+	518	1958060	4985726	3728254	466535
pdvd	039253_14_d42fit	840	0	W	0-2	13	19187	62253	49386	942
pdvd	039253_14_d42fit	840	0	W	2-5	24	26070	206373	192503	337
pdvd	039253_14_d42fit	840	0	W	5-10	29	40411	259155	258030	2096
pdvd	039253_14_d42fit	840	0	W	10-20	75	535686	783486	410104	12929
pdvd	039253_14_d42fit	840	0	W	20-40	85	491926	665893	392259	118480
pdvd	039253_14_d42fit	840	0	W	40+	662	1222401	5262587	5064710	65987
pdvd	039253_14_d42fit	850	2	U	0-2	9	22946	48007	25875	0
pdvd	039253_14_d42fit	850	2	U	2-5	5	66697	72273	30622	0
pdvd	039253_14_d42fit	850	2	U	5-10	23	469007	625964	211997	11385
pdvd	039253_14_d42fit	850	2	U	10-20	30	315169	705391	457638	4005
pdvd	039253_14_d42fit	850	2	U	20-40	49	243067	1146551	988604	19614
pdvd	039253_14_d42fit	850	2	U	40+	722	12427875	19396872	12779391	2125934
pdvd	039253_14_d42fit	850	2	V	0-2	14	38215	50989	35520	0
pdvd	039253_14_d42fit	850	2	V	2-5	14	105867	136527	30660	2916
pdvd	039253_14_d42fit	850	2	V	5-10	22	271372	452564	198912	4768
pdvd	039253_14_d42fit	850	2	V	10-20	64	147895	524696	444647	4478
pdvd	039253_14_d42fit	850	2	V	20-40	116	204402	1005079	1007305	2496
pdvd	039253_14_d42fit	850	2	V	40+	1167	8765289	19328233	14897994	276989
pdvd	039253_14_d42fit	850	2	W	0-2	2	12285	5587	17872	0
pdvd	039253_14_d42fit	850	2	W	2-5	5	11892	10109	17153	0
pdvd	039253_14_d42fit	850	2	W	5-10	23	328807	468194	159661	0
pdvd	039253_14_d42fit	850	2	W	10-20	62	150817	584728	495239	0
pdvd	039253_14_d42fit	850	2	W	20-40	119	132610	1024853	936223	0
pdvd	039253_14_d42fit	850	2	W	40+	1320	6250378	15360979	11425923	2023
pdvd	039253_14_d42fit	860	2	U	0-2	14	13865	30560	20213	593
pdvd	039253_14_d42fit	860	2	U	10-20	21	84895	357726	305053	16946
pdvd	039253_14_d42fit	860	2	U	20-40	112	1034081	2782605	2233572	298318
pdvd	039253_14_d42fit	860	2	U	40+	738	10087008	13308501	5488103	1489376
pdvd	039253_14_d42fit	860	2	V	0-2	9	15451	31707	19882	1544
pdvd	039253_14_d42fit	860	2	V	2-5	20	167498	175393	15805	128210
pdvd	039253_14_d42fit	860	2	V	5-10	2	78	78	0	78
pdvd	039253_14_d42fit	860	2	V	10-20	14	110670	377034	303926	1070
pdvd	039253_14_d42fit	860	2	V	20-40	109	1341684	2690214	1615358	133889
pdvd	039253_14_d42fit	860	2	V	40+	661	5573340	7390006	5397088	959983
pdvd	039253_14_d42fit	860	2	W	0-2	7	12482	28505	20387	8369
pdvd	039253_14_d42fit	860	2	W	10-20	24	89746	381766	319134	162
pdvd	039253_14_d42fit	860	2	W	20-40	154	771942	2819586	2338080	937
pdvd	039253_14_d42fit	860	2	W	40+	878	9869879	14887801	5668326	145915
pdvd	039253_14_d42fit	870	7	U	0-2	11	10398	75243	72807	145
pdvd	039253_14_d42fit	870	7	U	2-5	14	71356	210956	155932	0
pdvd	039253_14_d42fit	870	7	U	5-10	33	58119	300917	284260	0
pdvd	039253_14_d42fit	870	7	U	10-20	73	105277	570161	533114	10
pdvd	039253_14_d42fit	870	7	U	20-40	134	312789	1106098	878671	21241
pdvd	039253_14_d42fit	870	7	U	40+	276	1002378	2864683	1994157	89529
pdvd	039253_14_d42fit	870	7	V	0-2	8	11134	6507	17499	12
pdvd	039253_14_d42fit	870	7	V	2-5	14	85953	169825	105572	52549
pdvd	039253_14_d42fit	870	7	V	5-10	30	78338	338418	286316	160
pdvd	039253_14_d42fit	870	7	V	10-20	56	124848	518403	413965	996
pdvd	039253_14_d42fit	870	7	V	20-40	103	380974	941610	618462	2327
pdvd	039253_14_d42fit	870	7	V	40+	224	1228932	2608428	1470314	120496
pdvd	039253_14_d42fit	870	7	W	0-2	12	65605	136607	73140	0
pdvd	039253_14_d42fit	870	7	W	2-5	20	85204	226713	159323	0
pdvd	039253_14_d42fit	870	7	W	5-10	33	42667	364346	361081	0
pdvd	039253_14_d42fit	870	7	W	10-20	74	95179	546596	532159	0
pdvd	039253_14_d42fit	870	7	W	20-40	132	195592	926363	867495	0
pdvd	039253_14_d42fit	870	7	W	40+	319	803815	2357538	1985649	194
pdvd	039253_14_d42fit	910	7	U	0-2	9	14257	14960	21367	1030
pdvd	039253_14_d42fit	910	7	U	2-5	6	3737	9805	11936	0
pdvd	039253_14_d42fit	910	7	U	5-10	18	30612	41254	20492	0
pdvd	039253_14_d42fit	910	7	U	10-20	16	87747	59281	116970	0
pdvd	039253_14_d42fit	910	7	U	20-40	32	222043	479297	344184	29797
pdvd	039253_14_d42fit	910	7	V	0-2	1	667	2053	1386	0
pdvd	039253_14_d42fit	910	7	V	2-5	3	4452	3233	3321	0
pdvd	039253_14_d42fit	910	7	V	5-10	8	14437	15857	4734	0
pdvd	039253_14_d42fit	910	7	V	10-20	35	239212	378882	158600	2247
pdvd	039253_14_d42fit	910	7	V	20-40	50	312487	558850	314711	12642
pdvd	039253_14_d42fit	910	7	W	0-2	9	142759	161977	19218	0
pdvd	039253_14_d42fit	910	7	W	2-5	8	93127	107727	19868	0
pdvd	039253_14_d42fit	910	7	W	5-10	6	72931	98153	25222	0
pdvd	039253_14_d42fit	910	7	W	10-20	30	146606	289262	182188	20366
pdvd	039253_14_d42fit	910	7	W	20-40	52	257709	571051	345840	11448
pdvd	039253_14_d42fit	1010	3	U	0-2	14	89285	158558	114033	17122
pdvd	039253_14_d42fit	1010	3	U	2-5	15	72977	215396	171991	16127
pdvd	039253_14_d42fit	1010	3	U	5-10	15	197729	377715	213102	27329
pdvd	039253_14_d42fit	1010	3	U	10-20	44	258008	850370	655864	25209
pdvd	039253_14_d42fit	1010	3	U	20-40	72	693468	1595899	1108551	145194
pdvd	039253_14_d42fit	1010	3	U	40+	498	3109538	8439304	5718144	397476
pdvd	039253_14_d42fit	1010	3	V	0-2	14	204155	349130	186113	117765
pdvd	039253_14_d42fit	1010	3	V	2-5	15	86246	336093	260343	3606
pdvd	039253_14_d42fit	1010	3	V	5-10	35	270104	702224	581052	9282
pdvd	039253_14_d42fit	1010	3	V	10-20	73	221638	945927	840635	8888
pdvd	039253_14_d42fit	1010	3	V	20-40	136	758216	1808824	1281108	133374
pdvd	039253_14_d42fit	1010	3	V	40+	758	2023806	6905848	6060134	171342
pdvd	039253_14_d42fit	1010	3	W	0-2	16	85615	223033	140762	44237
pdvd	039253_14_d42fit	1010	3	W	2-5	19	36214	173539	164459	1008
pdvd	039253_14_d42fit	1010	3	W	5-10	31	97845	466298	414915	471
pdvd	039253_14_d42fit	1010	3	W	10-20	61	178242	777741	738071	992
pdvd	039253_14_d42fit	1010	3	W	20-40	126	994619	1964896	1511187	115574
pdvd	039253_14_d42fit	1010	3	W	40+	738	1721453	7370314	6697593	40925
pdvd	039253_14_d42fit	1080	7	U	0-2	5	50886	104438	53552	0
pdvd	039253_14_d42fit	1080	7	U	2-5	16	154448	517385	406521	113
pdvd	039253_14_d42fit	1080	7	U	5-10	29	251650	699717	530905	53593
pdvd	039253_14_d42fit	1080	7	U	10-20	58	461308	1389352	976628	110259
pdvd	039253_14_d42fit	1080	7	U	20-40	69	600233	1485691	985872	73252
pdvd	039253_14_d42fit	1080	7	U	40+	155	2711262	3595951	2032131	849048
pdvd	039253_14_d42fit	1080	7	V	0-2	8	69000	120569	77057	14003
pdvd	039253_14_d42fit	1080	7	V	2-5	17	183655	529645	395556	0
pdvd	039253_14_d42fit	1080	7	V	5-10	26	146871	451335	469984	812
pdvd	039253_14_d42fit	1080	7	V	10-20	59	272252	1013095	835567	3602
pdvd	039253_14_d42fit	1080	7	V	20-40	88	698319	1591797	1117888	7695
pdvd	039253_14_d42fit	1080	7	V	40+	164	2039323	2497803	1417016	551959
pdvd	039253_14_d42fit	1080	7	W	0-2	10	37354	61474	35272	4844
pdvd	039253_14_d42fit	1080	7	W	2-5	30	91509	258440	210231	0
pdvd	039253_14_d42fit	1080	7	W	5-10	39	63432	315281	267143	0
pdvd	039253_14_d42fit	1080	7	W	10-20	81	96253	538072	511947	167
pdvd	039253_14_d42fit	1080	7	W	20-40	81	246059	576578	440605	36184
pdvd	039253_14_d42fit	1080	7	W	40+	199	411620	1491738	1286456	17843
pdvd	039253_14_d42fit	1100	0	U	0-2	16	65908	289691	258619	1278
pdvd	039253_14_d42fit	1100	0	U	2-5	18	25851	270181	261750	3921
pdvd	039253_14_d42fit	1100	0	U	5-10	34	68939	434559	392198	15778
pdvd	039253_14_d42fit	1100	0	U	10-20	51	183237	745747	617788	38784
pdvd	039253_14_d42fit	1100	0	U	20-40	132	324940	1315031	1045383	33345
pdvd	039253_14_d42fit	1100	0	U	40+	2102	5234547	19707002	16798843	427644
pdvd	039253_14_d42fit	1100	0	V	0-2	12	17456	152111	138827	27
pdvd	039253_14_d42fit	1100	0	V	2-5	17	21457	124485	117724	168
pdvd	039253_14_d42fit	1100	0	V	5-10	33	81205	331497	323916	2066
pdvd	039253_14_d42fit	1100	0	V	10-20	51	94240	405438	399826	3641
pdvd	039253_14_d42fit	1100	0	V	20-40	91	162749	708851	684600	653
pdvd	039253_14_d42fit	1100	0	V	40+	1583	4784997	14262670	11541605	355133
pdvd	039253_14_d42fit	1100	0	W	0-2	20	39829	281288	260633	0
pdvd	039253_14_d42fit	1100	0	W	2-5	26	25929	261316	254965	0
pdvd	039253_14_d42fit	1100	0	W	5-10	47	36704	416206	404728	0
pdvd	039253_14_d42fit	1100	0	W	10-20	79	93647	659900	623147	0
pdvd	039253_14_d42fit	1100	0	W	20-40	163	163167	1010068	958533	0
pdvd	039253_14_d42fit	1100	0	W	40+	2722	2939176	18076209	16976907	62905
pdvd	039253_14_d42fit	1150	3	U	0-2	14	21696	112262	112600	348
pdvd	039253_14_d42fit	1150	3	U	2-5	23	34233	195939	168940	0
pdvd	039253_14_d42fit	1150	3	U	5-10	39	51610	296919	253323	543
