sample	event	krow	nkrow	run	subrun	numu_score	nue_score	cosmic_flag	cosmict_flag	event_label	n_inbeam_bundle	nu_x	nu_y	nu_z	nu_len	Enu	exc	exc_main	exc_other	n_exc	flagged	pio_flag	pio_mass	pio_vtxdis	g1	gd1	g2	gd2	pio_angle	n_part	n_mu	e_mu	n_e	e_e	n_p	n_pi	n_nu_nodes	wall_s	maxrss	exc_frac	cathode_cross	mu_cathode_cross	x_min	x_max	trk_diag	trk_npts	final_state
mcp2k	473952	0	1	18255	1	3.0341115	-15.0	1.0	0.0	nu-candidate	1	-96.64231	104.28803	358.96036	149.0	699.3847045898438	4.290078639984131	0.0	4.290078639984131	3	9.107298851013184	1	9.84052562713623	0.0	14.322830200195312	174.9198455810547	5.136343955993652	71.67625427246094	70.01025390625	12	2	380.531982421875	8	14.322830200195312	2	0	1	None	None	0.0061	1	0	-114.625	126.926	622.2344265644903	374	mu- 380 + proton 89 + neutron 86 + mu- 86 + gamma 14 + e- 14
mcp2k	474370	0	1	18255	1	2.3752499	-15.0	1.0	0.0	nu-candidate	1	-1.8383104	98.32876	131.27625	118.2	407.18682861328125	3.355220317840576	0.0	3.355220317840576	3	7.047016620635986	1	1.6679680347442627	0.0	2.0257763862609863	8.790504455566406	2.3569111824035645	31.50017547607422	44.87458419799805	12	2	289.2596435546875	10	2.3569111824035645	0	0	1	None	None	0.0082	1	0	-100.244	113.264	361.8648857308484	258	mu- 289 + neutron 2 + mu- 2
mcp2k	474612	0	1	18255	1	-1.63729	-2.626398	1.0	1.0	nu-candidate	1	76.07171	199.80328	264.39322	22.9	92.79562377929688	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	92.79562377929688	0	0	1	None	None	0.0000	0	0	68.001	76.0717	24.813194221824794	55	e- 92
mcp2k	474678	0	1	18255	1	0.0020086989	-15.0	1.0	0.0	nu-candidate	1	-11.52604	190.63066	40.62158	93.0	863.7133178710938	273.4872741699219	0.0	273.4872741699219	5	110.76253509521484	1	0.4661198556423187	0.0	75.38565063476562	325.00469970703125	0.40572285652160645	317.7546081542969	4.830474376678467	10	3	222.01072692871094	4	6.0901780128479	2	0	1	None	None	0.3166	1	0	-35.9481	141.942	374.3110210918322	459	neutron 240 + mu- 240 + mu- 222 + proton 216 + neutron 96 + proton 96
mcp2k	475096	0	1	18255	1	-0.34497103	-15.0	1.0	0.0	nu-candidate	1	-190.55417	98.50319	33.772083	24.8	232.17312622070312	9.708958625793457	0.0	9.708958625793457	4	0.0	1	59.66980743408203	0.0	136.82154846191406	80.07886505126953	77.76946258544922	0.0	34.73539352416992	3	0	0	3	136.82154846191406	0	0	1	None	None	0.0418	1	0	-201.291	128.27	611.3526184895342	139	gamma 136 + e- 136 + pi0 104 + e- 63 + gamma 32 + e- 32
mcp2k	475140	0	1	18255	1	2.2607124	-15.0	1.0	0.0	nu-candidate	1	-177.37463	-71.84372	369.06497	138.5	456.12890625	0.0	0.0	0.0	0	0.8800045251846313	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	349.59051513671875	1	0.8800045251846313	0	0	1	None	None	0.0000	0	0	-177.375	-160.31	137.04591270811397	251	mu- 349
mcp2k	475712	0	1	18255	1	1.4627867	-15.0	1.0	0.0	nu-candidate	1	-151.16698	-172.06644	4.728849	49.5	469.71942138671875	0.5619023442268372	0.0	0.5619023442268372	1	6.678094863891602	1	18.862003326416016	39.55036926269531	33.53549575805664	0.0	2.693758964538574	54.750301361083984	159.7570037841797	8	1	124.17794036865234	5	34.4651985168457	2	0	1	None	None	0.0012	0	0	-180.529	0.783581	237.15980090965766	158	proton 190 + mu- 124 + e- 34
mcp2k	475778	0	1	18255	1	-0.93898606	-9.968883	1.0	0.0	nu-candidate	1	-1.3518088	-86.10083	32.743557	20.5	145.2515869140625	0.6421695947647095	0.0	0.6421695947647095	1	7.179116249084473	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	0	0	1	138.0724639892578	2	0	1	97.32	None	0.0044	0	0	-42.4452	-1.35181	123.1677944098704	80	e- 138 + neutron 3 + neutron 3 + proton 3 + proton 3
mcp2k	47696	0	1	18259	1	-1.118294	-5.3242226	1.0	0.0	cosmic-tagged	1	143.75038	7.361813	402.05136	21.1	115.83234405517578	3.264726400375366	0.0	3.264726400375366	3	32.10762405395508	1	6.007020950317383	0.0	83.72472381591797	0.0	29.9168701171875	60.31793212890625	3.6205830574035645	3	0	0	2	83.72472381591797	1	0	1	None	None	0.0282	0	0	52.4192	199.225	409.32129453968065	82	e- 83 + gamma 29 + e- 29
mcp2k	476966	0	1	18255	1	-0.5918433	-15.0	1.0	0.0	nu-candidate	1	16.020294	128.06068	73.2758	7.4	83.44287109375	0.0	0.0	0.0	0	4.538361549377441	1	5.876663684844971	0.0	6.057157039642334	16.62813377380371	2.1284067630767822	67.61579895019531	109.8399429321289	7	0	0	5	6.057157039642334	2	0	1	None	None	0.0000	0	0	11.7918	48.0534	95.12612216762544	37	proton 43 + proton 12 + gamma 6 + e- 6
mcp2k	477142	0	1	18255	1	2.1938963	-15.0	1.0	0.0	nu-candidate	1	129.34195	37.329292	349.3899	68.3	661.2447509765625	3.033386468887329	0.0	3.033386468887329	2	172.67507934570312	1	28.633604049682617	64.13496398925781	2.21364164352417	24.999221801757812	103.15161895751953	3.410379648208618	142.68421936035156	6	1	176.5276336669922	3	42.757171630859375	1	1	1	None	None	0.0046	0	0	-46.1998	129.597	400.21247568665325	173	mu- 176 + neutron 170 + proton 170 + e- 42 + pi+ 24
mcp2k	47784	0	1	18259	1	4.0501394	-15.0	1.0	0.0	nu-candidate	1	56.31806	-76.38703	113.701004	227.7	951.6444091796875	38.46135330200195	0.0	38.46135330200195	6	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	507.0475158691406	0	0	2	0	1	None	None	0.0404	1	0	-101.144	76.8759	492.95434790911423	470	mu- 507 + proton 230 + proton 91
mcp2k	478088	0	1	18255	1	4.102785	-15.0	1.0	0.0	nu-candidate	1	-153.0793	20.171606	404.36914	140.9	715.953369140625	0.7578148245811462	0.0	0.7578148245811462	1	1.6678049564361572	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	279.3626708984375	2	8.444093704223633	1	0	1	None	None	0.0011	0	0	-177.871	201.191	469.8722596036076	299	proton 312 + mu- 279 + gamma 8 + e- 8
mcp2k	478220	0	1	18255	1	3.3213873	-15.0	1.0	0.0	nu-candidate	1	60.897568	-85.23063	160.4433	263.8	797.0443725585938	257.08270263671875	0.0	257.08270263671875	5	20.71197509765625	1	29.74161148071289	0.0	7.921166896820068	7.873563289642334	209.63563537597656	7.81109094619751	42.80632400512695	9	1	632.3265991210938	6	30.42635154724121	2	0	1	None	None	0.3225	1	0	-37.051	70.8523	469.56832619001256	608	mu- 632 + e- 30 + gamma 7 + e- 7 + gamma 7 + e- 7
mcp2k	478374	0	1	18255	1	0.27213046	-15.0	1.0	0.0	nu-candidate	1	133.85884	139.57556	389.30038	72.3	369.1072692871094	3.568352460861206	0.0	3.568352460861206	2	5.031825542449951	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	193.2787322998047	1	5.031825542449951	1	0	1	None	None	0.0097	1	0	-130.163	167.987	612.1570436591334	142	mu- 193 + proton 56 + gamma 5 + e- 5
mcp2k	478594	0	1	18255	1	-1.4948087	-15.0	1.0	0.0	nu-candidate	1	171.60094	-155.54451	106.92789	20.4	283.67242431640625	0.0	0.0	0.0	0	0.5411158800125122	1	0.5192646384239197	0.0	0.3214920163154602	41.44589614868164	0.2196238934993744	26.4526309967041	155.42306518554688	4	0	0	2	0.3214920163154602	2	0	1	None	None	0.0000	0	0	160.457	196.659	69.6876701821061	56	proton 137 + proton 127
mcp2k	478638	0	1	18255	1	1.9677224	-15.0	1.0	0.0	nu-candidate	1	35.786785	-166.34912	110.72335	161.7	553.6512451171875	1.3945525884628296	0.0	1.3945525884628296	1	4.718874931335449	1	2.8040671348571777	0.0	1.67374849319458	44.46480941772461	1.3051581382751465	11.623079299926758	143.0988311767578	7	2	353.24481201171875	4	1.67374849319458	1	0	1	96.072	None	0.0025	0	0	-7.34747	106.887	370.100159655099	307	mu- 353 + mu- 68 + proton 12
mcp2k	478880	0	1	18255	1	1.66737	-15.0	1.0	0.0	nu-candidate	1	-13.743595	-104.15708	133.18022	143.1	957.1975708007812	50.15707015991211	44.5045051574707	5.652565002441406	5	35.44369888305664	1	37.227577209472656	69.768310546875	23.807849884033203	0.0	15.781761169433594	90.6591796875	147.59352111816406	12	2	363.9180603027344	6	23.807849884033203	3	1	1	None	None	0.0524	1	1	-68.8773	141.64	298.8809775925694	568	mu- 363 + pi+ 183 + mu- 41 + e- 23 + neutron 22 + proton 22
mcp2k	47894	0	1	18259	1	-1.7224336	-15.0	1.0	1.0	nu-candidate	1	179.3178	-93.51188	29.797544	1.9	126.22434997558594	0.0	0.0	0.0	0	18.129499435424805	1	4.22044038772583	0.0	2.2579452991485596	40.16517639160156	3.436809539794922	2.116265058517456	91.12944793701172	13	1	2.43648099899292	12	3.436809539794922	0	0	1	None	None	0.0000	0	0	146.155	185.046	101.06259444024974	52	mu- 2
mcp2k	47916	0	1	18259	1	2.932961	-15.0	1.0	0.0	nu-candidate	1	39.64101	193.86523	262.53302	26.9	325.7196044921875	1.2775278091430664	0.0	1.2775278091430664	1	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	75.61285400390625	0	0	1	0	1	None	None	0.0039	0	0	-69.6567	47.3516	416.89519858339696	65	proton 135 + mu- 75
mcp2k	479650	0	1	18255	1	0.0989558	-15.0	1.0	0.0	nu-candidate	1	68.28852	167.78311	450.14368	27.7	619.0726318359375	3.508951187133789	0.0	3.508951187133789	3	146.88641357421875	1	110.47640228271484	25.86163902282715	41.69216537475586	0.0	88.07476043701172	8.132047653198242	110.78885650634766	19	1	2.326791286468506	12	88.07476043701172	4	2	1	None	None	0.0057	0	0	-121.351	124.57	529.6103135749908	273	pi0 110 + pi+ 102 + gamma 88 + e- 88 + gamma 41 + e- 41
mcp2k	480002	0	1	18255	1	-1.9416895	-15.0	1.0	0.0	cosmic-tagged	1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	None	None	nan	0	0	-200.973	-109.963	303.51776513080745	19	
mcp2k	480728	0	1	18255	1	3.028866	-15.0	1.0	0.0	nu-candidate	1	-129.72775	-172.23401	19.931969	36.5	349.7563781738281	0.5404079556465149	0.0	0.5404079556465149	1	16.608739852905273	1	5.2135820388793945	0.0	3.291600465774536	20.91988754272461	5.240941524505615	17.113454818725586	77.74974822998047	13	1	97.3685073852539	9	2.35158109664917	3	0	1	None	None	0.0015	0	0	-171.475	198.585	528.4667726723246	121	proton 121 + mu- 97 + neutron 4 + proton 4
mcp2k	480772	0	1	18255	1	4.500355	-15.0	1.0	0.0	nu-candidate	1	-8.554019	-168.17314	330.23477	120.3	543.1080932617188	4.210446357727051	0.0	4.210446357727051	3	7.139875888824463	1	3.004347801208496	0.0	1.9300135374069214	23.93341064453125	2.186220407485962	39.226619720458984	93.99027252197266	8	1	278.0572814941406	6	2.186220407485962	1	0	1	None	None	0.0078	1	0	-115.771	16.0514	499.8724692816759	270	mu- 278 + proton 143
mcp2k	480970	0	1	18255	1	1.2877647	-15.0	1.0	1.0	nu-candidate	1	-170.7861	131.88106	450.14664	82.9	470.65032958984375	3.8049561977386475	0.0	3.8049561977386475	2	0.7001615166664124	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	198.01876831054688	1	0.7001615166664124	1	0	1	None	None	0.0081	0	0	-201.157	134.909	527.7426810918367	171	mu- 198 + proton 157
mcp2k	481014	0	1	18255	1	-1.6118418	-15.0	1.0	1.0	cosmic-tagged	1	-201.29692	-11.564663	50.993294	16.0	36.39617156982422	5.219123840332031	0.0	5.219123840332031	4	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	36.39617156982422	0	0	1	None	None	0.1434	1	0	-201.448	90.7759	566.3212626584401	46	e- 36
mcp2k	48488	0	1	18259	1	4.68775	-15.0	1.0	0.0	nu-candidate	1	-184.67296	182.49231	202.38448	220.2	712.324462890625	2.3639276027679443	0.0	2.3639276027679443	2	4.036587238311768	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	519.1647338867188	2	2.421525239944458	1	0	1	None	None	0.0033	1	0	-187.95	62.923	584.7320990121544	402	mu- 519 + proton 74
mcp2k	48774	0	1	18259	1	4.879018	-15.0	1.0	0.0	nu-candidate	1	-7.4745927	17.60811	189.45299	290.2	892.311279296875	0.0	0.0	0.0	0	4.422179222106934	1	0.3600240647792816	283.42584228515625	0.9961454272270203	38.52952575683594	2.7318644523620605	31.433494567871094	12.5293607711792	5	1	678.2290649414062	3	2.7318644523620605	1	0	1	None	None	0.0000	0	0	-9.0855	67.8995	291.8384131214395	518	mu- 678 + proton 95
mcp2k	493439	0	1	18255	1	-0.541549	-15.0	1.0	0.0	nu-candidate	1	-0.6251127	-130.47209	193.16399	28.0	232.48703002929688	0.0	0.0	0.0	0	0.0	1	3.2718610763549805	25.313430786132812	12.210180282592773	0.0	30.276609420776367	7.736523628234863	9.761762619018555	3	1	88.27765655517578	2	30.276609420776367	0	0	1	95.001	None	0.0000	0	0	-33.7889	-0.625113	34.7568708053727	70	mu- 88 + gamma 30 + e- 30 + e- 8
mcp2k	493659	0	1	18255	1	0.9153816	-15.0	1.0	0.0	nu-candidate	1	-68.12206	-144.65837	456.99115	71.4	510.86810302734375	0.0	0.0	0.0	0	0.619408369064331	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	191.1845703125	2	101.13522338867188	0	0	1	None	None	0.0000	1	0	-186.238	54.2774	249.0663247694477	292	mu- 191 + neutron 112 + mu- 112 + gamma 101 + e- 101
mcp2k	493835	0	1	18255	1	-2.2912724	-15.0	1.0	0.0	nu-candidate	1	-139.77238	-64.38818	430.6098	45.2	209.01243591308594	8.562410354614258	0.0	8.562410354614258	3	6.037628650665283	1	0.6301565170288086	0.0	9.808146476745605	69.36602783203125	0.17683292925357819	59.12577819824219	27.684001922607422	5	0	0	2	0.17683292925357819	2	0	1	None	None	0.0410	1	0	-152.768	94.3302	391.3499654535439	147	proton 194 + neutron 5 + proton 5 + 0 0
mcp2k	49415	0	1	18255	1	-3.109426	-15.0	1.0	0.0	nu-candidate	1	152.29535	101.42643	367.91016	11.3	134.21026611328125	101.56271362304688	0.0	101.56271362304688	2	5.532219409942627	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	1	5.532219409942627	1	0	1	None	None	0.7567	0	0	63.733	152.295	126.21568028482037	46	proton 120 + gamma 5 + e- 5
mcp2k	494297	0	1	18255	1	4.53288	-15.0	1.0	0.0	nu-candidate	1	19.87787	62.358463	373.65588	154.9	755.0813598632812	1.366239309310913	0.0	1.366239309310913	1	5.18820858001709	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	1	350.0978088378906	2	1.1727662086486816	4	0	1	None	None	0.0018	0	0	-167.08	80.4686	347.32852267639925	306	mu- 350 + proton 111 + proton 94 + proton 70 + neutron 4 + proton 4
mcp2k	494847	0	1	18255	1	3.1824949	-15.0	1.0	1.0	nu-candidate	1	128.00537	159.47661	410.8316	143.2	501.01275634765625	5.666126728057861	0.0	5.666126728057861	4	3.4526429176330566	1	9.181310653686523	0.0	2.25722336769104	22.7208194732666	16.026321411132812	137.93960571289062	99.50426483154297	6	1	345.3186340332031	5	30.556772232055664	0	0	1	None	None	0.0113	1	0	-144.494	186.028	690.8680777123517	304	mu- 345 + e- 30 + gamma 16 + e- 16
mcp2k	495199	0	1	18255	1	4.021816	-15.0	1.0	0.0	nu-candidate	1	34.724934	-1.9672744	32.973644	125.1	793.1812744140625	1.1435922384262085	0.0	1.1435922384262085	1	1.4334943294525146	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	2	305.1737365722656	2	1.1943806409835815	1	0	1	None	None	0.0014	0	0	29.909	201.425	316.8067000358283	437	neutron 305 + mu- 305 + mu- 292 + proton 79
mcp2k	495881	0	1	18255	1	-1.3430126	-15.0	1.0	0.0	nu-candidate	1	-189.42851	179.75609	386.5994	59.4	108.2643814086914	290.93438720703125	290.93438720703125	0.0	4	20.565317153930664	1	5.401788711547852	34.63434600830078	11.998785972595215	5.3798909187316895	1.231276512145996	15.172747611999512	89.2857666015625	5	0	0	4	60.98067855834961	1	0	1	None	None	2.6873	0	0	-195.764	-151.788	90.62658669507526	245	mu- 146 + pi+ 129 + e- 60 + gamma 26 + e- 26 + neutron 18
mcp2k	497311	0	1	18255	1	-3.615124	-15.0	1.0	1.0	nu-candidate	1	79.916176	-160.37637	0.67826176	315.1	597.8850708007812	1175.6156005859375	0.0	1175.6156005859375	6	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	473.955078125	0	0	2	0	1	None	None	1.9663	1	0	-83.702	89.0763	561.338180373203	1209	mu- 473 + proton 5 + proton 3
mcp2k	497355	0	1	18255	1	3.6530926	-15.0	1.0	0.0	nu-candidate	1	127.36084	177.25967	173.66165	126.1	460.1903991699219	5.610561370849609	0.0	5.610561370849609	4	0.18675938248634338	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	305.89617919921875	1	0.18675938248634338	1	0	1	None	None	0.0122	0	0	90.2192	201.256	290.3707645702247	240	mu- 305 + proton 39
mcp2k	497399	0	1	18255	1	-2.3945384	-15.0	1.0	1.0	nu-candidate	1	-201.44006	162.2681	95.41956	122.4	501.949951171875	5.052878379821777	0.0	5.052878379821777	3	81.37818145751953	1	12.19729232788086	121.19418334960938	3.9572386741638184	53.31942367553711	71.784912109375	2.612403631210327	45.88713836669922	7	1	301.984375	5	7.817874431610107	1	0	1	98.134	None	0.0101	1	0	-201.44	39.5202	449.2462855417282	259	mu- 301 + neutron 74 + proton 74 + gamma 7 + e- 7 + gamma 5
mcp2k	49742	0	1	18259	1	1.4630873	-15.0	1.0	1.0	nu-candidate	1	180.73679	54.2994	55.46307	86.1	448.449462890625	1.7670893669128418	0.0	1.7670893669128418	1	1.1338618993759155	1	19.490171432495117	0.0	70.59008026123047	2.652984380722046	1.3517765998840332	102.10122680664062	150.14617919921875	4	1	269.71539306640625	3	70.59008026123047	0	0	1	None	None	0.0039	0	0	-44.39	198.784	422.5721235722489	224	mu- 269 + e- 70
mcp2k	49745	0	1	18255	1	-1.0163398	-0.65171975	1.0	0.0	nu-candidate	1	-50.043804	-60.31238	301.7564	46.2	372.2453918457031	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	1	136.8164520263672	1	0	1	None	None	0.0000	0	0	-61.5112	-37.7484	59.05320540394061	122	proton 226 + e- 136
mcp2k	497553	0	1	18255	1	0.14705421	-15.0	1.0	0.0	nu-candidate	1	-101.692024	53.674423	134.29175	39.2	472.3965759277344	2.5833868980407715	0.0	2.5833868980407715	3	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	2.5530495643615723	0	0	2	0	1	None	None	0.0055	1	0	-126.059	58.22	450.1824444943294	93	proton 206 + proton 138 + mu- 2 + mu- 2
mcp2k	49767	0	1	18255	1	-1.9416895	-15.0	1.0	0.0	cosmic-tagged	1	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	None	None	nan	0	0					
mcp2k	497883	0	1	18255	1	3.1647363	-15.0	1.0	0.0	nu-candidate	1	13.783915	-125.625946	435.00958	138.9	783.7457275390625	1.8237544298171997	0.0	1.8237544298171997	4	11.098733901977539	1	5.491854667663574	0.0	2.7476882934570312	23.04876136779785	5.278594493865967	11.353350639343262	92.27719116210938	7	1	328.1497802734375	3	19.88774299621582	2	1	1	None	None	0.0023	1	0	-199.268	200.405	560.7653326998736	380	mu- 328 + pi+ 179 + e- 19 + neutron 4 + proton 4 + neutron 3
mcp2k	498675	0	1	18255	1	-1.4742633	-15.0	1.0	1.0	nu-candidate	1	201.22638	157.37064	236.29594	55.2	293.46435546875	0.0	0.0	0.0	0	1.2890087366104126	1	3.4080722332000732	54.08430480957031	9.644270896911621	49.09278106689453	20.064390182495117	3.829169750213623	14.072651863098145	4	1	156.8083038330078	3	20.064390182495117	0	0	1	None	None	0.0000	0	0	127.728	201.226	109.13975560262173	125	mu- 156 + gamma 20 + e- 20 + gamma 9 + e- 9
mcp2k	49877	0	1	18255	1	-1.9416895	-15.0	1.0	0.0	cosmic-tagged	1	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	None	None	nan	0	0					
mcp2k	498851	0	1	18255	1	2.416231	-15.0	1.0	0.0	nu-candidate	1	-187.88033	-82.27576	181.26596	61.6	529.8712158203125	5.656331539154053	0.0	5.656331539154053	3	4.325416564941406	1	1.3697212934494019	0.0	1.4521747827529907	29.184717178344727	1.043186068534851	22.33152961730957	67.6187744140625	8	1	79.1161880493164	5	1.4521747827529907	2	0	1	None	None	0.0107	0	0	-201.4	51.999	407.6160435580646	163	proton 296 + mu- 79 + proton 27
mcp2k	499115	0	1	18255	1	2.6004028	-15.0	1.0	0.0	nu-candidate	1	-185.63725	-98.09031	380.75323	33.0	312.77947998046875	0.0	0.0	0.0	0	6.662941932678223	1	4.028570652008057	0.0	1.9658647775650024	44.48448944091797	2.472440719604492	47.70240783691406	132.03025817871094	7	1	98.25172424316406	5	2.472440719604492	1	0	1	None	None	0.0000	0	0	-201.426	-139.299	108.66688696212844	85	mu- 98 + proton 93
mcp2k	499423	0	1	18255	1	0.39523405	-15.0	1.0	0.0	nu-candidate	1	-115.80975	-37.956852	426.5833	24.4	447.30303955078125	58.257293701171875	0.0	58.257293701171875	5	208.0532989501953	1	48.65375518798828	0.0	23.979549407958984	62.0627326965332	123.37891387939453	0.0	21.422664642333984	17	1	67.33086395263672	12	26.29193878173828	3	1	1	None	None	0.1302	1	0	-188.385	107.759	504.5381802129151	227	pi+ 89 + neutron 67 + mu- 67 + neutron 53 + proton 53 + gamma 26
mcp2k	499577	0	1	18255	1	4.0661783	-10.390321	1.0	0.0	nu-candidate	1	-15.471858	135.63478	312.63608	313.9	1604.3231201171875	0.6898036003112793	0.0	0.6898036003112793	1	7.201128005981445	1	253.63636779785156	0.0	299.3130798339844	0.0	99.83491516113281	10.83963680267334	98.62676239013672	11	1	746.873779296875	7	299.3130798339844	1	2	1	None	None	0.0004	1	1	-58.4968	197.596	449.780752465165	866	mu- 746 + e- 299 + pi0 114 + gamma 99 + e- 99 + proton 91
mcp2k	49984	0	1	18259	1	1.582063	-15.0	1.0	0.0	nu-candidate	1	-160.16823	-193.10625	476.7954	27.0	200.84671020507812	0.0	0.0	0.0	0	0.6715713143348694	1	0.5362231731414795	0.0	0.30883583426475525	26.335901260375977	1.9980746507644653	36.878692626953125	39.91311264038086	3	1	94.51676940917969	1	0.30883583426475525	1	0	1	None	None	0.0000	0	0	-172.477	-152.472	63.49984783446336	58	mu- 94
mcp2k	49987	0	1	18255	1	1.2691785	-15.0	1.0	1.0	nu-candidate	1	-108.21266	180.64221	338.32043	217.9	638.8173828125	3.281076192855835	0.0	3.281076192855835	2	5.53322696685791	1	2.735795736312866	0.0	1.403518795967102	18.689777374267578	1.7346984148025513	70.45711517333984	122.48475646972656	5	1	527.6257934570312	4	1.7346984148025513	0	0	1	None	None	0.0051	1	0	-120.214	68.5125	287.96205069156247	406	mu- 527
mcp2k	500083	0	1	18255	1	-1.2891567	-7.9138613	1.0	0.0	nu-candidate	1	-82.16174	22.216541	79.471375	28.3	176.8511962890625	0.0	0.0	0.0	0	1.1056779623031616	1	20.647918701171875	0.0	161.58175659179688	0.0	1.8739906549453735	12.487462997436523	70.81776428222656	3	0	0	2	161.58175659179688	1	0	1	None	None	0.0000	0	0	-102.149	-36.1516	87.72025438654404	83	e- 161 + e- 14
mcp2k	500149	0	1	18255	1	3.32397	-15.0	1.0	0.0	nu-candidate	1	18.998072	-35.737392	404.6579	151.0	590.56103515625	0.5121387243270874	0.0	0.5121387243270874	1	3.8262548446655273	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	350.38909912109375	3	21.503454208374023	1	0	1	None	None	0.0009	0	0	-154.275	39.474	295.787714812431	293	mu- 350 + proton 87 + e- 21 + e- 12
mcp2k	500567	0	1	18255	1	1.4883727	-15.0	1.0	1.0	nu-candidate	1	63.644928	100.936455	124.763405	31.3	233.3212890625	11.877640724182129	0.0	11.877640724182129	4	9.759810447692871	1	1.8261011838912964	0.0	9.289018630981445	222.41751098632812	0.47079142928123474	52.28383255004883	51.775821685791016	4	1	83.27930450439453	2	9.289018630981445	0	1	1	96.954	None	0.0509	1	0	-153.934	76.7796	457.7459378827288	123	mu- 83 + pi+ 34 + gamma 9 + e- 9
mcp2k	501711	0	1	18255	1	2.6956394	-15.0	1.0	0.0	nu-candidate	1	41.874092	187.23482	40.98147	121.8	821.1243896484375	10.065622329711914	0.0	10.065622329711914	6	12.08354377746582	1	21.43839454650879	118.50387573242188	49.29425048828125	113.0838623046875	95.48814392089844	97.42593383789062	17.97732162475586	14	1	313.1278381347656	11	95.48814392089844	1	1	1	None	None	0.0123	1	0	-82.3365	121.099	470.97637121243235	408	mu- 313 + gamma 95 + e- 95 + gamma 49 + e- 49 + pi+ 36
mcp2k	50182	0	1	18259	1	3.7190685	-15.0	1.0	0.0	nu-candidate	1	-19.285082	-113.038506	306.02655	121.3	511.236083984375	0.0	0.0	0.0	0	5.7281622886657715	1	2.4117233753204346	0.0	2.498192548751831	56.17171859741211	2.6796867847442627	27.46487045288086	55.55778503417969	5	1	291.5001220703125	3	2.6796867847442627	1	0	1	None	None	0.0000	1	1	-22.0462	87.4753	155.3749005164605	226	mu- 291 + proton 99
mcp2k	502019	0	1	18255	1	0.5379394	-15.0	1.0	0.0	nu-candidate	1	-158.7006	-38.344746	66.3911	131.3	802.8685302734375	1.1352442502975464	0.0	1.1352442502975464	1	4.078695297241211	1	0.44721299409866333	22.693391799926758	2.350677013397217	137.9698486328125	17.38764190673828	123.90750122070312	4.008748531341553	8	2	218.92025756835938	3	17.38764190673828	2	1	1	None	None	0.0014	0	0	-175.264	197.942	578.2794030468144	337	mu- 218 + proton 188 + pi+ 150 + proton 95 + gamma 17 + e- 17
mcp2k	502525	0	1	18255	1	1.6284502	-15.0	1.0	0.0	nu-candidate	1	27.460472	26.4118	294.8823	45.4	378.6615295410156	0.0	0.0	0.0	0	5.114201545715332	1	6.789086818695068	0.0	3.3354837894439697	62.08192825317383	5.697493076324463	17.124073028564453	102.28009033203125	8	1	125.3645248413086	5	46.89765548706055	2	0	1	None	None	0.0000	0	0	-2.67488	86.873	126.09104386487726	128	mu- 125 + proton 81 + e- 46 + gamma 5 + e- 5
mcp2k	502921	0	1	18255	1	1.9875965	-15.0	1.0	0.0	nu-candidate	1	145.61757	-166.20694	55.490417	60.7	654.7354736328125	1.3682663440704346	0.0	1.3682663440704346	2	34.01075744628906	1	11.362363815307617	15.92170524597168	9.321996688842773	41.583099365234375	4.201361656188965	47.528682708740234	130.40557861328125	24	1	65.60359191894531	17	3.702425479888916	6	0	1	None	None	0.0021	0	0	42.2803	196.2	215.55739564692647	231	proton 286 + proton 145 + mu- 65 + neutron 3 + proton 3 + neutron 3
